RED,IR,EKG,TIME
41238,78204,9
41251,78194,5
41218,78199,5
41252,78205,8
41255,78205,5
41252,78203,5
41244,78196,8
41235,78171,5
41243,78179,5
41241,78180,5
41237,78189,8
41226,78174,5
41228,78162,5
41220,78161,8
41220,78161,5
41229,78159,5
41226,78160,5
41221,78169,8
41215,78117,5
41217,78150,5
41251,78160,8
41258,78162,5
41236,78164,5
41226,78171,8
41235,78178,5
41245,78202,5
41264,78215,5
41285,78270,8
41285,78270,5
41288,78230,5
41284,78258,8
41296,78277,5
41293,78290,5
41305,78283,5
41276,78289,8
41285,78283,5
41291,78294,5
41299,78302,8
41285,78288,5
41294,78279,5
41289,78264,8
41289,78264,5
41286,78252,5
41285,78262,5
41284,78266,8
41278,78258,5
41279,78241,5
41295,78254,8
41272,78253,5
41275,78269,5
41276,78235,5
41286,78224,8
41255,78227,5
41214,78133,5
41214,78133,8
41205,78102,5
41195,78089,5
41164,78074,8
41167,78057,5
41152,78034,5
41144,78045,5
41155,78035,8
41138,77980,5
41145,78006,5
41152,78016,8
41184,78085,5
41184,78085,5
41183,78100,5
41183,78099,8
41189,78093,5
41185,78094,5
41185,78090,8
41190,78095,5
41180,78078,5
41272,78253,8
41126,77975,5
41121,77960,5
41104,77973,5
41098,77953,8
41098,77953,5
41106,77943,5
41116,77964,8
41133,77985,5
41137,78003,5
41140,78012,5
41142,78018,8
41154,78046,5
41170,78080,5
41227,78153,13
41227,78153,5
41231,78154,8
41228,78161,5
41235,78166,5
41242,78192,5
41267,78195,8
41264,78195,5
41221,78197,5
41248,78202,8
41260,78210,5
41255,78224,5
41265,78226,5
41267,78230,8
41267,78230,5
41258,78166,5
41258,78203,6
41262,78217,3
41252,78215,5
41249,78205,6
41248,78202,3
41252,78207,4
41241,78191,5
41245,78192,5
41248,78197,5
41245,78186,4
41239,78195,5
41255,78198,5
41247,78203,5
41254,78220,5
41258,78233,4
41267,78226,5
41270,78252,5
41278,78265,5
41286,78281,5
41304,78299,4
41310,78306,5
41314,78326,5
41336,78334,5
41341,78351,5
41346,78362,5
41344,78368,4
41349,78373,5
41344,78380,5
41355,78382,4
41358,78400,4
41360,78402,5
41365,78409,5
41375,78409,5
41376,78414,4
41375,78424,5
41380,78421,5
41374,78422,5
41376,78429,5
41379,78438,4
41382,78419,5
41371,78412,5
41366,78407,5
41374,78405,5
41359,78405,4
41369,78390,5
41364,78385,5
41351,78365,5
41339,78357,5
41327,78337,4
41312,78321,6
41310,78313,4
41305,78302,5
41296,78289,5
41299,78292,4
41282,78279,5
41288,78275,5
41284,78272,5
41278,78265,4
41284,78278,5
41285,78284,5
41282,78282,5
41275,78276,5
41283,78272,4
41294,78271,5
41287,78269,5
41274,78278,5
41295,78275,5
41296,78272,4
41296,78284,5
41280,78253,5
41265,78234,5
41239,78175,5
41217,78151,4
41230,78137,5
41205,78127,6
41204,78121,4
41205,78137,5
41223,78133,4
41215,78154,5
41215,78153,5
41220,78163,5
41243,78179,4
41243,78191,5
41246,78221,5
41259,78237,5
41284,78259,5
41288,78280,4
41302,78300,5
41307,78312,5
41327,78332,5
41333,78355,5
41341,78366,4
41353,78388,5
41370,78383,5
41369,78411,5
41369,78422,5
41367,78424,4
41371,78410,5
41376,78432,5
41387,78433,5
41388,78443,5
41391,78453,4
41392,78461,5
41396,78475,5
41407,78481,5
41411,78497,4
41407,78484,4
41407,78470,5
41399,78463,5
41403,78483,5
41395,78466,4
41406,78456,5
41402,78457,5
41397,78469,5
41392,78462,5
41396,78453,4
41400,78461,5
41410,78457,5
41401,78464,5
41398,78471,5
41409,78470,5
41404,78470,4
41406,78478,5
41408,78494,5
41416,78506,5
41425,78509,4
41432,78541,5
41456,78566,5
41473,78590,5
41486,78610,4
41486,78633,4
41504,78643,5
41519,78669,5
41520,78694,5
41534,78704,4
41544,78721,5
41558,78744,5
41573,78751,5
41564,78774,5
41578,78782,4
41583,78800,5
41588,78809,5
41600,78808,5
41604,78822,5
41601,78810,4
41608,78816,6
41599,78810,4
41604,78793,5
41588,78784,5
41583,78769,4
41568,78754,5
41559,78741,5
41553,78715,5
41531,78704,5
41534,78685,4
41536,78676,5
41523,78665,5
41517,78669,5
41524,78676,4
41522,78677,5
41532,78686,5
41537,78702,5
41536,78703,5
41545,78714,4
41538,78711,5
41554,78727,5
41552,78732,5
41554,78750,5
41560,78750,4
41561,78749,5
41548,78729,5
41533,78685,5
41503,78644,5
41487,78622,4
41490,78611,5
41477,78603,5
41476,78592,5
41463,78593,5
41469,78587,4
41479,78597,5
41475,78607,5
41476,78621,5
41499,78634,4
41499,78637,4
41514,78667,5
41523,78683,5
41530,78713,5
41552,78733,5
41559,78750,4
41563,78776,5
41581,78789,5
41593,78809,5
41608,78830,3
41606,78841,5
41618,78853,5
41624,78863,5
41627,78875,5
41640,78875,4
41628,78876,5
41640,78876,5
41641,78893,5
41639,78896,5
41641,78893,4
41653,78899,5
41659,78921,5
41666,78931,5
41641,78934,4
41654,78930,4
41659,78918,5
41648,78913,5
41643,78912,5
41660,78922,4
41656,78915,6
41663,78910,4
41642,78917,5
41646,78913,5
41641,78895,6
41647,78892,3
41661,78898,5
41641,78890,5
41649,78904,5
41644,78899,4
41673,78914,5
41658,78920,5
41658,78938,5
41672,78946,5
41708,78960,4
41693,78992,5
41713,79013,5
41726,79024,5
41736,79066,4
41746,79086,4
41755,79104,5
41779,79128,5
41795,79152,5
41802,79185,4
41810,79196,5
41821,79213,6
41836,79207,4
41836,79245,5
41842,79241,4
41849,79256,5
41854,79243,5
41855,79262,5
41843,79257,5
41838,79251,4
41840,79223,5
41831,79213,5
41814,79203,5
41800,79173,5
41800,79175,4
41779,79148,5
41773,79130,5
41770,79113,5
41768,79129,5
41766,79109,4
41773,79126,5
41765,79120,5
41773,79157,5
41784,79151,4
41786,79144,5
41786,79152,5
41793,79170,6
41801,79180,4
41812,79198,4
41821,79209,5
41828,79215,5
41821,79195,5
41800,79157,5
41786,79129,4
41764,79115,5
41752,79097,5
41744,79087,5
41745,79078,5
41743,79081,4
41741,79072,5
41744,79078,5
41743,79088,5
41745,79086,5
41749,79089,4
41759,79107,5
41763,79117,5
41773,79133,5
41777,79131,5
41782,79155,4
41798,79173,5
41804,79172,5
41801,79190,6
41813,79194,3
41811,79203,5
41815,79212,5
41830,79215,5
41824,79215,5
41827,79229,4
41826,79220,5
41825,79220,5
41831,79223,5
41826,79220,5
41823,79229,4
41828,79234,5
41833,79235,5
41831,79243,5
41840,79251,5
41842,79240,4
41842,79247,5
41836,79232,5
41836,79233,5
41831,79230,4
41831,79219,5
41825,79205,4
41821,79207,5
41809,79196,5
41805,79186,4
41810,79180,5
41796,79173,5
41793,79161,5
41786,79154,5
41783,79145,4
41779,79135,5
41770,79119,5
41772,79121,5
41775,79120,5
41773,79120,4
41776,79123,5
41768,79121,5
41769,79123,5
41773,79132,5
41776,79131,4
41777,79139,5
41777,79133,5
41786,79145,5
41780,79146,4
41780,79146,4
41791,79155,6
41790,79155,4
41786,79146,5
41789,79154,4
41790,79153,5
41789,79153,5
41790,79146,5
41786,79139,5
41775,79141,4
41780,79140,5
41775,79128,5
41766,79116,5
41764,79111,5
41756,79098,4
41746,79071,5
41732,79047,5
41708,79004,5
41689,78962,5
41655,78913,4
41629,78863,5
41610,78822,5
41584,78785,5
41548,78754,5
41542,78726,4
41525,78692,5
41523,78685,6
41502,78677,4
41527,78677,4
41522,78671,5
41507,78668,5
41513,78673,5
41512,78672,5
41525,78667,4
41514,78664,5
41523,78674,5
41513,78679,5
41514,78683,5
41520,78683,4
41536,78669,5
41503,78627,5
41455,78558,5
41433,78512,5
41425,78486,4
41400,78447,5
41373,78421,5
41365,78409,5
41360,78389,5
41359,78388,4
41355,78377,5
41343,78370,5
41338,78355,6
41332,78353,3
41333,78350,4
41328,78355,5
41329,78339,5
41336,78357,5
41336,78350,4
41339,78364,5
41341,78352,5
41342,78357,5
41334,78372,5
41341,78366,4
41347,78369,5
41338,78362,9
41339,78370,1
41336,78362,5
41341,78413,4
41341,78379,5
41343,78374,5
41343,78375,5
41348,78394,5
41342,78379,5
41343,78373,4
41344,78375,5
41346,78402,5
41346,78385,4
41351,78377,4
41350,78375,5
41343,78371,5
41344,78370,5
41339,78357,4
41334,78350,5
41321,78340,5
41327,78326,5
41323,78326,5
41306,78302,4
41300,78294,5
41283,78267,5
41274,78252,5
41271,78245,5
41266,78226,4
41254,78222,5
41245,78208,5
41248,78200,5
41242,78198,5
41247,78195,4
41252,78187,6
41239,78188,4
41235,78190,5
41236,78195,5
41245,78200,4
41247,78193,5
41241,78195,5
41243,78198,5
41249,78209,4
41258,78204,5
41252,78206,5
41249,78211,5
41257,78214,5
41256,78218,4
41260,78215,5
41257,78221,5
41250,78219,5
41267,78222,5
41260,78223,4
41262,78218,5
41257,78218,5
41257,78221,5
41262,78216,5
41256,78220,4
41249,78206,5
41253,78213,6
41254,78206,4
41260,78203,5
41244,78200,4
41248,78197,5
41238,78201,5
41242,78202,5
41238,78193,4
41237,78182,5
41230,78172,5
41227,78157,5
41215,78143,5
41201,78122,4
41187,78076,5
41171,78063,5
41154,78025,5
41133,78003,5
41128,77987,4
41120,77965,5
41102,77961,5
41102,77959,5
41111,77964,5
41118,77973,4
41116,77987,5
41133,78002,5
41138,78028,5
41157,78037,5
41161,78052,4
41168,78066,5
41180,78085,5
41180,78098,5
41194,78099,4
41194,78118,4
41198,78124,5
41216,78142,5
41220,78145,5
41203,78117,4
41177,78075,5
41151,78031,5
41143,78012,5
41135,77997,5
41136,77998,4
41121,77986,5
41118,77971,5
41121,77991,5
41128,77987,5
41108,77990,5
41126,77996,4
41116,77992,5
41128,77997,5
41113,78005,5
41142,78015,4
41141,78029,5
41157,78040,5
41141,78050,5
41165,78060,5
41171,78068,4
41184,78070,5
41181,78089,5
41184,78087,5
41189,78093,4
41186,78107,4
41205,78113,5
41195,78120,5
41198,78116,5
41199,78122,4
41220,78122,5
41205,78131,6
41210,78131,4
41210,78128,5
41223,78135,4
41213,78155,7
41223,78155,3
41227,78138,5
41217,78138,5
41219,78141,4
41205,78137,5
41206,78129,5
41211,78127,5
41213,78124,5
41195,78131,4
41206,78122,5
41209,78095,5
41199,78118,5
41191,78119,5
41193,78120,4
41194,78101,5
41202,78119,5
41199,78121,5
41205,78122,4
41206,78125,5
41201,78129,5
41210,78133,6
41212,78133,4
41223,78163,4
41226,78153,5
41227,78171,5
41230,78170,5
41233,78204,5
41241,78181,4
41253,78203,5
41248,78194,5
41256,78226,5
41266,78221,5
41267,78228,4
41264,78244,5
41273,78254,5
41283,78248,5
41292,78266,5
41290,78283,4
41294,78287,5
41306,78290,5
41307,78297,5
41307,78298,5
41312,78314,4
41313,78312,5
41313,78310,5
41314,78296,6
41311,78301,3
41299,78302,5
41310,78291,5
41302,78295,5
41303,78295,5
41301,78298,4
41304,78290,5
41302,78285,5
41297,78276,5
41293,78267,5
41291,78267,4
41278,78268,5
41282,78258,5
41273,78262,5
41282,78241,5
41280,78245,4
41275,78255,5
41270,78245,5
41264,78235,5
41257,78227,4
41260,78207,5
41239,78191,4
41230,78171,5
41221,78144,5
41212,78121,6
41197,78116,3
41188,78091,5
41192,78091,5
41176,78079,5
41176,78078,4
41177,78078,5
41186,78091,5
41193,78102,5
41196,78116,5
41214,78123,4
41219,78143,5
41225,78163,5
41231,78175,5
41237,78191,5
41244,78197,4
41250,78201,5
41249,78216,5
41250,78219,5
41262,78219,5
41251,78197,4
41225,78155,6
41194,78117,4
