RED,IR,EKG,TIME
89979,128548,5
89947,128519,8
89937,128529,7
89970,128528,5
90078,128670,8
90078,128670,7
90091,128694,5
90101,128718,8
90161,128785,7
90194,128819,7
90456,129181,8
90456,129181,7
90480,129215,5
90514,129268,8
90573,129359,7
90610,129377,8
90636,129467,7
90782,129604,7
90782,129604,8
90762,129585,7
90678,129519,5
90685,129477,8
90669,129459,7
90539,129290,9
90539,129290,10
90633,129362,5
90801,129663,8
90923,129804,7
90398,129179,9
90398,129179,10
90569,129306,9
90416,129163,10
90416,129163,9
90453,129258,10
90564,129375,5
90615,129383,5
90647,129501,10
90647,129501,5
90650,129509,5
90675,129533,10
90684,129484,5
90759,129663,5
91195,130229,10
91195,130229,5
91204,130199,5
91202,130278,10
91242,130326,5
91323,130417,5
91401,130531,10
91453,130659,5
91065,130066,7
91065,130066,8
90858,129806,5
90579,129471,7
90266,129060,8
89923,128630,5
89606,128207,7
88101,126439,8
88101,126439,5
87747,126035,7
87472,125693,8
87178,125317,5
86935,125017,7
86780,124816,8
86585,124626,5
86397,124358,5
84562,121963,5
84562,121963,4
84212,121533,5
83880,121079,5
83475,120536,5
83006,119946,5
82607,119473,4
82264,119085,6
82028,118799,4
81777,118451,5
81497,118132,5
81277,117794,4
80883,117271,5
80512,116815,5
80195,116439,5
79978,116190,5
79883,116099,4
79812,115992,5
79705,115826,5
79573,115666,5
79483,115561,4
79415,115477,4
79383,115451,5
79370,115428,5
79306,115372,5
79250,115296,4
79170,115170,5
79056,115019,5
78918,114851,5
78789,114720,5
78726,114658,4
78746,114675,5
78754,114681,6
78722,114617,4
78690,114606,5
78705,114609,4
78714,114630,5
78786,114730,5
78847,114806,5
78881,114820,5
78853,114760,4
78812,114726,5
78791,114697,5
78740,114617,5
78690,114573,4
78655,114522,4
78624,114465,5
78544,114335,5
78411,114161,5
78298,114028,4
78183,113874,5
78052,113717,5
77985,113643,5
77950,113592,5
77902,113492,4
77746,113297,5
77592,113083,5
77467,112931,5
77338,112764,5
77252,112655,4
77185,112577,5
77135,112501,5
77057,112388,5
76942,112286,5
76917,112219,4
76855,112132,5
76791,112061,5
76700,112010,5
76707,111938,5
76615,111806,4
76475,111605,5
76290,111438,5
76223,111305,5
76108,111154,4
75982,110994,5
75881,110798,4
75705,110591,5
75508,110315,5
75280,110009,5
75138,109766,4
74905,109537,5
74765,109373,5
74658,109227,5
74597,109089,4
74436,108930,5
74287,108711,5
74166,108587,5
74102,108481,5
74044,108457,4
74050,108455,5
74050,108444,5
74040,108397,5
73990,108358,5
73972,108345,4
73963,108331,5
73952,108276,5
73955,108333,5
73961,108343,4
73970,108337,4
73951,108235,5
73906,108241,5
73891,108234,5
73859,108186,5
73850,108183,5
73855,108202,4
73851,108175,5
73845,108148,5
73791,108145,4
73769,108076,5
73715,107985,5
73600,107845,5
73508,107806,5
73475,107702,4
73423,107639,5
73316,107434,5
73115,107302,5
73040,107194,5
73000,107176,4
73034,107231,5
73084,107312,5
73131,107371,5
73159,107407,5
73174,107419,4
73225,107481,5
73260,107532,6
73313,107625,4
73377,107697,4
73417,107740,4
73428,107748,5
73405,107704,5
73395,107710,5
73367,107666,4
73349,107643,5
73351,107650,5
73347,107648,5
73328,107611,5
73276,107556,4
73221,107481,5
73179,107404,5
73106,107320,5
73059,107272,5
73035,107216,4
72971,107145,5
72917,107064,5
72835,106945,5
72734,106820,5
72599,106637,4
72472,106467,5
72342,106294,5
72203,106088,6
72007,105841,4
71768,105503,4
71515,105191,5
71327,104958,5
71160,104723,5
71029,104580,4
70951,104478,5
70914,104404,5
70828,104264,5
70721,104154,5
70674,104082,4
70638,104047,5
70645,104049,5
70687,104135,5
70755,104212,5
70829,104300,4
70871,104350,5
70888,104388,5
70932,104437,5
70986,104508,5
71062,104601,5
71152,104707,4
71270,104874,5
71441,105083,5
71584,105240,6
71661,105347,3
71748,105458,5
71835,105573,5
71926,105678,5
72002,105775,4
72063,105831,4
72076,105843,5
72071,105835,5
72060,105821,5
72049,105800,4
72026,105770,5
72011,105728,5
71970,105708,5
71945,105629,5
71886,105570,4
71823,105486,5
71765,105424,5
71758,105433,5
71748,105421,5
71735,105408,4
71730,105406,6
71728,105418,4
71753,105449,5
71780,105495,5
71824,105571,6
71857,105647,3
71921,105705,5
71942,105710,5
71932,105730,5
71931,105788,4
72042,105864,5
72083,105920,5
72151,106018,5
72183,106137,4
72339,106264,4
72486,106454,5
72637,106657,5
72813,106863,5
72970,107058,4
73130,107260,5
73274,107451,5
73492,107627,5
73581,107828,5
73774,108088,4
74016,108396,5
74295,108682,6
74403,108872,4
74531,109027,5
74582,109084,4
74611,109094,5
74601,109107,5
74613,109121,5
74617,109142,5
74609,109112,4
74590,109111,5
74594,109119,5
74615,109143,5
74635,109140,4
74706,109290,4
74798,109427,5
74916,109568,5
75059,109725,5
75241,110002,4
75379,110164,5
75464,110274,5
75578,110405,5
75717,110630,5
75905,110883,4
76083,111103,5
76229,111345,5
76394,111539,6
76586,111766,4
76737,111945,4
76871,112199,5
77012,112325,5
77146,112491,5
77249,112621,5
77320,112754,4
77401,112834,5
77459,112901,5
77498,112949,5
77545,113033,5
77625,113154,4
77727,113278,5
77814,113395,5
77906,113509,8
78008,113644,1
78095,113757,4
78172,113854,5
78300,114033,5
78476,114271,5
78698,114566,5
78955,114917,4
79272,115323,5
79604,115758,5
79927,116177,6
80242,116599,3
80535,116970,5
80786,117300,5
81052,117653,5
81309,117997,5
81572,118343,4
81858,118706,5
82110,119030,5
82356,119363,5
82627,119713,5
82883,120065,4
83116,120341,5
83368,120673,5
83669,121052,5
83919,121334,4
84136,121624,4
84312,121841,5
84418,121948,5
84414,121955,5
84398,121940,4
84410,121952,6
84425,121972,4
84402,121938,5
84379,121903,5
84352,121898,4
84356,121888,5
84330,121852,5
84279,121779,5
84219,121718,5
84164,121624,10
84059,121477,9
83966,121379,5
83883,121289,10
83839,121205,5
83797,121167,5
83543,120855,10
83543,120855,5
83555,120886,5
83616,120978,10
83686,121060,5
83767,121174,7
84345,121901,8
84345,121901,5
84565,122203,7
84864,122605,8
85238,123139,5
85707,123740,7
86042,124169,8
86365,124577,5
87966,126681,7
87966,126681,8
88247,127009,9
88407,127200,8
88560,127413,5
88743,127627,7
89477,128532,8
89477,128532,5
89472,128528,7
89381,128487,8
89390,128426,5
89354,128381,7
89317,128328,8
89224,128304,5
89137,128095,7
89137,128095,8
89120,128043,5
89032,127952,7
89015,127847,8
88904,127799,5
88816,127677,7
88595,127434,8
88595,127434,7
88580,127404,5
88571,127421,8
88583,127419,7
88573,127399,7
88899,127825,8
88899,127825,7
89114,128142,5
89310,128324,8
89289,128297,7
89314,128277,5
89342,128368,8
89381,128442,7
89438,128555,5
89964,129279,8
89964,129279,7
90100,129371,5
90203,129530,8
90279,129622,7
90358,129802,5
90458,129877,8
90875,130355,7
90875,130355,5
90912,130388,8
90961,130476,7
91010,130508,5
90984,130441,10
90948,130384,5
88593,127462,5
90740,130117,10
90740,130117,5
90670,130025,5
90623,129989,10
90573,129928,5
90537,129884,5
90182,129433,10
90182,129433,5
90159,129390,5
90120,129337,10
90071,129296,2
90021,129264,0
90001,129249,3
89982,129195,5
89947,129174,5
89961,129192,5
89975,129214,4
90000,129252,4
90012,129278,5
90035,129302,5
90048,129303,5
90023,129281,4
89989,129257,5
89962,129224,5
89935,129190,5
89884,129143,5
89818,129055,4
89719,128918,5
89574,128735,5
89422,128532,5
89277,128383,5
89129,128203,4
88947,127981,5
88703,127671,5
88407,127310,5
