Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
123.88,179.96,-132.32,4,-6229,-5675,0,0,0
123.88,179.96,-132.32,3,-6225,-5684,0,0,-1
123.88,179.96,-132.32,8,-6222,-5673,-1,0,0
123.88,179.96,-132.32,2,-6224,-5678,0,0,-1
123.88,179.96,-132.32,3,-6221,-5671,-1,0,-1
123.88,179.96,-132.32,6,-6228,-5669,-1,0,-1
123.88,179.95,-132.32,6,-6227,-5668,-1,0,-1
123.88,179.95,-132.32,3,-6233,-5671,-1,0,-1
123.88,179.95,-132.32,5,-6231,-5680,0,-1,-1
123.88,179.95,-132.32,6,-6229,-5682,0,0,-1
123.88,179.95,-132.32,5,-6229,-5679,0,-1,0
123.88,179.95,-132.31,8,-6234,-5664,-1,-1,-1
123.88,179.95,-132.32,3,-6223,-5672,-1,0,-1
123.88,179.95,-132.32,4,-6231,-5675,-1,0,-1
123.88,179.95,-132.32,4,-6234,-5677,0,0,-1
123.88,179.95,-132.32,7,-6230,-5677,0,0,-1
123.88,179.95,-132.32,10,-6228,-5677,-1,0,-1
123.88,179.94,-132.32,19,-6234,-5675,-1,0,-1
123.88,179.94,-132.32,12,-6228,-5668,-1,0,-1
123.88,179.94,-132.32,8,-6234,-5671,0,0,-1
123.88,179.94,-132.32,3,-6234,-5673,0,0,-1
123.88,179.94,-132.32,4,-6226,-5658,-1,0,-1
123.88,179.94,-132.32,4,-6221,-5664,-1,0,-1
123.87,179.94,-132.32,14,-6227,-5669,-1,0,-1
123.87,179.94,-132.32,6,-6225,-5670,-1,0,-1
123.87,179.94,-132.33,7,-6231,-5670,-1,0,-1
123.87,179.94,-132.33,9,-6233,-5676,-1,0,-1
123.87,179.93,-132.32,10,-6222,-5676,0,0,-1
123.87,179.93,-132.32,12,-6214,-5684,-1,0,0
123.87,179.93,-132.32,10,-6223,-5674,0,0,0
123.87,179.93,-132.32,8,-6231,-5669,-1,0,0
123.87,179.93,-132.32,1,-6229,-5678,-1,0,-1
123.87,179.92,-132.33,12,-6234,-5676,-1,0,-1
123.87,179.92,-132.33,14,-6227,-5671,-1,0,-1
123.86,179.92,-132.33,10,-6229,-5673,-1,0,-1
123.86,179.92,-132.33,12,-6232,-5667,0,0,-1
123.85,179.92,-132.33,13,-6223,-5669,0,0,-1
123.87,179.91,-132.33,14,-6224,-5673,-1,0,-1
123.85,179.92,-132.33,16,-6225,-5675,0,0,0
123.85,179.92,-132.33,15,-6228,-5671,-1,0,-1
123.85,179.91,-132.33,6,-6227,-5666,-1,0,-1
123.85,179.91,-132.33,7,-6224,-5672,-1,0,-1
123.85,179.91,-132.33,13,-6229,-5671,-1,0,-1
123.85,179.91,-132.33,12,-6231,-5672,-1,0,-1
123.85,179.91,-132.33,10,-6228,-5670,0,0,0
123.85,179.91,-132.33,15,-6236,-5668,-1,0,-1
123.85,179.91,-132.33,11,-6238,-5674,-1,0,-1
123.85,179.90,-132.33,11,-6237,-5670,-1,0,-1
123.85,179.91,-132.33,6,-6234,-5670,-1,0,-1
123.85,179.91,-132.33,11,-6230,-5672,-1,0,-1
123.85,179.90,-132.34,16,-6233,-5680,-1,0,-1
123.85,179.90,-132.34,17,-6232,-5683,-1,0,-1
123.85,179.90,-132.34,11,-6232,-5685,-1,-1,-1
123.85,179.90,-132.34,16,-6237,-5691,0,-1,0
123.85,179.90,-132.34,8,-6233,-5670,0,-1,-1
123.85,179.91,-132.33,6,-6226,-5666,-1,0,0
123.85,179.91,-132.33,9,-6230,-5672,-1,0,-1
123.85,179.90,-132.34,10,-6229,-5671,-1,0,-1
123.85,179.90,-132.34,11,-6224,-5665,-1,-1,0
123.85,179.91,-132.34,6,-6224,-5677,0,0,-1
123.85,179.91,-132.34,4,-6216,-5675,0,0,-1
123.85,179.91,-132.34,5,-6220,-5674,-1,0,-1
123.85,179.91,-132.34,7,-6217,-5680,-1,0,-1
123.85,179.91,-132.35,5,-6214,-5675,-1,0,-1
123.85,179.91,-132.35,5,-6226,-5675,-1,0,0
123.85,179.91,-132.35,2,-6218,-5675,0,-1,0
123.85,179.91,-132.35,7,-6226,-5680,0,-1,-1
123.85,179.91,-132.35,11,-6227,-5675,0,0,-1
123.85,179.92,-132.34,5,-6230,-5675,-1,0,-1
123.85,179.91,-132.35,11,-6230,-5682,-1,0,-1
123.85,179.91,-132.35,13,-6234,-5677,-1,-1,0
123.85,179.91,-132.35,10,-6230,-5677,-1,-1,-1
123.85,179.91,-132.35,15,-6231,-5682,-1,0,-1
123.85,179.91,-132.35,8,-6217,-5681,-1,0,-1
123.85,179.91,-132.35,2,-6222,-5680,0,-1,0
123.84,179.92,-132.36,-2,-6230,-5678,-1,-1,0
123.84,179.92,-132.36,0,-6231,-5694,-1,0,-1
123.84,179.92,-132.36,10,-6221,-5689,0,0,-1
123.84,179.92,-132.35,13,-6224,-5674,0,0,-1
123.85,179.91,-132.35,17,-6223,-5670,-1,0,-1
123.84,179.91,-132.35,16,-6228,-5681,-1,-1,0
123.84,179.92,-132.36,8,-6226,-5683,-1,-1,0
123.84,179.92,-132.35,9,-6221,-5668,0,0,0
123.84,179.92,-132.35,12,-6214,-5667,-1,0,-1
123.84,179.92,-132.35,15,-6216,-5667,-1,-1,0
123.84,179.92,-132.35,11,-6222,-5664,0,0,-1
123.84,179.92,-132.35,11,-6231,-5669,-1,0,-1
123.84,179.92,-132.35,10,-6227,-5672,-1,0,-1
123.84,179.92,-132.35,5,-6228,-5672,0,-1,0
123.84,179.92,-132.35,10,-6226,-5668,0,0,-1
123.84,179.93,-132.34,6,-6227,-5670,0,-1,0
123.84,179.93,-132.34,6,-6226,-5670,0,0,0
123.84,179.93,-132.34,6,-6225,-5675,0,0,-1
123.84,179.92,-132.34,13,-6228,-5671,0,0,-1
123.84,179.92,-132.34,17,-6233,-5669,-1,0,-1
123.84,179.92,-132.34,15,-6230,-5669,-1,-1,0
123.84,179.92,-132.33,9,-6226,-5676,-1,0,-1
123.84,179.92,-132.33,12,-6227,-5676,0,0,-1
123.84,179.92,-132.33,16,-6231,-5674,-1,0,0
123.84,179.92,-132.33,10,-6233,-5676,0,-1,-1
123.84,179.92,-132.33,10,-6236,-5669,-1,0,0
123.85,179.93,-132.33,5,-6239,-5676,0,-1,0
123.85,179.93,-132.34,3,-6230,-5680,-1,0,-1
123.85,179.93,-132.33,5,-6229,-5685,0,0,0
123.85,179.93,-132.33,12,-6225,-5681,-1,-1,0
123.84,179.93,-132.34,5,-6225,-5690,0,-1,0
123.84,179.94,-132.34,3,-6225,-5687,0,0,-1
123.84,179.93,-132.34,2,-6233,-5674,-1,0,-1
123.84,179.94,-132.34,2,-6230,-5676,-1,-1,0
123.84,179.94,-132.34,-4,-6231,-5671,-1,0,0
123.84,179.94,-132.34,0,-6225,-5678,-1,0,-1
123.84,179.94,-132.34,10,-6229,-5686,-1,0,-1
123.84,179.94,-132.34,8,-6224,-5686,0,0,-1
123.84,179.94,-132.34,10,-6224,-5685,0,-1,0
123.84,179.94,-132.34,12,-6226,-5685,0,-1,-1
123.84,179.94,-132.34,14,-6228,-5673,0,0,-1
123.84,179.94,-132.34,12,-6232,-5676,-1,0,-1
123.84,179.94,-132.34,7,-6231,-5669,-1,-1,0
123.84,179.94,-132.34,2,-6226,-5658,-1,0,0
123.84,179.94,-132.35,-2,-6229,-5671,-1,0,-1
123.84,179.94,-132.36,-1,-6219,-5673,-1,0,-1
