Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
161.74,-179.27,-115.36,-111,-7615,-3616,-1,-1,0
161.73,-179.26,-115.36,-117,-7616,-3616,-1,-1,0
161.73,-179.26,-115.37,-114,-7617,-3615,-1,-1,0
161.72,-179.25,-115.38,-109,-7615,-3607,-1,0,0
161.71,-179.25,-115.39,-109,-7614,-3613,-1,-1,0
161.69,-179.25,-115.41,-111,-7607,-3621,-1,0,0
161.68,-179.25,-115.43,-110,-7607,-3631,-1,0,0
161.68,-179.25,-115.44,-106,-7612,-3637,-1,-1,0
161.67,-179.25,-115.44,-102,-7613,-3639,0,-1,0
161.68,-179.24,-115.43,-98,-7605,-3633,0,-1,0
161.68,-179.24,-115.43,-100,-7603,-3616,0,-1,0
161.67,-179.24,-115.43,-109,-7608,-3618,0,-1,0
161.67,-179.23,-115.43,-119,-7597,-3607,0,-1,0
161.66,-179.22,-115.42,-121,-7599,-3618,-1,-1,0
161.65,-179.21,-115.43,-130,-7612,-3628,0,-1,0
161.65,-179.20,-115.43,-127,-7610,-3632,0,-1,0
161.65,-179.20,-115.43,-122,-7615,-3626,0,-1,0
161.65,-179.19,-115.42,-118,-7612,-3617,0,-1,0
161.65,-179.19,-115.41,-116,-7617,-3612,0,-1,0
161.65,-179.18,-115.40,-117,-7611,-3605,0,-1,0
161.65,-179.17,-115.40,-116,-7614,-3623,0,-1,0
161.65,-179.16,-115.37,-105,-7616,-3647,1,-1,0
161.67,-179.14,-115.33,-126,-7616,-3620,1,-1,0
161.69,-179.14,-115.30,-130,-7615,-3589,0,0,-1
161.70,-179.14,-115.29,-122,-7617,-3600,0,0,-1
161.71,-179.15,-115.28,-114,-7612,-3609,0,-1,0
161.71,-179.15,-115.27,-114,-7620,-3626,0,-1,0
161.73,-179.13,-115.23,-123,-7623,-3619,1,-1,0
161.75,-179.13,-115.20,-118,-7620,-3609,1,-1,0
161.77,-179.12,-115.16,-131,-7635,-3607,1,-1,0
161.80,-179.12,-115.11,-135,-7629,-3605,1,-1,-1
161.84,-179.12,-115.06,-144,-7635,-3625,2,-1,-1
161.91,-179.13,-114.97,-145,-7635,-3603,3,-1,-1
161.98,-179.14,-114.88,-152,-7631,-3584,3,-1,-1
162.07,-179.17,-114.78,-155,-7658,-3555,2,-1,-2
162.17,-179.20,-114.69,-136,-7653,-3520,3,-1,-2
162.26,-179.23,-114.59,-120,-7645,-3482,2,-1,-2
162.35,-179.27,-114.52,-107,-7642,-3458,1,0,-2
162.40,-179.30,-114.48,-104,-7638,-3452,1,0,-2
162.45,-179.34,-114.45,-84,-7639,-3439,0,0,-1
162.48,-179.37,-114.44,-88,-7658,-3471,0,0,-1
162.50,-179.38,-114.42,-87,-7659,-3476,0,0,-1
162.51,-179.40,-114.42,-78,-7658,-3477,0,0,-1
162.53,-179.41,-114.42,-102,-7671,-3475,-1,0,-1
162.54,-179.44,-114.42,-98,-7702,-3513,0,0,-1
162.57,-179.47,-114.42,-88,-7694,-3538,0,0,-1
162.59,-179.49,-114.41,-107,-7727,-3538,0,0,-2
162.69,-179.56,-114.37,-70,-7708,-3544,1,-1,-2
162.74,-179.59,-114.33,-47,-7666,-3535,0,0,-1
162.79,-179.60,-114.26,-56,-7636,-3464,2,-1,-1
162.84,-179.61,-114.19,-68,-7664,-3461,2,0,-1
162.89,-179.63,-114.15,-83,-7689,-3411,0,0,-2
162.93,-179.68,-114.14,-81,-7697,-3418,0,1,-2
162.97,-179.75,-114.15,-55,-7681,-3399,-1,1,-3
162.99,-179.82,-114.18,-34,-7626,-3330,-3,2,-2
162.99,-179.89,-114.26,-23,-7654,-3423,-2,2,-2
162.99,-179.96,-114.31,-2,-7643,-3410,-3,2,-2
162.98,179.97,-114.39,-3,-7642,-3417,-4,2,-2
162.95,179.90,-114.48,7,-7683,-3495,-3,2,-2
162.93,179.85,-114.54,10,-7682,-3503,-3,2,-2
162.92,179.78,-114.62,32,-7653,-3473,-4,2,-2
162.88,179.73,-114.71,27,-7646,-3481,-4,2,-2
162.83,179.67,-114.81,38,-7636,-3526,-4,2,-2
162.81,179.62,-114.88,27,-7666,-3601,-2,1,-2
162.84,179.54,-114.90,24,-7639,-3525,-2,3,-3
162.84,179.43,-114.99,48,-7642,-3509,-5,3,-3
162.82,179.32,-115.09,56,-7634,-3535,-4,4,-3
162.81,179.21,-115.20,58,-7643,-3595,-4,3,-4
162.84,179.09,-115.27,105,-7646,-3623,-2,3,-3
162.84,178.99,-115.33,120,-7597,-3571,-4,3,-3
162.83,178.90,-115.43,120,-7642,-3710,-2,2,-3
162.89,178.80,-115.44,141,-7629,-3649,-1,2,-3
162.93,178.72,-115.45,155,-7611,-3642,-1,2,-3
162.97,178.64,-115.47,149,-7637,-3674,0,2,-3
163.04,178.51,-115.47,167,-7624,-3615,-2,3,-4
163.11,178.36,-115.51,168,-7592,-3555,-2,4,-5
163.15,178.19,-115.60,235,-7571,-3527,-5,4,-5
163.17,178.03,-115.72,258,-7571,-3583,-5,4,-5
163.17,177.88,-115.84,265,-7560,-3655,-4,4,-5
163.20,177.74,-115.93,283,-7596,-3688,-3,3,-5
