BR
28496
28464
28320
28304
28240
28176
28160
28112
28064
28048
28112
28224
28160
27488
27312
27136
27184
27264
27184
27200
27184
27232
27168
27136
27152
27200
27168
27136
27168
27136
27104
27152
27120
27184
27104
27152
27056
27024
26944
27056
26976
27024
26912
26976
26768
26848
27040
27200
27008
26944
26896
26944
26992
26976
26944
26992
26960
26880
26928
26960
26928
26928
26912
26880
26880
26864
26896
26896
26800
26752
26864
26752
26768
26752
26736
26752
26656
26688
26640
26544
26592
26752
26928
26768
26592
26480
26608
26592
26528
26608
26544
26512
26544
26592
26560
26528
26512
26624
26608
26688
26624
26608
26672
26688
26672
26656
26640
26672
26704
26736
26864
26800
26880
26992
27008
27184
27408
27792
27696
27824
27872
28144
28240
28384
28480
28576
28624
28720
28720
28752
28800
28896
28880
28992
29008
28912
28896
28928
28944
28896
28896
28912
28896
28912
28992
28944
28944
28928
28864
28864
28864
29040
29232
29072
28928
28832
28992
28976
29008
28992
29040
29024
29040
28992
29040
29024
28976
29024
29024
29008
29040
29040
29024
29024
29008
29024
28992
29056
29008
29040
29072
29040
28992
29024
28944
29008
29104
29264
29184
29040
28912
28976
29008
29024
28960
29088
29072
29104
29040
29008
29008
29056
29024
29104
29008
29024
29040
28992
28992
28992
28992
29072
29024
29008
29056
29088
29072
29072
29008
28992
29008
29040
29296
29232
29072
28960
28960
29040
29040
29040
29024
29040
29008
28960
28944
28992
29008
29024
29040
29072
29072
28992
28944
29024
29072
29040
28992
29024
29040
28960
29008
28944
28944
28896
28944
28768
28928
29072
29152
29024
28912
28896
29024
29024
28976
29040
29024
29072
28960
29024
29040
29056
29072
29008
29088
29040
29104
29072
29104
29024
29024
28992
29088
29024
29088
29072
29088
29024
29056
29024
28912
29024
29200
29296
29104
29040
28880
29088
29040
28992
29024
28976
28912
28928
28912
28880
28864
28816
28752
28704
28736
28592
28640
28592
28560
28496
28496
28464
28448
28384
28432
28448
28352
28336
28352
28176
28224
28336
28512
28368
28240
28144
28144
28224
28128
28128
28144
28144
28064
28080
28064
27968
27936
28000
27920
27952
27968
28016
27936
27936
27872
27872
27952
27840
27920
27824
27888
27856
27792
27808
27712
27680
27824
28000
27920
27840
27680
27760
27840
27728
27760
27808
27792
27808
27760
27744
27776
27792
27760
27728
27680
27680
27744
27760
27760
27760
27712
27728
27680
27712
27728
27792
27712
27744
27696
27664
27584
27664
27792
27904
27712
27632
27552
27728
27648
27696
27680
27664
27696
27712
27728
27760
27744
27744
27760
27744
27824
27760
27824
27808
27760
27856
27840
27808
27792
27856
27808
27808
27808
27808
27792
27712
27808
27968
28096
27936
27792
27744
27856
27936
27904
27920
27936
27888
27936
27904
27920
27920
27920
27872
27888
27904
27984
27952
27904
27968
27984
27968
27984
27952
27984
27952
28048
27952
27936
27952
27840
27904
27968
28224
28064
27952
27856
27888
27888
27936
27952
27936
27904
27888
27888
27840
27920
27936
27920
27904
27920
27888
27856
27792
27792
27840
27872
27824
27824
27840
27872
27808
27856
27856
27856
27712
27808
28000
28112
27952
27792
27696
27840
27840
27824
27792
27872
27840
27792
27792
27824
27808
27760
27728
27808
27744
27728
27728
27728
27712
27664
27664
27680
27712
27648
27664
27680
27680
27664
27696
27632
27600
27680
27824
27824
27664
27552
27600
27648
27632
27664
27616
27648
27616
27616
27600
27584
27632
27584
27584
27600
27584
27568
27600
27632
27568
27584
27568
27600
27536
27584
27632
27648
27536
27584
27536
27520
27568
27696
27808
27680
27504
27488
27488
27536
27600
27552
27664
27600
27632
27632
27616
27664
27664
27648
27712
27664
27648
27712
27712
27616
27712
27664
27648
27648
27680
27648
27632
27648
27664
27648
27552
27648
27728
27872
27792
27680
27552
27616
27696
27712
27664
27728
27696
27680
27696
27696
27696
27712
27680
27728
27792
27696
27712
27792
27760
27760
27840
27680
27760
27760
27792
27840
27824
27808
27712
27712
27664
27776
27824
28000
27760
27680
27696
27776
27744
27824
27744
27728
27728
27696
27712
27680
27712
27664
27696
27728
27712
27728
27744
27696
27760
27792
27712
27760
27824
27792
27808
27792
27840
27744
27776
27712
27712
27776
27936
27968
27744
27664
27664
27760
27728
27680
27696
27680
27680
27648
27600
27648
27632
27680
27616
27648
27616
27552
27616
27584
27584
27584
27568
27552
27632
27536
27664
27648
27552
27584
27632
27536
27520
27648
27840
27728
27568
27488
27552
27648
27616
27632
27584
27584
27520
27568
27584
27648
27568
27584
27552
27616
27664
27584
27664
27632
27600
27616
27584
27680
27680
27632
27648
27712
27600
27632
27600
27504
27664
27824
27792
27648
27568
27616
27600
27696
27632
27648
27680
27680
27744
27664
27664
27680
27712
27776
27760
27680
27648
27744
27712
27728
27696
27712
27696
27712
27744
27760
27744
27728
27712
27712
27680
27728
27856
27984
27856
27696
27616
27728
27680
27728
27776
27744
27760
27712
27792
27824
27728
27696
27792
27808
27776
27776
27792
27840
27840
27760
27728
27760
27712
27728
27840
27840
27824
27744
27776
27760
27680
27744
27888
27952
27792
27680
27712
27792
27808
27808
27808
27760
27760
27792
27808
27728
27808
27744
27760
27776
27728
27744
27808
27824
27744
27744
27744
27696
27680
27744
27776
27792
27792
27712
27696
27648
27760
27808
28016
27808
27696
27664
27712
27712
27808
27792
27728
27776
27680
27696
27680
27792
27824
27728
27776
27792
27808
27776
27744
27744
27712
27792
27680
27712
27760
27808
27744
27760
27696
27760
27696
27632
27744
27936
27856
27680
27600
27664
27744
27696
27680
27680
27696
27744
27632
27680
27664
27712
27664
27648
27728
27680
27664
27728
27664
27648
27728
27616
27648
27728
27760
27808
27728
27728
27728
27648
27648
27760
27920
27888
27792
27616
27680
27776
27792
27776
27760
27808
27776
27808
27776
27792
27744
27776
27808
27792
27712
27744
27728
27744
27728
27728
27728
27776
27760
27776
27824
27824
27760
27808
27760
27696
27760
27872
28048
27904
27744
27664
27760
27760
27744
27808
27840
27808
27808
27808
27808
27840
27824
27856
27840
27840
27824
27808
27808
27808
27840
27792
27776
27808
27856
27872
27840
27760
27792
27760
27712
27712
27792
28016
27968
27856
27696
27760
27824
27824
27776
27776
27808
27792
27776
27808
27792
27824
27792
27824
27824
27776
27776
27760
27776
27792
27728
27792
27760
27776
27792
27760
27744
27776
27792
27712
27664
27712
27872
28048
27808
27696
27664
27792
27792
27744
27744
27776
27728
27808
27744
27728
27760
27728
27760
27792
27728
27760
27776
27712
27744
27728
27760
27696
27744
27760
27712
27728
27696
27680
27744
27648
27616
27776
27920
27840
27696
27584
27632
27664
27728
27696
27728
27680
27696
27648
27680
27664
27664
27696
27696
27664
27664
27680
27728
27760
27744
27680
27696
27664
27696
27712
27744
27760
27776
27728
27744
27632
27696
27792
28000
27856
27728
27744
27712
27728
27712
27728
27744
27728
27728
27744
27728
27680
27744
27712
27712
27776
27680
27744
27744
27712
27712
27760
27808
27792
27808
27872
27808
27856
27824
27856
27680
27696
27824
28016
27952
27776
27664
27744
27760
27792
27776
27776
27744
27808
27808
27808
27792
27792
27792
27792
27776
27776
27776
27824
27728
27776
27792
27792
27712
27728
27728
27760
27760
27824
27776
27744
27680
27760
27888
27920
27808
27664
27680
27712
27744
27712
27744
27744
27792
27744
27744
27728
27744
27760
27728
27744
27728
27728
27696
27776
27728
27744
27792
27712
27680
27728
27824
27728
27776
27744
27664
27600
27696
27824
27968
27808
27648
27552
27664
27664
27680
27760
27696
27680
27664
27744
27680
27696
27760
27728
27696
27680
27648
27648
27680
27648
27664
27664
27664
27632
27632
27648
27696
27600
27600
27600
27504
27472
27600
27824
27808
27648
27600
27552
27584
27664
27664
27680
27712
27696
27728
27696
27744
27728
27728
27728
27728
27632
27744
27680
27696
27728
27760
27728
27760
27728
27712
27696
27712
27776
27728
27664
27680
27696
27888
27920
27664
27648
27664
27696
27744
27712
27808
27792
27776
27744
27760
27824
27760
27744
27776
27776
27760
27760
27760
27776
27792
27792
27744
27744
27792
27824
27904
27808
27904
27792
27776
27696
27728
27936
28064
27888
27792
27696
27840
27792
27776
27856
27792
27760
27856
27824
27776
27776
27808
27840
27808
27792
27792
27744
27760
27808
27776
27760
27776
27744
27824
27744
27808
27728
27696
27760
27680
27632
27792
27952
27904
27728
27664
27712
27744
27728
27744
27840
27760
27712
27760
27744
27712
27712
27680
27728
27712
27712
27744
27680
27760
27760
27744
27712
27696
27728
27760
27696
27744
27728
27760
27680
27600
27744
27760
27984
27744
27680
27616
27664
27744
27680
27664
27680
27648
27680
27712
27744
27728
27696
27712
27728
27680
27728
27760
27680
27712
27696
27696
27664
27680
27600
27680
27728
27696
27616
27616
27504
27568
27760
27904
27744
27600
27504
27648
27632
27664
27616
27616
27584
27664
27616
27584
27632
27616
27648
27616
27680
27584
27664
27568
27600
27616
27648
27632
27616
27728
27664
27760
27712
27664
27760
27600
27568
27744
27856
27840
27680
27600
27632
27680
27760
27760
27696
27696
27680
27728
27744
27680
27776
27712
27760
27776
27744
27776
27744
27616
27648
27632
27680
27696
27696
27712
27712
27728
27648
27728
27696
27616
27680
27856
27936
27792
27632
27616
