Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
73.68,-177.73,-117.59,-359,-7510,-3904,-3,1,-1
73.69,-177.76,-117.66,-346,-7537,-3966,-2,0,-1
73.69,-177.79,-117.69,-332,-7530,-3973,-1,0,-1
73.71,-177.79,-117.70,-313,-7500,-3961,-1,-1,0
73.73,-177.77,-117.68,-295,-7462,-3942,1,-2,1
73.76,-177.72,-117.64,-305,-7411,-3885,1,-2,1
73.76,-177.68,-117.62,-331,-7379,-3812,0,-1,0
73.78,-177.66,-117.64,-366,-7385,-3787,-2,0,-1
73.79,-177.67,-117.70,-357,-7412,-3820,-4,0,-1
73.81,-177.69,-117.79,-341,-7467,-3907,-3,0,-1
73.82,-177.69,-117.85,-337,-7507,-3964,-2,0,0
73.86,-177.68,-117.89,-335,-7514,-3988,-2,-1,0
73.88,-177.67,-117.91,-338,-7491,-3994,-1,-1,0
73.90,-177.66,-117.91,-349,-7471,-3983,0,-1,0
73.91,-177.64,-117.90,-360,-7447,-3963,0,-1,0
73.91,-177.64,-117.89,-361,-7422,-3927,0,-1,-1
73.92,-177.65,-117.90,-367,-7419,-3896,-1,0,-1
73.91,-177.67,-117.94,-360,-7431,-3892,-2,0,-1
73.93,-177.71,-117.99,-347,-7435,-3937,-2,0,-1
73.93,-177.72,-118.05,-336,-7433,-3961,-2,0,-1
73.94,-177.73,-118.08,-333,-7425,-3969,-2,-1,0
73.95,-177.71,-118.11,-341,-7447,-3996,-1,-1,0
73.97,-177.70,-118.09,-339,-7465,-4011,0,-1,0
73.96,-177.68,-118.05,-339,-7452,-3972,1,-1,0
73.97,-177.66,-118.03,-350,-7412,-3901,-1,-1,0
73.98,-177.65,-118.05,-358,-7397,-3872,-2,0,0
74.00,-177.65,-118.11,-360,-7407,-3891,-3,0,-1
74.03,-177.65,-118.19,-360,-7453,-3975,-3,0,0
74.04,-177.65,-118.24,-365,-7474,-4022,-2,0,0
74.05,-177.65,-118.25,-372,-7473,-4030,-1,0,-1
74.06,-177.64,-118.26,-373,-7453,-4023,0,0,-1
74.05,-177.65,-118.26,-359,-7431,-3975,-1,0,-1
74.07,-177.67,-118.28,-355,-7421,-3960,-1,0,-1
74.06,-177.68,-118.31,-340,-7407,-3951,-2,0,-1
74.09,-177.69,-118.35,-329,-7409,-3987,-2,0,0
74.10,-177.68,-118.37,-343,-7413,-4005,0,-1,0
74.10,-177.68,-118.37,-355,-7399,-3969,-1,0,-1
74.10,-177.68,-118.39,-348,-7399,-3969,-2,0,-1
74.11,-177.69,-118.43,-344,-7406,-3992,-2,0,-1
74.11,-177.68,-118.46,-348,-7409,-3988,-2,0,0
74.12,-177.69,-118.50,-350,-7418,-4004,-2,0,-1
74.14,-177.70,-118.54,-355,-7418,-4005,-2,0,-1
74.14,-177.72,-118.58,-349,-7416,-4020,-2,0,-1
74.15,-177.74,-118.63,-338,-7406,-4030,-2,0,-1
74.16,-177.76,-118.67,-343,-7400,-4034,-2,0,-1
74.17,-177.77,-118.72,-343,-7390,-4040,-2,0,-1
74.19,-177.79,-118.79,-324,-7393,-4052,-3,0,-1
74.21,-177.79,-118.83,-327,-7406,-4082,-2,0,-1
74.22,-177.78,-118.86,-338,-7414,-4110,-1,-1,-1
74.22,-177.78,-118.85,-343,-7392,-4087,0,-1,0
74.21,-177.77,-118.84,-335,-7360,-4058,0,-1,0
74.20,-177.78,-118.84,-335,-7337,-4005,-1,0,-1
74.19,-177.79,-118.87,-338,-7333,-3997,-2,0,-1
74.19,-177.80,-118.92,-326,-7367,-4052,-2,0,-1
74.21,-177.82,-118.97,-324,-7393,-4073,-2,0,-1
74.21,-177.82,-119.00,-319,-7403,-4081,-2,0,0
74.22,-177.81,-119.02,-328,-7399,-4102,-1,0,0
74.21,-177.81,-119.05,-335,-7391,-4106,-1,0,-1
74.23,-177.82,-119.06,-325,-7377,-4111,-1,0,-1
74.23,-177.83,-119.07,-319,-7374,-4099,-1,0,-1
74.22,-177.83,-119.07,-318,-7370,-4090,-1,0,-1
74.23,-177.84,-119.07,-311,-7360,-4080,-1,0,-1
74.22,-177.84,-119.08,-315,-7362,-4085,-1,-1,-1
74.24,-177.84,-119.09,-323,-7378,-4096,-1,0,-1
74.24,-177.85,-119.12,-321,-7388,-4118,-1,0,-1
74.25,-177.86,-119.12,-322,-7374,-4102,-1,0,-1
74.25,-177.87,-119.13,-313,-7346,-4094,-1,0,-1
74.26,-177.87,-119.14,-303,-7321,-4080,-1,-1,0
74.27,-177.86,-119.15,-316,-7322,-4068,-1,-1,0
74.27,-177.84,-119.17,-331,-7361,-4098,-1,-1,0
74.30,-177.83,-119.17,-342,-7411,-4150,0,-1,-1
74.30,-177.84,-119.16,-346,-7431,-4181,1,-1,-1
74.30,-177.84,-119.12,-324,-7386,-4137,1,-1,-1
74.30,-177.84,-119.07,-304,-7331,-4075,1,-1,0
74.31,-177.82,-119.05,-304,-7309,-4029,0,-1,0
74.33,-177.81,-119.06,-323,-7334,-4053,-1,-1,0
74.35,-177.79,-119.06,-338,-7374,-4091,0,-1,0
74.34,-177.79,-119.05,-348,-7401,-4128,0,0,-1
74.32,-177.80,-119.02,-335,-7388,-4107,1,0,-1
74.31,-177.80,-118.98,-332,-7362,-4068,1,0,-1
74.29,-177.81,-118.96,-316,-7315,-4012,-1,0,-1
74.29,-177.83,-118.99,-315,-7324,-4010,-2,0,-1
74.28,-177.85,-119.02,-315,-7351,-4038,-2,0,-1
74.29,-177.86,-119.07,-319,-7375,-4062,-2,0,-1
74.31,-177.89,-119.12,-329,-7407,-4104,-2,0,-1
74.31,-177.92,-119.17,-337,-7397,-4096,-2,1,-2
74.30,-177.97,-119.22,-332,-7362,-4088,-2,1,-2
74.30,-178.03,-119.29,-315,-7328,-4069,-3,1,-2
74.31,-178.09,-119.38,-298,-7302,-4056,-5,1,-2
74.32,-178.15,-119.49,-290,-7314,-4083,-5,1,-2
74.35,-178.21,-119.62,-274,-7328,-4119,-5,1,-2
74.40,-178.25,-119.73,-252,-7321,-4165,-4,0,-1
74.44,-178.27,-119.84,-248,-7325,-4185,-4,0,-1
74.49,-178.28,-119.95,-265,-7340,-4207,-4,0,-1
74.53,-178.31,-120.05,-275,-7335,-4214,-4,0,-1
74.57,-178.34,-120.14,-282,-7320,-4213,-4,0,-2
74.59,-178.38,-120.24,-262,-7295,-4210,-4,0,-2
