Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
77.59,-177.74,-116.88,-312,-7465,-3789,0,-1,0
77.58,-177.73,-116.87,-318,-7484,-3806,0,-1,0
77.59,-177.72,-116.87,-327,-7525,-3837,0,-1,0
77.59,-177.72,-116.86,-338,-7540,-3840,0,-1,-1
77.61,-177.72,-116.86,-339,-7513,-3817,0,-1,0
77.59,-177.71,-116.85,-337,-7479,-3791,0,-1,0
77.59,-177.71,-116.85,-333,-7469,-3779,-1,0,-1
77.60,-177.73,-116.86,-321,-7491,-3784,-1,0,0
77.60,-177.72,-116.88,-318,-7526,-3811,-1,-1,0
77.61,-177.70,-116.89,-336,-7540,-3843,-1,-1,0
77.61,-177.70,-116.91,-356,-7547,-3858,-1,0,-1
77.60,-177.71,-116.90,-358,-7499,-3828,0,0,-1
77.57,-177.73,-116.90,-344,-7473,-3784,-1,0,-1
77.57,-177.75,-116.93,-318,-7472,-3781,-2,0,-1
77.57,-177.77,-116.97,-321,-7507,-3818,-2,0,-1
77.57,-177.78,-117.01,-307,-7524,-3835,-1,0,-1
77.57,-177.78,-117.02,-315,-7532,-3851,-1,0,-1
77.57,-177.79,-117.03,-322,-7518,-3856,-1,0,-1
77.56,-177.79,-117.02,-322,-7508,-3848,0,0,-1
77.55,-177.80,-117.01,-319,-7492,-3844,0,0,-1
77.55,-177.80,-117.00,-318,-7503,-3842,0,-1,0
77.53,-177.79,-116.98,-323,-7515,-3833,0,-1,0
77.55,-177.79,-116.97,-320,-7518,-3835,0,-1,0
77.56,-177.77,-116.96,-325,-7511,-3833,0,-1,0
77.57,-177.76,-116.94,-346,-7507,-3821,0,-1,0
77.58,-177.74,-116.92,-347,-7502,-3809,0,-1,0
77.58,-177.74,-116.91,-337,-7514,-3813,0,-1,0
77.60,-177.72,-116.91,-329,-7522,-3822,0,-1,0
77.61,-177.70,-116.91,-342,-7512,-3820,0,-1,0
77.60,-177.69,-116.90,-347,-7505,-3799,0,-1,0
77.60,-177.69,-116.90,-349,-7502,-3793,-1,0,-1
77.60,-177.70,-116.90,-344,-7516,-3802,-1,0,-1
77.61,-177.70,-116.90,-340,-7522,-3807,-1,-1,-1
77.61,-177.70,-116.90,-330,-7516,-3805,0,-1,0
77.62,-177.69,-116.91,-334,-7502,-3813,0,-1,0
77.62,-177.69,-116.90,-336,-7505,-3805,-1,-1,0
77.62,-177.70,-116.89,-338,-7531,-3831,-1,0,-1
77.61,-177.70,-116.89,-320,-7528,-3831,0,0,-1
77.62,-177.71,-116.89,-322,-7516,-3839,0,-1,0
77.60,-177.70,-116.87,-328,-7500,-3815,0,-1,0
77.60,-177.70,-116.86,-336,-7500,-3810,0,-1,-1
77.59,-177.71,-116.85,-343,-7505,-3801,0,0,-1
77.59,-177.72,-116.85,-338,-7502,-3812,0,0,-1
77.58,-177.73,-116.86,-330,-7509,-3788,-1,0,-1
77.58,-177.74,-116.89,-330,-7494,-3770,-2,0,-1
77.58,-177.74,-116.92,-326,-7480,-3783,-2,0,-1
77.57,-177.75,-116.95,-328,-7502,-3800,-1,0,-1
77.58,-177.76,-116.97,-345,-7531,-3836,-1,0,-1
77.58,-177.77,-116.98,-334,-7555,-3861,-1,0,-1
77.58,-177.77,-116.98,-329,-7541,-3858,0,-1,-1
77.59,-177.77,-116.97,-328,-7506,-3839,0,0,0
77.58,-177.77,-116.97,-323,-7468,-3814,-1,-1,0
77.58,-177.76,-116.97,-323,-7474,-3822,-1,-1,0
77.59,-177.76,-116.98,-320,-7506,-3829,-1,-1,0
77.60,-177.75,-116.99,-327,-7524,-3856,-1,-1,0
77.60,-177.74,-117.00,-331,-7532,-3870,0,-1,0
77.60,-177.74,-116.98,-337,-7516,-3859,0,-1,0
77.59,-177.75,-116.97,-337,-7501,-3826,0,0,-1
77.58,-177.76,-116.96,-335,-7501,-3828,0,0,-1
77.58,-177.78,-116.95,-329,-7499,-3809,-1,0,-1
77.57,-177.79,-116.96,-303,-7485,-3820,0,0,0
77.54,-177.79,-116.94,-317,-7507,-3848,0,-1,0
77.52,-177.78,-116.91,-333,-7529,-3846,1,-1,0
77.52,-177.77,-116.88,-337,-7539,-3811,0,-1,-1
77.53,-177.78,-116.87,-334,-7525,-3793,-1,0,-1
77.53,-177.78,-116.88,-331,-7508,-3785,-1,0,-1
77.53,-177.78,-116.90,-330,-7486,-3800,-1,0,-1
77.52,-177.80,-116.91,-333,-7494,-3837,0,0,-1
77.51,-177.80,-116.89,-338,-7524,-3870,1,-1,-1
77.51,-177.80,-116.85,-321,-7566,-3894,2,-1,-1
77.50,-177.79,-116.78,-316,-7562,-3855,2,-1,0
77.50,-177.76,-116.71,-319,-7517,-3789,2,-1,0
77.51,-177.74,-116.68,-330,-7484,-3744,0,-1,0
77.53,-177.74,-116.67,-340,-7498,-3768,0,-1,-1
77.53,-177.76,-116.64,-334,-7529,-3802,2,0,-1
77.49,-177.76,-116.57,-324,-7515,-3766,2,-1,0
77.48,-177.75,-116.51,-340,-7511,-3744,1,-1,-1
77.46,-177.78,-116.50,-354,-7568,-3769,-1,0,-2
77.47,-177.81,-116.50,-322,-7568,-3798,0,0,-1
77.48,-177.82,-116.47,-307,-7526,-3779,1,-1,-1
77.45,-177.81,-116.42,-319,-7495,-3748,1,0,0
77.43,-177.82,-116.38,-319,-7493,-3725,1,0,-1
77.40,-177.83,-116.37,-329,-7517,-3725,0,0,-1
77.38,-177.85,-116.35,-337,-7569,-3756,0,0,-1
77.37,-177.87,-116.34,-327,-7591,-3754,0,0,-1
77.34,-177.90,-116.33,-324,-7572,-3741,-1,0,-1
77.33,-177.94,-116.32,-333,-7563,-3752,0,0,-2
77.27,-177.98,-116.29,-302,-7514,-3699,0,0,-1
77.26,-178.01,-116.28,-293,-7515,-3713,0,0,-1
77.26,-178.04,-116.28,-313,-7549,-3730,0,0,-2
77.23,-178.09,-116.28,-296,-7557,-3721,-1,1,-2
77.19,-178.15,-116.30,-263,-7542,-3702,-1,1,-1
77.17,-178.17,-116.32,-245,-7514,-3698,-2,0,-1
77.15,-178.18,-116.36,-261,-7526,-3747,-2,0,-1
77.13,-178.20,-116.36,-276,-7531,-3737,0,0,-1
77.11,-178.23,-116.37,-275,-7534,-3726,-1,0,-1
77.09,-178.26,-116.40,-265,-7549,-3730,-1,0,-1
77.07,-178.28,-116.43,-257,-7580,-3786,-1,0,-1
77.05,-178.29,-116.43,-264,-7568,-3773,0,0,-1
77.03,-178.30,-116.43,-261,-7538,-3744,-1,0,-1
77.04,-178.31,-116.45,-251,-7541,-3765,-1,0,-1
77.03,-178.31,-116.46,-248,-7549,-3771,0,0,-1
77.03,-178.31,-116.44,-257,-7544,-3749,0,0,-1
77.05,-178.32,-116.44,-254,-7536,-3734,-1,0,-1
77.05,-178.32,-116.46,-251,-7523,-3736,-1,0,-1
77.06,-178.33,-116.48,-250,-7520,-3734,-1,0,-1
77.07,-178.34,-116.51,-241,-7523,-3751,-1,0,-1
77.07,-178.35,-116.53,-241,-7537,-3776,-1,0,-1
77.07,-178.35,-116.55,-243,-7548,-3797,0,0,0
77.07,-178.35,-116.55,-247,-7554,-3814,0,-1,0
77.09,-178.34,-116.53,-244,-7549,-3803,0,-1,0
77.08,-178.33,-116.51,-249,-7545,-3790,0,-1,0
77.08,-178.32,-116.49,-249,-7539,-3761,0,-1,0
77.10,-178.32,-116.47,-249,-7539,-3755,0,-1,0
77.10,-178.31,-116.46,-244,-7548,-3754,0,-1,0
77.11,-178.31,-116.46,-239,-7552,-3763,0,-1,0
