Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
-155.14,28.53,-80.83,3981,-7222,1172,0,-1,-1
-155.15,28.53,-80.82,3984,-7221,1160,0,-1,-1
-155.14,28.53,-80.82,3992,-7224,1159,0,-1,0
-155.15,28.53,-80.82,3990,-7219,1158,0,-1,0
-155.15,28.53,-80.82,3976,-7218,1145,0,-1,0
-155.16,28.52,-80.82,3975,-7219,1144,0,-1,0
-155.16,28.52,-80.81,3973,-7226,1160,0,-1,0
-155.17,28.52,-80.80,3977,-7227,1163,0,-1,0
-155.17,28.51,-80.80,3974,-7227,1161,0,-1,-1
-155.17,28.52,-80.81,3976,-7223,1170,-1,-1,-1
-155.16,28.52,-80.81,3971,-7223,1163,0,-1,-1
-155.16,28.52,-80.81,3968,-7224,1164,0,-1,-1
-155.16,28.53,-80.82,3975,-7223,1173,-1,-1,-1
-155.15,28.53,-80.82,3980,-7219,1174,0,-1,-1
-155.15,28.53,-80.81,3987,-7221,1179,-1,-1,-1
-155.15,28.54,-80.82,3996,-7219,1175,-1,-1,-1
-155.15,28.54,-80.82,3986,-7221,1174,-1,-1,-1
-155.15,28.54,-80.82,3982,-7216,1160,-1,-1,0
-155.15,28.53,-80.83,3976,-7220,1160,0,0,0
-155.16,28.53,-80.82,3972,-7216,1155,0,0,0
-155.17,28.52,-80.81,3972,-7220,1148,0,0,0
-155.18,28.52,-80.81,3981,-7227,1161,0,-1,0
-155.18,28.52,-80.80,3979,-7229,1159,0,-1,-1
-155.18,28.52,-80.80,3984,-7227,1160,-1,-1,-1
-155.17,28.52,-80.81,3975,-7226,1161,-1,-1,-1
-155.17,28.53,-80.82,3971,-7218,1163,-1,-1,-1
-155.16,28.53,-80.82,3975,-7225,1165,-1,-1,-1
-155.16,28.53,-80.82,3981,-7222,1171,0,-1,-1
-155.15,28.54,-80.82,3985,-7218,1174,0,-1,-1
-155.16,28.53,-80.82,3976,-7221,1171,0,-1,-1
-155.16,28.54,-80.82,3985,-7212,1176,0,-1,0
-155.16,28.53,-80.82,3977,-7217,1176,0,0,0
-155.17,28.53,-80.81,3982,-7210,1177,0,0,0
-155.17,28.53,-80.81,3987,-7220,1175,0,0,0
-155.17,28.53,-80.81,3975,-7226,1168,0,-1,-1
-155.18,28.53,-80.79,3970,-7226,1163,0,0,-1
-155.18,28.52,-80.79,3973,-7235,1171,0,-1,-1
-155.18,28.52,-80.79,3977,-7232,1167,0,-1,-1
-155.18,28.53,-80.80,3979,-7222,1163,-1,-1,-1
-155.17,28.53,-80.81,3976,-7217,1165,-1,-1,-1
-155.17,28.53,-80.81,3968,-7215,1165,-1,-1,0
-155.18,28.53,-80.79,3968,-7224,1171,0,0,0
-155.18,28.53,-80.79,3966,-7217,1172,0,-1,-1
-155.17,28.53,-80.80,3970,-7222,1164,0,-1,-1
-155.17,28.53,-80.80,3977,-7220,1179,-1,-1,-1
-155.17,28.54,-80.80,3976,-7217,1177,-1,-1,-1
-155.17,28.54,-80.80,3976,-7214,1172,0,-1,0
-155.17,28.53,-80.80,3982,-7211,1165,0,0,0
-155.18,28.53,-80.79,3982,-7216,1158,0,0,0
-155.18,28.53,-80.79,3978,-7221,1162,0,0,0
-155.20,28.52,-80.78,3978,-7224,1169,0,-1,0
-155.20,28.51,-80.78,3976,-7222,1170,0,-1,0
-155.20,28.52,-80.78,3978,-7220,1168,0,-1,-1
-155.20,28.52,-80.78,3976,-7225,1169,-1,-1,-1
-155.19,28.53,-80.78,3975,-7220,1173,-1,-1,-1
-155.19,28.53,-80.78,3977,-7210,1165,0,-1,-1
-155.18,28.54,-80.78,3979,-7204,1166,-1,-1,-1
-155.18,28.54,-80.78,3983,-7216,1177,-1,-1,-1
-155.18,28.54,-80.79,3983,-7216,1178,-1,-1,-1
-155.17,28.54,-80.80,3986,-7216,1173,-1,-1,-1
-155.17,28.54,-80.80,3985,-7207,1182,-1,0,0
-155.17,28.54,-80.79,3981,-7219,1167,0,0,0
-155.18,28.53,-80.80,3972,-7222,1163,0,0,0
-155.19,28.53,-80.79,3977,-7221,1157,0,0,0
-155.19,28.53,-80.79,3971,-7234,1157,0,0,-1
-155.19,28.52,-80.79,3974,-7239,1162,0,0,-1
-155.19,28.53,-80.79,3986,-7228,1163,-1,-1,-1
-155.18,28.53,-80.79,3982,-7222,1162,-1,-1,-1
-155.17,28.54,-80.81,3984,-7211,1160,-1,-1,-1
-155.16,28.55,-80.80,3985,-7208,1171,-1,0,-1
-155.16,28.55,-80.82,3975,-7201,1158,-1,0,-1
-155.16,28.55,-80.82,3973,-7213,1167,0,0,0
-155.17,28.54,-80.81,3973,-7214,1167,0,0,0
-155.17,28.54,-80.81,3978,-7219,1168,0,0,0
