Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
178.61,-2.72,-42.57,-398,-5614,6115,-1,-1,-1
178.61,-2.72,-42.57,-391,-5611,6109,-1,0,-1
178.61,-2.72,-42.57,-380,-5606,6106,-1,0,0
178.61,-2.72,-42.57,-385,-5608,6104,0,0,-1
178.61,-2.72,-42.57,-383,-5617,6115,-1,0,-1
178.61,-2.72,-42.57,-384,-5625,6111,0,0,-1
178.62,-2.72,-42.57,-393,-5631,6111,0,0,-1
178.62,-2.72,-42.57,-397,-5623,6097,0,0,-1
178.62,-2.72,-42.56,-393,-5622,6101,0,-1,-1
178.62,-2.72,-42.56,-390,-5619,6104,0,-1,-1
178.63,-2.71,-42.56,-384,-5611,6111,0,0,-1
178.63,-2.71,-42.55,-380,-5612,6114,0,0,-1
178.63,-2.71,-42.55,-394,-5605,6114,0,0,-1
178.63,-2.72,-42.55,-391,-5597,6115,-1,0,0
178.63,-2.72,-42.55,-394,-5611,6115,-1,0,-1
178.63,-2.72,-42.56,-395,-5623,6112,-1,-1,-1
178.63,-2.72,-42.56,-393,-5624,6097,-1,0,-1
178.63,-2.72,-42.56,-383,-5610,6094,0,-1,0
178.63,-2.71,-42.57,-380,-5608,6101,-1,-1,0
178.62,-2.72,-42.57,-376,-5606,6107,-1,0,0
178.62,-2.73,-42.57,-386,-5602,6116,-1,0,0
178.61,-2.73,-42.57,-392,-5598,6108,-1,0,0
178.61,-2.74,-42.58,-403,-5610,6105,-1,0,0
178.60,-2.74,-42.59,-406,-5617,6107,-1,-1,0
178.61,-2.74,-42.59,-396,-5621,6108,0,-1,0
178.60,-2.74,-42.58,-390,-5622,6105,0,-1,0
178.60,-2.73,-42.58,-388,-5620,6104,0,-1,0
178.60,-2.73,-42.58,-385,-5607,6104,0,-1,0
178.60,-2.73,-42.57,-387,-5608,6112,0,-1,0
178.60,-2.73,-42.57,-380,-5599,6105,-1,-1,0
178.60,-2.73,-42.57,-381,-5600,6102,-1,0,-1
178.60,-2.74,-42.58,-392,-5609,6099,-1,0,0
178.60,-2.74,-42.58,-396,-5612,6098,0,-1,-1
178.60,-2.73,-42.58,-397,-5617,6094,0,-1,-1
178.60,-2.73,-42.58,-392,-5613,6100,0,0,0
178.60,-2.73,-42.57,-395,-5612,6104,0,0,0
178.60,-2.73,-42.56,-385,-5604,6101,0,0,-1
178.60,-2.73,-42.56,-394,-5606,6113,0,-1,-1
178.60,-2.73,-42.55,-391,-5600,6115,0,0,-1
178.60,-2.73,-42.55,-398,-5604,6108,-1,0,-1
178.60,-2.73,-42.55,-399,-5605,6110,0,-1,0
178.60,-2.73,-42.55,-395,-5609,6100,0,-1,0
178.60,-2.74,-42.55,-402,-5606,6097,0,0,0
178.59,-2.74,-42.55,-403,-5611,6100,0,0,0
178.59,-2.74,-42.55,-404,-5615,6097,0,-1,0
178.59,-2.75,-42.54,-403,-5612,6094,0,0,0
178.59,-2.75,-42.54,-399,-5618,6108,0,-1,0
178.59,-2.75,-42.53,-400,-5617,6112,0,0,-1
178.59,-2.74,-42.53,-397,-5620,6107,0,-1,0
178.59,-2.74,-42.53,-390,-5619,6109,0,-1,0
178.58,-2.74,-42.53,-384,-5610,6109,0,0,0
178.58,-2.74,-42.53,-386,-5606,6106,0,0,0
178.58,-2.74,-42.52,-394,-5607,6105,-1,0,0
178.58,-2.75,-42.53,-399,-5609,6104,0,-1,0
178.58,-2.75,-42.53,-393,-5608,6099,0,-1,0
178.58,-2.75,-42.52,-391,-5603,6097,0,0,0
178.58,-2.74,-42.51,-383,-5604,6109,0,-1,0
178.58,-2.74,-42.51,-384,-5604,6117,0,0,0
178.58,-2.75,-42.51,-394,-5613,6115,0,0,0
178.58,-2.75,-42.51,-393,-5620,6103,0,0,-1
178.58,-2.75,-42.50,-393,-5613,6105,0,-1,0
178.57,-2.75,-42.49,-391,-5600,6108,0,-1,0
178.57,-2.75,-42.48,-382,-5597,6109,0,0,0
178.56,-2.76,-42.48,-384,-5603,6123,0,-1,0
178.56,-2.76,-42.47,-393,-5600,6130,0,0,0
178.56,-2.76,-42.47,-401,-5599,6127,0,0,0
178.55,-2.76,-42.47,-406,-5599,6124,0,-1,0
178.56,-2.76,-42.47,-404,-5604,6114,0,-1,0
178.56,-2.75,-42.47,-391,-5611,6110,0,-1,-1
178.56,-2.75,-42.46,-386,-5608,6115,0,-1,0
178.55,-2.75,-42.46,-390,-5606,6111,0,0,0
178.55,-2.75,-42.46,-396,-5596,6115,0,0,0
178.54,-2.76,-42.46,-401,-5592,6109,0,0,0
178.54,-2.76,-42.46,-396,-5597,6121,-1,0,0
178.54,-2.77,-42.47,-395,-5600,6121,-1,0,0
178.53,-2.77,-42.47,-403,-5613,6118,-1,0,0
178.53,-2.77,-42.47,-400,-5615,6115,0,0,0
178.52,-2.78,-42.46,-403,-5620,6111,0,0,0
178.52,-2.78,-42.46,-401,-5609,6111,0,0,0
178.52,-2.78,-42.46,-402,-5604,6115,0,0,0
178.51,-2.79,-42.45,-405,-5601,6108,0,0,0
178.51,-2.79,-42.45,-411,-5599,6117,0,0,0
178.50,-2.80,-42.44,-411,-5597,6122,0,0,0
178.50,-2.80,-42.44,-403,-5597,6120,0,0,0
178.50,-2.80,-42.44,-396,-5588,6114,0,0,0
178.50,-2.80,-42.44,-391,-5591,6117,0,-1,0
178.49,-2.81,-42.44,-389,-5599,6114,0,0,0
178.48,-2.82,-42.43,-399,-5604,6119,0,0,0
178.47,-2.82,-42.43,-403,-5601,6117,-1,-1,0
178.47,-2.82,-42.43,-406,-5591,6122,0,0,0
178.46,-2.83,-42.43,-407,-5595,6128,-1,0,0
178.46,-2.83,-42.43,-410,-5588,6129,-1,0,0
178.46,-2.83,-42.43,-413,-5598,6122,-1,-1,0
178.45,-2.83,-42.43,-405,-5594,6116,-1,0,0
178.45,-2.84,-42.43,-406,-5588,6120,-1,0,0
178.44,-2.84,-42.44,-412,-5592,6120,-1,0,0
178.43,-2.85,-42.44,-409,-5598,6107,0,0,0
178.43,-2.85,-42.44,-406,-5597,6118,-1,-1,0
178.42,-2.86,-42.44,-411,-5607,6109,0,-1,0
178.41,-2.86,-42.44,-411,-5608,6109,0,-1,0
178.41,-2.86,-42.43,-407,-5602,6115,0,0,0
178.39,-2.87,-42.43,-412,-5591,6119,0,-1,0
178.38,-2.88,-42.43,-415,-5591,6116,0,-1,0
178.38,-2.88,-42.43,-416,-5596,6112,-1,0,0
178.36,-2.90,-42.43,-422,-5611,6110,0,-1,0
178.36,-2.89,-42.43,-418,-5612,6117,0,-1,0
178.35,-2.89,-42.41,-417,-5600,6115,0,-1,0
178.34,-2.89,-42.41,-413,-5601,6117,0,-1,0
178.33,-2.90,-42.40,-426,-5603,6130,0,-1,0
178.32,-2.90,-42.39,-436,-5602,6116,0,-1,0
178.32,-2.90,-42.38,-432,-5584,6129,0,-1,0
178.32,-2.90,-42.38,-433,-5577,6130,-1,-1,-1
178.32,-2.89,-42.38,-439,-5582,6126,-1,-1,-1
178.32,-2.88,-42.39,-434,-5580,6118,-1,-1,-1
178.32,-2.88,-42.39,-428,-5583,6114,-1,-1,-1
178.34,-2.86,-42.39,-440,-5595,6108,-1,-1,-1
178.35,-2.84,-42.39,-445,-5606,6108,0,-1,-1
178.37,-2.81,-42.38,-452,-5602,6122,0,-1,-1
178.39,-2.78,-42.37,-436,-5597,6133,0,-1,-2
178.43,-2.74,-42.35,-425,-5593,6140,0,-1,-2
178.47,-2.70,-42.34,-391,-5577,6131,0,-2,-2
178.49,-2.66,-42.33,-341,-5572,6136,0,-1,-1
178.51,-2.63,-42.32,-322,-5568,6122,0,-1,-1
178.52,-2.62,-42.31,-323,-5573,6128,0,-1,0
178.52,-2.62,-42.30,-336,-5579,6134,0,0,0
178.52,-2.63,-42.29,-354,-5566,6162,0,0,-1
178.52,-2.63,-42.29,-382,-5557,6172,-1,0,-1
178.52,-2.64,-42.29,-396,-5563,6168,-1,0,-1
178.53,-2.63,-42.32,-389,-5576,6148,-1,0,-1
178.53,-2.63,-42.34,-382,-5594,6125,-1,0,-1
178.53,-2.64,-42.35,-388,-5606,6123,-1,0,0
178.53,-2.64,-42.36,-383,-5605,6132,-1,0,-1
178.53,-2.64,-42.36,-394,-5596,6136,-1,0,-1
178.54,-2.64,-42.36,-388,-5594,6137,-1,-1,-1
178.54,-2.64,-42.37,-393,-5595,6122,-1,-1,-1
178.54,-2.64,-42.38,-386,-5593,6110,-1,0,-1
178.55,-2.64,-42.38,-380,-5592,6118,-1,0,-1
178.55,-2.64,-42.38,-369,-5585,6123,-1,0,-1
178.56,-2.64,-42.39,-381,-5593,6129,-1,0,-1
178.55,-2.64,-42.39,-382,-5599,6129,-1,0,-1
178.55,-2.64,-42.40,-386,-5600,6129,-1,0,-1
178.55,-2.64,-42.41,-387,-5596,6120,-1,0,-1
178.56,-2.64,-42.42,-380,-5591,6109,-1,0,-1
178.56,-2.64,-42.42,-379,-5593,6105,-1,0,-1
178.56,-2.64,-42.42,-386,-5596,6100,-1,0,-1
178.56,-2.65,-42.43,-382,-5590,6103,-1,0,0
178.56,-2.65,-42.43,-381,-5587,6114,-1,0,-1
178.56,-2.65,-42.44,-392,-5598,6109,-1,0,-1
178.56,-2.65,-42.45,-386,-5602,6116,-1,0,-1
178.56,-2.65,-42.45,-384,-5600,6115,-1,0,-1
178.56,-2.65,-42.46,-378,-5593,6110,-1,-1,0
178.56,-2.65,-42.46,-372,-5597,6108,-1,0,0
178.57,-2.65,-42.47,-380,-5601,6112,-1,0,0
178.56,-2.66,-42.47,-391,-5603,6116,-1,0,-1
178.56,-2.66,-42.48,-392,-5605,6116,-1,0,-1
178.57,-2.66,-42.48,-397,-5603,6131,-1,0,-1
178.57,-2.66,-42.49,-391,-5604,6121,-1,-1,-1
178.57,-2.65,-42.49,-378,-5608,6112,-1,-1,-1
178.58,-2.65,-42.49,-376,-5605,6111,-1,-1,-1
178.58,-2.65,-42.49,-379,-5604,6109,-1,0,-1
178.58,-2.65,-42.49,-379,-5602,6125,-1,0,0
178.58,-2.65,-42.49,-379,-5602,6120,-1,0,0
178.57,-2.66,-42.50,-385,-5600,6121,-1,0,0
178.58,-2.65,-42.50,-392,-5603,6123,-1,0,-1
178.58,-2.66,-42.51,-397,-5606,6115,-1,0,-1
178.58,-2.66,-42.52,-398,-5607,6116,-1,0,0
178.58,-2.66,-42.52,-397,-5606,6110,-1,0,-1
178.57,-2.67,-42.52,-396,-5607,6113,-1,0,0
178.57,-2.67,-42.52,-397,-5606,6110,-1,0,-1
178.58,-2.67,-42.52,-394,-5610,6115,-1,0,-1
178.58,-2.67,-42.53,-385,-5609,6114,-1,0,-1
178.58,-2.67,-42.53,-380,-5603,6121,-1,-1,-1
178.59,-2.66,-42.52,-383,-5599,6115,0,0,-1
178.59,-2.66,-42.52,-381,-5598,6111,-1,0,-1
178.59,-2.66,-42.53,-377,-5590,6104,-1,0,-1
178.59,-2.66,-42.54,-384,-5602,6107,-1,0,0
178.59,-2.66,-42.55,-382,-5609,6109,-1,0,-1
178.59,-2.66,-42.55,-385,-5615,6106,-1,-1,-1
178.59,-2.67,-42.56,-385,-5610,6103,-1,0,0
178.59,-2.67,-42.56,-384,-5610,6104,0,0,-1
178.60,-2.66,-42.55,-378,-5608,6106,0,0,-1
178.60,-2.66,-42.55,-387,-5613,6121,0,-1,-1
178.60,-2.66,-42.55,-382,-5608,6114,-1,0,-1
178.60,-2.66,-42.56,-379,-5600,6105,-1,0,-1
178.61,-2.65,-42.56,-385,-5596,6094,-1,0,-1
178.61,-2.65,-42.56,-380,-5597,6109,-1,0,-1
178.61,-2.65,-42.56,-378,-5589,6113,-1,0,-1
178.61,-2.65,-42.56,-385,-5599,6110,-1,0,-1
178.60,-2.66,-42.57,-388,-5616,6105,-1,0,-1
178.61,-2.65,-42.57,-389,-5612,6092,0,-1,-1
178.61,-2.65,-42.56,-381,-5604,6102,-1,-1,-1
178.61,-2.65,-42.56,-380,-5603,6116,-1,0,-1
178.61,-2.65,-42.56,-382,-5605,6111,-1,0,-1
178.61,-2.65,-42.57,-388,-5607,6121,-1,0,0
178.61,-2.66,-42.57,-394,-5607,6116,-1,0,-1
178.62,-2.66,-42.57,-398,-5607,6115,-1,0,-1
178.62,-2.66,-42.58,-397,-5607,6111,-1,-1,-1
178.62,-2.66,-42.58,-391,-5615,6106,-1,-1,-1
178.63,-2.65,-42.58,-381,-5611,6110,0,-1,-1
178.63,-2.65,-42.58,-370,-5607,6114,0,-1,-1
178.63,-2.65,-42.57,-369,-5602,6121,0,0,0
178.63,-2.65,-42.57,-376,-5595,6109,-1,0,0
178.63,-2.65,-42.57,-383,-5600,6123,-1,0,-1
178.62,-2.65,-42.58,-387,-5606,6119,-1,0,0
178.62,-2.65,-42.58,-383,-5606,6111,-1,0,-1
178.62,-2.65,-42.58,-392,-5611,6101,-1,0,-1
178.62,-2.65,-42.58,-387,-5616,6095,0,0,-1
178.62,-2.65,-42.58,-391,-5616,6095,0,0,-1
178.63,-2.65,-42.58,-396,-5612,6103,0,-1,-1
178.63,-2.65,-42.58,-394,-5608,6100,0,-1,-1
178.64,-2.64,-42.58,-384,-5609,6112,0,0,-1
178.64,-2.64,-42.57,-381,-5607,6120,0,-1,-1
178.64,-2.64,-42.57,-376,-5606,6122,-1,0,-1
178.65,-2.64,-42.57,-382,-5604,6115,-1,0,-1
178.65,-2.63,-42.57,-375,-5599,6111,-1,0,-1
178.65,-2.63,-42.57,-376,-5607,6107,-1,0,-1
178.64,-2.64,-42.58,-384,-5612,6104,-1,0,-1
178.65,-2.64,-42.58,-388,-5619,6111,0,0,-1
178.65,-2.64,-42.57,-388,-5625,6109,0,-1,-1
178.66,-2.63,-42.57,-384,-5619,6111,0,0,-1
178.66,-2.63,-42.56,-387,-5615,6112,0,0,-1
178.67,-2.63,-42.56,-380,-5616,6118,0,0,-1
178.67,-2.63,-42.56,-377,-5614,6116,-1,0,-1
178.67,-2.63,-42.56,-376,-5606,6110,0,0,-1
178.67,-2.62,-42.56,-372,-5597,6113,-1,0,-1
178.67,-2.62,-42.57,-368,-5599,6111,-1,0,0
178.67,-2.63,-42.58,-375,-5615,6106,-1,0,-1
178.68,-2.63,-42.58,-378,-5612,6103,0,0,-1
178.68,-2.63,-42.58,-380,-5608,6104,0,0,-1
178.68,-2.63,-42.58,-383,-5605,6102,-1,0,-1
178.68,-2.63,-42.58,-382,-5606,6097,-1,0,-1
178.67,-2.63,-42.58,-381,-5607,6109,0,0,-1
178.68,-2.63,-42.58,-382,-5613,6109,0,0,-1
178.68,-2.64,-42.58,-389,-5619,6107,-1,0,-1
178.69,-2.63,-42.58,-381,-5615,6108,-1,0,-1
178.69,-2.63,-42.58,-390,-5611,6103,0,-1,-1
178.69,-2.63,-42.58,-380,-5609,6094,0,-1,-1
178.69,-2.63,-42.58,-379,-5607,6098,-1,-1,-1
178.69,-2.63,-42.59,-372,-5615,6097,-1,0,-1
178.69,-2.63,-42.59,-377,-5614,6111,-1,0,-1
178.69,-2.63,-42.58,-379,-5612,6121,-1,0,-1
178.69,-2.63,-42.59,-386,-5604,6122,-1,0,0
178.69,-2.63,-42.59,-389,-5609,6117,-1,0,0
178.69,-2.63,-42.60,-387,-5617,6107,-1,0,0
178.69,-2.63,-42.60,-376,-5619,6106,-1,0,0
178.68,-2.63,-42.61,-376,-5615,6104,-1,0,0
178.68,-2.64,-42.61,-368,-5610,6104,-1,0,0
178.67,-2.65,-42.60,-383,-5607,6117,-1,0,0
178.67,-2.65,-42.60,-386,-5606,6126,-1,0,0
178.67,-2.66,-42.61,-385,-5609,6108,-1,0,0
178.67,-2.66,-42.62,-391,-5615,6107,-1,0,0
178.66,-2.66,-42.62,-384,-5623,6107,-1,-1,0
178.66,-2.66,-42.62,-384,-5625,6105,-1,-1,0
178.66,-2.66,-42.62,-384,-5624,6103,-1,0,0
178.66,-2.66,-42.62,-385,-5614,6100,-1,0,0
178.66,-2.66,-42.62,-385,-5607,6099,0,0,0
178.66,-2.66,-42.62,-386,-5612,6103,0,0,0
178.65,-2.67,-42.62,-398,-5617,6119,0,-1,0
178.66,-2.66,-42.62,-392,-5625,6101,0,-1,0
178.66,-2.66,-42.62,-387,-5620,6101,0,0,0
178.66,-2.66,-42.61,-376,-5621,6099,0,0,0
178.66,-2.66,-42.61,-378,-5617,6104,0,0,0
178.65,-2.66,-42.60,-385,-5615,6113,0,0,0
178.65,-2.66,-42.60,-384,-5610,6110,-1,0,0
178.65,-2.66,-42.60,-389,-5611,6117,-1,0,0
178.65,-2.67,-42.60,-394,-5623,6107,-1,0,0
178.65,-2.67,-42.60,-383,-5618,6101,0,0,-1
178.65,-2.66,-42.59,-382,-5607,6098,0,-1,0
178.65,-2.66,-42.59,-380,-5606,6099,0,-1,0
178.65,-2.66,-42.59,-380,-5611,6100,0,0,0
178.64,-2.67,-42.59,-385,-5611,6103,0,0,0
178.64,-2.67,-42.59,-393,-5612,6104,-1,0,0
178.64,-2.67,-42.59,-395,-5611,6103,0,0,0
178.64,-2.67,-42.59,-405,-5619,6101,0,0,-1
178.64,-2.67,-42.59,-403,-5620,6111,-1,-1,-1
178.65,-2.67,-42.59,-393,-5619,6113,0,-1,0
178.64,-2.66,-42.59,-385,-5612,6101,0,-1,0
178.64,-2.66,-42.59,-372,-5605,6100,0,-1,0
178.64,-2.66,-42.58,-373,-5598,6114,-1,-1,0
178.64,-2.66,-42.58,-374,-5594,6119,-1,0,0
178.64,-2.66,-42.58,-381,-5602,6119,-1,0,0
178.64,-2.66,-42.59,-389,-5601,6123,-1,0,-1
178.63,-2.67,-42.58,-387,-5611,6125,-1,-1,0
178.64,-2.66,-42.58,-381,-5611,6112,-1,0,-1
178.63,-2.67,-42.59,-388,-5618,6098,0,0,0
178.63,-2.67,-42.58,-389,-5617,6096,0,0,0
178.63,-2.67,-42.58,-384,-5621,6108,0,0,0
178.63,-2.67,-42.57,-387,-5613,6119,0,0,0
178.63,-2.67,-42.56,-378,-5606,6126,0,-1,0
178.64,-2.67,-42.56,-379,-5602,6119,0,-1,0
178.64,-2.67,-42.56,-384,-5607,6123,0,0,0
178.63,-2.67,-42.56,-385,-5606,6116,-1,0,0
178.63,-2.67,-42.56,-386,-5607,6117,-1,0,0
178.63,-2.67,-42.56,-393,-5608,6114,-1,0,0
178.62,-2.68,-42.56,-404,-5606,6097,-1,-1,0
178.62,-2.68,-42.56,-397,-5602,6101,0,0,0
178.62,-2.68,-42.56,-389,-5604,6110,0,-1,0
178.61,-2.68,-42.55,-388,-5611,6104,0,-1,0
178.61,-2.68,-42.55,-389,-5611,6118,0,-1,0
178.61,-2.68,-42.54,-390,-5612,6122,0,-1,0
178.61,-2.68,-42.53,-388,-5600,6109,-1,-1,0
178.61,-2.68,-42.53,-384,-5591,6102,-1,-1,0
178.61,-2.68,-42.53,-383,-5589,6109,-1,-1,0
178.61,-2.68,-42.53,-383,-5602,6112,-1,-1,0
178.61,-2.68,-42.54,-389,-5615,6111,0,0,0
178.61,-2.68,-42.53,-389,-5616,6107,0,-1,0
178.60,-2.69,-42.53,-391,-5612,6101,0,0,0
178.60,-2.69,-42.53,-394,-5603,6106,0,-1,0
178.60,-2.68,-42.53,-394,-5606,6103,0,-1,0
178.59,-2.69,-42.52,-387,-5597,6104,0,-1,0
178.59,-2.69,-42.52,-390,-5595,6108,-1,-1,0
178.59,-2.69,-42.52,-392,-5601,6109,-1,0,0
178.59,-2.69,-42.52,-398,-5614,6117,0,-1,-1
178.59,-2.69,-42.52,-398,-5609,6114,0,-1,-1
178.59,-2.68,-42.52,-386,-5596,6108,0,-1,0
178.59,-2.68,-42.52,-380,-5588,6100,-1,-1,0
178.59,-2.68,-42.52,-385,-5595,6107,-1,0,0
178.59,-2.68,-42.51,-394,-5594,6112,-1,0,-1
178.59,-2.69,-42.52,-401,-5599,6111,-1,0,-1
178.59,-2.69,-42.52,-401,-5591,6105,-1,-1,-1
178.59,-2.69,-42.52,-401,-5592,6098,-1,-1,-1
178.59,-2.68,-42.52,-400,-5603,6107,0,-1,-1
178.59,-2.68,-42.52,-387,-5603,6105,0,-1,-1
178.59,-2.68,-42.52,-383,-5607,6117,0,-1,-1
178.60,-2.67,-42.52,-384,-5604,6130,-1,-1,0
178.60,-2.67,-42.52,-383,-5598,6125,-1,-1,-1
178.60,-2.67,-42.52,-387,-5590,6117,-1,-1,-1
178.60,-2.66,-42.53,-388,-5594,6117,-1,-1,-1
178.60,-2.66,-42.54,-389,-5600,6111,-1,-1,-1
178.60,-2.66,-42.54,-389,-5601,6104,-1,-1,-1
178.60,-2.66,-42.55,-388,-5602,6109,-1,0,-1
178.60,-2.66,-42.56,-394,-5604,6107,-1,0,-1
178.60,-2.66,-42.56,-398,-5612,6102,-1,0,-1
178.60,-2.66,-42.56,-399,-5609,6113,0,0,-1
178.61,-2.66,-42.55,-392,-5600,6120,-1,0,-1
178.61,-2.66,-42.55,-387,-5603,6118,-1,-1,-1
178.61,-2.66,-42.56,-382,-5611,6115,-1,-1,-1
178.61,-2.65,-42.56,-378,-5606,6129,-1,0,-1
178.62,-2.65,-42.56,-378,-5604,6119,-1,0,-1
178.62,-2.65,-42.56,-379,-5600,6103,-1,0,-1
178.62,-2.66,-42.57,-389,-5602,6097,-1,0,-1
178.62,-2.66,-42.58,-390,-5614,6098,-1,0,-1
178.62,-2.66,-42.58,-393,-5614,6104,-1,0,-1
178.62,-2.66,-42.58,-395,-5611,6108,0,0,-1
178.62,-2.66,-42.58,-397,-5611,6101,0,-1,-1
178.62,-2.66,-42.57,-397,-5612,6103,0,-1,-1
178.62,-2.66,-42.57,-391,-5610,6108,0,0,-1
178.62,-2.66,-42.57,-387,-5609,6107,0,-1,-1
178.62,-2.65,-42.57,-387,-5614,6107,-1,-1,-1
178.63,-2.65,-42.57,-383,-5609,6107,-1,-1,-1
178.63,-2.65,-42.58,-379,-5605,6108,-1,0,0
178.63,-2.65,-42.58,-381,-5609,6106,-1,0,-1
178.63,-2.65,-42.58,-385,-5606,6111,-1,-1,-1
178.62,-2.65,-42.58,-394,-5615,6115,-1,0,-1
178.63,-2.65,-42.58,-385,-5620,6106,-1,-1,0
178.63,-2.65,-42.58,-390,-5615,6103,0,-1,-1
178.63,-2.65,-42.58,-389,-5609,6096,-1,-1,0
178.63,-2.65,-42.59,-388,-5609,6093,-1,0,-1
178.62,-2.65,-42.59,-386,-5615,6109,-1,0,-1
178.63,-2.65,-42.59,-386,-5615,6099,0,0,-1
178.63,-2.64,-42.58,-382,-5609,6111,0,-1,-1
178.63,-2.64,-42.58,-382,-5605,6106,-1,-1,0
178.63,-2.64,-42.58,-375,-5605,6113,-1,0,0
178.63,-2.64,-42.58,-381,-5609,6127,-1,0,-1
178.63,-2.64,-42.59,-377,-5617,6114,-1,0,-1
178.64,-2.65,-42.59,-389,-5613,6110,-1,0,-1
178.64,-2.65,-42.60,-391,-5619,6100,-1,0,-1
178.64,-2.65,-42.60,-391,-5619,6093,0,-1,-1
178.64,-2.65,-42.60,-387,-5616,6088,0,-1,-1
178.64,-2.65,-42.59,-380,-5607,6107,0,0,-1
178.64,-2.64,-42.59,-369,-5600,6103,-1,-1,0
178.64,-2.64,-42.59,-369,-5601,6115,-1,0,0
178.64,-2.64,-42.59,-375,-5600,6115,-1,0,0
178.64,-2.64,-42.59,-379,-5605,6116,-1,0,-1
178.64,-2.64,-42.60,-380,-5615,6112,-1,0,-1
178.64,-2.65,-42.60,-385,-5617,6110,-1,0,0
178.64,-2.65,-42.60,-382,-5617,6097,-1,0,-1
178.64,-2.65,-42.61,-384,-5618,6097,-1,0,-1
178.64,-2.65,-42.61,-383,-5623,6097,0,0,-1
178.64,-2.65,-42.61,-385,-5617,6098,0,0,-1
178.65,-2.64,-42.60,-388,-5612,6104,-1,-1,-1
178.65,-2.64,-42.60,-389,-5610,6108,0,-1,-1
178.65,-2.64,-42.60,-387,-5617,6106,0,-1,-1
178.65,-2.64,-42.60,-369,-5620,6106,0,0,-1
178.65,-2.64,-42.60,-380,-5609,6115,-1,0,0
178.65,-2.64,-42.60,-382,-5608,6114,-1,0,-1
178.65,-2.64,-42.61,-380,-5608,6108,-1,0,0
178.65,-2.64,-42.61,-386,-5607,6109,-1,-1,0
178.65,-2.64,-42.62,-391,-5611,6099,-1,0,-1
178.65,-2.64,-42.62,-393,-5619,6093,-1,-1,-1
178.65,-2.64,-42.62,-395,-5619,6098,0,-1,-1
178.65,-2.64,-42.62,-390,-5615,6094,0,-1,-1
178.65,-2.64,-42.62,-381,-5606,6101,0,-1,-1
178.65,-2.63,-42.61,-378,-5600,6109,-1,-1,-1
178.65,-2.63,-42.61,-376,-5612,6110,-1,-1,-1
178.65,-2.63,-42.62,-386,-5607,6112,-1,-1,-1
178.65,-2.63,-42.62,-387,-5609,6109,-1,0,-1
