Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
83.24,179.97,-133.22,-1,-6145,-5775,-1,-1,0
83.23,179.97,-133.22,-5,-6149,-5777,-1,0,-1
83.23,179.98,-133.23,-2,-6150,-5783,-1,-1,0
83.23,179.98,-133.22,-7,-6142,-5772,-1,-1,-1
83.23,179.98,-133.22,-5,-6142,-5782,-1,-1,-1
83.23,179.98,-133.23,-7,-6141,-5786,-1,0,0
83.24,179.98,-133.23,-1,-6137,-5784,-1,0,-1
83.24,179.98,-133.23,5,-6135,-5786,-1,0,-1
83.23,179.98,-133.23,2,-6135,-5776,0,-1,-1
83.24,179.98,-133.23,0,-6130,-5784,0,0,-1
83.24,179.98,-133.24,0,-6131,-5792,-1,0,0
83.24,179.98,-133.24,-1,-6132,-5781,0,-1,0
83.24,179.98,-133.24,0,-6137,-5779,0,0,-1
83.24,179.98,-133.24,4,-6143,-5772,0,-1,0
83.24,179.98,-133.24,3,-6140,-5781,-1,-1,0
83.24,179.98,-133.23,7,-6146,-5781,0,-1,0
83.24,179.98,-133.23,-2,-6140,-5772,-1,-1,0
83.24,179.98,-133.23,-2,-6139,-5766,-1,-1,0
83.25,179.99,-133.24,1,-6141,-5773,-1,-1,0
83.25,179.99,-133.24,6,-6136,-5779,-1,-1,0
83.25,179.99,-133.24,11,-6138,-5772,0,-1,0
83.25,179.99,-133.24,4,-6142,-5779,0,-1,0
83.25,179.99,-133.23,-1,-6142,-5773,0,-1,0
83.24,179.99,-133.23,-1,-6145,-5769,-1,0,-1
83.24,179.99,-133.23,5,-6154,-5772,-1,0,-1
83.24,179.98,-133.23,7,-6151,-5775,-1,0,-1
83.25,179.99,-133.24,11,-6139,-5770,-1,0,0
83.25,179.98,-133.24,4,-6141,-5777,-1,0,0
83.25,179.98,-133.24,3,-6130,-5775,0,0,0
83.25,179.98,-133.24,3,-6137,-5775,0,0,0
83.24,179.98,-133.23,3,-6143,-5774,0,-1,0
83.24,179.99,-133.23,-3,-6140,-5769,0,-1,0
83.24,179.99,-133.23,-7,-6140,-5770,0,0,0
83.24,179.99,-133.23,0,-6147,-5771,0,0,0
83.23,179.98,-133.22,5,-6152,-5773,0,0,-1
83.23,179.98,-133.22,4,-6151,-5767,-1,-1,0
83.23,179.98,-133.22,5,-6138,-5763,-1,-1,0
83.24,179.99,-133.23,4,-6138,-5768,-1,-1,0
83.24,179.99,-133.23,3,-6137,-5777,-1,-1,-1
83.24,179.99,-133.23,3,-6139,-5779,-1,-1,0
83.24,179.98,-133.23,0,-6143,-5781,0,0,-1
83.24,179.99,-133.23,-1,-6144,-5778,0,-1,0
83.24,179.98,-133.23,-6,-6144,-5771,-1,-1,0
83.24,179.99,-133.23,-3,-6141,-5767,-1,-1,0
83.24,179.99,-133.23,-1,-6144,-5768,-1,-1,-1
83.24,179.99,-133.23,-1,-6143,-5777,0,0,0
83.24,179.99,-133.23,-3,-6142,-5785,0,0,0
83.24,179.99,-133.23,1,-6146,-5780,0,0,0
83.24,179.99,-133.23,3,-6148,-5776,-1,0,0
83.24,179.99,-133.23,4,-6147,-5774,-1,-1,-1
83.24,179.99,-133.23,-2,-6150,-5776,-1,0,0
83.24,179.99,-133.23,-4,-6149,-5781,-1,-1,0
83.24,179.99,-133.23,-5,-6148,-5783,-1,0,0
83.24,179.99,-133.23,-4,-6146,-5775,-1,0,0
83.24,179.99,-133.23,-2,-6143,-5771,-1,0,0
83.24,179.99,-133.23,5,-6141,-5780,-1,0,0
83.25,179.99,-133.23,9,-6145,-5780,-1,-1,-1
83.25,179.99,-133.24,8,-6139,-5776,-1,0,0
83.24,179.98,-133.23,10,-6138,-5786,0,0,-1
83.24,179.98,-133.23,11,-6140,-5787,0,-1,0
83.25,179.99,-133.24,1,-6136,-5782,-1,-1,-1
83.25,179.99,-133.24,-6,-6134,-5785,-1,0,-1
83.25,179.99,-133.24,-5,-6135,-5781,0,0,0
83.25,179.99,-133.24,-5,-6134,-5770,-1,-1,0
83.25,179.99,-133.24,-2,-6138,-5772,0,0,-1
83.25,179.99,-133.24,0,-6139,-5776,0,-1,0
83.25,179.99,-133.24,3,-6139,-5771,0,0,-1
83.24,179.98,-133.23,3,-6134,-5770,0,0,-1
83.24,179.98,-133.23,5,-6140,-5778,0,0,0
83.23,179.98,-133.23,5,-6143,-5770,0,0,-1
83.23,179.97,-133.23,7,-6152,-5778,0,0,-1
83.23,179.96,-133.22,1,-6145,-5773,0,0,-1
83.23,179.96,-133.22,-3,-6139,-5764,-1,0,-1
83.23,179.96,-133.23,-3,-6136,-5768,-1,0,0
83.22,179.96,-133.23,0,-6134,-5778,0,0,0
83.21,179.96,-133.22,1,-6137,-5771,0,0,0
83.21,179.96,-133.22,0,-6142,-5769,0,0,0
83.22,179.96,-133.21,3,-6146,-5763,0,0,-1
83.22,179.95,-133.21,5,-6151,-5765,-1,-1,-1
83.22,179.95,-133.21,5,-6151,-5772,-1,-1,-1
83.22,179.95,-133.22,9,-6147,-5775,-1,-1,-1
83.23,179.95,-133.22,7,-6141,-5771,-1,-1,-1
83.22,179.95,-133.22,10,-6134,-5772,0,0,0
83.22,179.95,-133.22,8,-6137,-5775,0,-1,0
83.23,179.95,-133.22,8,-6138,-5787,0,-1,0
83.22,179.95,-133.22,9,-6143,-5785,-1,0,-1
83.21,179.95,-133.21,4,-6150,-5774,0,0,-1
83.21,179.95,-133.21,8,-6145,-5771,-1,0,-1
83.21,179.94,-133.21,1,-6144,-5767,0,0,-1
83.20,179.93,-133.20,12,-6137,-5758,-1,0,-1
83.20,179.93,-133.21,10,-6141,-5769,-1,0,-1
83.20,179.92,-133.21,19,-6141,-5766,-1,0,-1
83.20,179.92,-133.21,16,-6141,-5767,-1,-1,0
83.20,179.92,-133.21,13,-6143,-5777,-1,0,0
83.20,179.92,-133.21,14,-6146,-5775,0,0,-1
83.20,179.92,-133.21,5,-6140,-5777,0,-1,0
83.20,179.92,-133.21,12,-6138,-5777,-1,-1,0
83.21,179.93,-133.21,9,-6141,-5767,-1,-1,0
83.22,179.94,-133.22,6,-6143,-5764,0,-1,0
83.22,179.94,-133.21,5,-6142,-5778,0,-1,0
83.21,179.95,-133.21,8,-6143,-5777,0,-1,0
83.21,179.95,-133.20,8,-6145,-5770,0,-1,0
83.21,179.95,-133.20,12,-6146,-5774,0,-1,0
83.21,179.95,-133.20,9,-6157,-5784,-1,-1,0
83.21,179.95,-133.20,13,-6155,-5782,-1,0,0
83.21,179.94,-133.20,14,-6147,-5780,0,0,0
83.21,179.94,-133.20,6,-6141,-5773,-1,0,-1
83.21,179.95,-133.21,6,-6145,-5769,-1,-1,0
83.21,179.95,-133.21,8,-6146,-5774,-1,-1,0
83.21,179.95,-133.21,9,-6154,-5771,-1,-1,0
83.21,179.95,-133.20,4,-6152,-5763,-1,-1,0
83.21,179.95,-133.20,0,-6149,-5773,-1,-1,0
83.22,179.96,-133.21,-2,-6145,-5775,0,0,-1
83.22,179.96,-133.21,4,-6140,-5769,0,-1,0
83.21,179.96,-133.21,7,-6141,-5777,0,-1,0
83.22,179.96,-133.20,6,-6139,-5774,-1,-1,0
83.21,179.97,-133.21,4,-6139,-5771,-1,-1,0
83.21,179.97,-133.21,8,-6143,-5771,-1,-1,0
83.21,179.97,-133.21,2,-6144,-5765,0,-1,0
83.21,179.97,-133.21,-2,-6147,-5773,-1,-1,0
83.21,179.97,-133.21,-3,-6154,-5780,-1,-1,-1
83.21,179.97,-133.21,3,-6149,-5774,0,0,-1
83.21,179.97,-133.21,-5,-6152,-5769,-1,-1,0
83.22,179.98,-133.21,-13,-6147,-5762,-1,-1,0
83.22,179.98,-133.21,2,-6137,-5767,-1,-1,0
83.22,179.97,-133.22,8,-6140,-5762,-1,0,0
83.22,179.98,-133.21,5,-6144,-5773,0,0,0
83.22,179.98,-133.21,1,-6135,-5767,0,0,0
83.21,179.97,-133.21,5,-6141,-5758,0,-1,0
83.21,179.97,-133.21,0,-6143,-5760,-1,-1,0
83.22,179.98,-133.21,-5,-6146,-5771,-1,-1,-1
83.23,179.98,-133.22,-4,-6141,-5771,-1,-1,0
83.22,179.99,-133.22,-10,-6135,-5770,-1,-1,-1
83.22,179.98,-133.23,-6,-6136,-5775,-1,0,-1
83.22,179.98,-133.23,-1,-6134,-5780,0,-1,0
83.22,179.99,-133.22,8,-6146,-5771,0,-1,0
83.22,179.99,-133.22,12,-6149,-5773,0,-1,0
83.21,179.99,-133.22,12,-6148,-5775,0,0,0
83.21,179.99,-133.22,5,-6148,-5774,0,0,0
83.21,179.99,-133.21,-4,-6142,-5770,0,0,0
83.21,179.99,-133.22,-3,-6140,-5767,-1,0,-1
83.21,179.99,-133.22,0,-6141,-5771,-1,0,-1
83.21,179.99,-133.22,-3,-6142,-5781,-1,0,-1
83.21,179.98,-133.22,1,-6142,-5773,-1,0,0
83.21,179.98,-133.22,0,-6147,-5774,0,0,-1
83.21,179.99,-133.22,3,-6150,-5767,0,-1,0
83.21,179.98,-133.22,0,-6146,-5770,-1,-1,0
83.22,179.99,-133.22,0,-6142,-5768,-1,-1,0
83.22,179.99,-133.22,1,-6136,-5760,-1,-1,0
83.22,179.99,-133.23,-5,-6132,-5763,0,-1,0
83.22,179.99,-133.23,-2,-6131,-5771,0,-1,0
83.22,179.99,-133.23,-3,-6130,-5766,0,-1,0
83.22,179.99,-133.22,-6,-6133,-5765,0,0,0
83.22,179.99,-133.22,-4,-6133,-5769,-1,0,0
83.22,179.99,-133.22,3,-6141,-5772,-1,0,0
83.22,179.99,-133.22,2,-6145,-5776,-1,0,-1
83.22,179.99,-133.22,3,-6144,-5773,0,0,0
83.21,179.99,-133.22,6,-6148,-5769,-1,0,-1
83.21,179.99,-133.22,-4,-6153,-5770,-1,-1,-1
83.22,179.99,-133.22,0,-6150,-5774,-1,0,-1
83.22,179.98,-133.23,11,-6150,-5774,-1,0,-1
83.22,179.98,-133.23,13,-6139,-5780,-1,0,-1
83.22,179.98,-133.23,7,-6133,-5779,-1,-1,-1
83.22,179.98,-133.23,5,-6134,-5774,-1,-1,-1
83.22,179.98,-133.23,10,-6136,-5772,-1,-1,0
83.22,179.98,-133.23,12,-6135,-5781,-1,-1,0
83.21,179.99,-133.23,8,-6134,-5787,0,-1,0
83.21,179.99,-133.23,2,-6137,-5787,0,-1,0
83.21,179.99,-133.23,-3,-6139,-5780,0,0,0
83.21,180.00,-133.23,1,-6150,-5776,0,0,-1
83.21,180.00,-133.23,-5,-6147,-5778,0,0,-1
83.20,179.99,-133.22,3,-6146,-5770,-1,-1,0
83.21,180.00,-133.23,2,-6143,-5768,-1,0,-1
83.21,179.99,-133.23,-2,-6144,-5777,-1,-1,0
83.21,179.99,-133.23,-1,-6145,-5773,-1,0,0
83.21,179.99,-133.23,7,-6145,-5780,0,0,0
