Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
-151.27,34.36,-76.51,4692,-6674,1575,0,0,-1
-151.27,34.36,-76.51,4685,-6676,1575,0,0,-1
-151.28,34.36,-76.49,4687,-6679,1583,0,0,-1
-151.28,34.36,-76.49,4686,-6675,1578,0,0,-1
-151.29,34.36,-76.48,4690,-6669,1583,0,0,-1
-151.29,34.37,-76.47,4689,-6666,1588,0,0,-1
-151.29,34.37,-76.47,4687,-6671,1580,0,0,-1
-151.29,34.37,-76.47,4685,-6678,1588,0,0,-1
-151.29,34.36,-76.46,4686,-6682,1583,0,0,-1
-151.30,34.36,-76.45,4688,-6682,1598,0,0,-1
-151.30,34.36,-76.45,4689,-6675,1590,0,-1,-1
-151.30,34.36,-76.45,4696,-6676,1591,0,0,-1
-151.31,34.36,-76.44,4695,-6671,1591,0,0,-1
-151.30,34.37,-76.44,4697,-6669,1583,0,0,-1
-151.30,34.37,-76.43,4693,-6671,1579,0,0,-1
-151.31,34.36,-76.42,4694,-6670,1592,0,0,-1
-151.31,34.37,-76.42,4696,-6667,1588,0,0,-1
-151.31,34.36,-76.41,4695,-6671,1591,0,0,-1
-151.31,34.36,-76.41,4692,-6671,1592,0,0,-1
-151.31,34.37,-76.42,4692,-6671,1592,-1,0,0
-151.31,34.36,-76.42,4700,-6674,1596,-1,-1,-1
-151.31,34.36,-76.44,4692,-6679,1602,-1,-1,-1
-151.31,34.36,-76.44,4686,-6671,1605,-1,-1,0
-151.30,34.36,-76.44,4690,-6672,1602,-1,-1,0
-151.30,34.36,-76.46,4689,-6670,1601,-1,-1,-1
-151.29,34.36,-76.47,4684,-6676,1596,-1,-1,-1
-151.30,34.35,-76.47,4687,-6676,1601,-1,-1,0
-151.30,34.36,-76.48,4685,-6672,1592,-1,-1,-1
-151.29,34.36,-76.48,4694,-6678,1581,0,0,-1
-151.29,34.36,-76.48,4693,-6673,1585,-1,-1,-1
-151.29,34.36,-76.49,4688,-6673,1573,-1,0,-1
-151.29,34.36,-76.50,4692,-6681,1579,-1,0,-1
-151.28,34.36,-76.51,4688,-6676,1584,-1,-1,-1
-151.28,34.36,-76.52,4693,-6677,1583,-1,-1,0
-151.27,34.36,-76.52,4693,-6687,1582,-1,-1,0
-151.27,34.36,-76.53,4692,-6686,1585,-1,-1,-1
-151.27,34.35,-76.53,4692,-6682,1586,-1,0,0
-151.27,34.35,-76.53,4691,-6675,1585,-1,0,-1
-151.27,34.35,-76.55,4688,-6678,1580,-1,0,-1
-151.27,34.35,-76.55,4688,-6681,1568,-1,0,-1
-151.26,34.35,-76.56,4691,-6674,1574,-1,-1,0
-151.26,34.35,-76.57,4684,-6678,1570,-1,-1,-1
-151.26,34.35,-76.57,4686,-6677,1580,-1,-1,-1
-151.25,34.35,-76.58,4692,-6674,1578,-1,0,-1
-151.25,34.35,-76.58,4693,-6672,1578,-1,0,-1
-151.25,34.35,-76.58,4690,-6680,1573,-1,-1,-1
-151.25,34.35,-76.59,4695,-6679,1570,-1,-1,-1
-151.25,34.35,-76.60,4690,-6675,1583,-1,-1,0
-151.24,34.35,-76.61,4682,-6679,1576,-1,-1,0
-151.24,34.35,-76.63,4678,-6679,1564,-1,-1,-1
-151.23,34.35,-76.64,4685,-6673,1556,-1,-1,-1
-151.23,34.35,-76.64,4684,-6672,1574,-1,-1,-1
-151.23,34.35,-76.65,4687,-6677,1570,-1,0,-1
-151.23,34.35,-76.66,4681,-6683,1562,0,0,-1
-151.23,34.35,-76.66,4691,-6679,1572,-1,-1,-1
-151.22,34.35,-76.66,4693,-6672,1568,-1,-1,-1
-151.21,34.36,-76.67,4692,-6680,1570,-1,0,-1
-151.21,34.36,-76.68,4694,-6681,1565,-1,-1,0
-151.21,34.35,-76.68,4692,-6684,1560,-1,-1,0
-151.21,34.35,-76.69,4695,-6682,1568,-1,-1,-1
-151.20,34.36,-76.70,4700,-6676,1563,-1,-1,0
-151.20,34.36,-76.71,4701,-6677,1568,-1,-1,0
-151.20,34.36,-76.71,4691,-6677,1565,-1,-1,-1
-151.20,34.35,-76.72,4685,-6684,1562,-1,-1,-1
-151.20,34.35,-76.72,4686,-6684,1566,-1,0,-1
-151.19,34.35,-76.72,4692,-6681,1561,-1,-1,0
-151.19,34.36,-76.73,4702,-6682,1563,-1,-1,-1
-151.19,34.36,-76.74,4700,-6690,1561,-1,0,0
-151.19,34.36,-76.74,4700,-6688,1562,-1,0,0
-151.18,34.35,-76.75,4695,-6682,1557,-1,-1,-1
-151.18,34.36,-76.76,4699,-6678,1562,-1,-1,0
-151.17,34.36,-76.77,4695,-6682,1559,-1,-1,0
-151.17,34.35,-76.79,4700,-6685,1543,-1,-1,-1
-151.16,34.36,-76.80,4701,-6692,1541,-1,-1,-1
-151.16,34.36,-76.81,4694,-6683,1539,-1,-1,0
-151.15,34.36,-76.81,4693,-6687,1542,-1,-1,0
-151.15,34.36,-76.83,4691,-6681,1540,-1,0,-1
-151.15,34.36,-76.83,4686,-6679,1544,0,-1,-1
-151.15,34.36,-76.83,4690,-6672,1548,-1,-1,-1
-151.15,34.36,-76.83,4693,-6684,1551,-1,-1,-1
-151.15,34.36,-76.84,4688,-6682,1550,-1,-1,-1
-151.14,34.36,-76.85,4686,-6686,1548,-1,-1,-1
-151.14,34.36,-76.86,4689,-6686,1542,-1,-1,0
-151.14,34.36,-76.86,4688,-6682,1548,-1,-1,0
-151.14,34.36,-76.86,4688,-6684,1555,-1,-1,0
-151.14,34.35,-76.87,4681,-6686,1546,-1,0,0
-151.14,34.35,-76.88,4687,-6690,1544,-1,0,0
-151.14,34.35,-76.88,4687,-6691,1547,-1,-1,-1
-151.14,34.35,-76.89,4690,-6687,1546,-1,-1,-1
-151.13,34.35,-76.90,4692,-6682,1543,-1,-1,-1
-151.13,34.35,-76.90,4695,-6681,1539,0,0,-1
-151.13,34.35,-76.90,4693,-6678,1548,0,-1,-1
