Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
-159.60,6.96,-34.16,1014,-4618,6803,-1,0,0
-159.60,6.96,-34.16,1017,-4621,6796,0,0,0
-159.60,6.96,-34.16,1010,-4620,6787,-1,0,0
-159.60,6.95,-34.15,1005,-4630,6804,0,0,0
-159.60,6.96,-34.15,999,-4629,6802,0,0,-1
-159.60,6.95,-34.15,992,-4625,6795,0,0,-1
-159.60,6.95,-34.15,995,-4624,6786,0,-1,-1
-159.60,6.95,-34.15,1005,-4622,6790,0,0,-1
-159.60,6.95,-34.14,1015,-4621,6794,0,0,-1
-159.59,6.95,-34.14,1008,-4617,6802,0,0,-1
-159.59,6.95,-34.14,1010,-4614,6799,0,0,0
-159.59,6.94,-34.14,1010,-4619,6794,0,0,0
-159.59,6.94,-34.13,1011,-4622,6806,0,0,0
-159.59,6.94,-34.13,1003,-4619,6810,0,0,0
-159.59,6.94,-34.12,1002,-4621,6812,0,0,0
-159.59,6.94,-34.13,1009,-4627,6805,-1,0,0
-159.59,6.94,-34.13,1000,-4625,6794,0,0,0
-159.59,6.93,-34.13,1005,-4628,6794,0,0,-1
-159.59,6.93,-34.13,1006,-4629,6794,0,0,0
-159.59,6.93,-34.12,1003,-4623,6787,0,0,0
-159.59,6.92,-34.13,1008,-4623,6790,0,0,0
-159.59,6.92,-34.13,1006,-4626,6806,0,0,0
-159.59,6.92,-34.13,1000,-4624,6808,-1,0,0
-159.59,6.91,-34.12,992,-4614,6800,0,0,-1
-159.60,6.91,-34.12,988,-4608,6798,-1,-1,0
-159.60,6.91,-34.12,999,-4617,6803,0,-1,0
-159.59,6.92,-34.13,1007,-4622,6781,0,-1,-1
-159.59,6.92,-34.12,1008,-4627,6794,0,0,-1
-159.59,6.92,-34.11,1006,-4618,6805,0,0,0
-159.59,6.91,-34.11,993,-4611,6808,-1,0,0
-159.59,6.90,-34.11,985,-4620,6799,-1,0,0
-159.59,6.90,-34.11,983,-4619,6798,0,0,0
-159.59,6.90,-34.12,988,-4618,6796,-1,0,-1
-159.60,6.89,-34.12,993,-4626,6795,-1,0,-1
-159.59,6.90,-34.13,999,-4623,6799,-1,-1,0
-159.59,6.90,-34.13,1007,-4634,6797,0,-1,-1
-159.59,6.90,-34.13,1005,-4624,6795,0,0,0
-159.59,6.90,-34.13,998,-4621,6785,0,0,0
-159.59,6.90,-34.12,1006,-4618,6807,0,0,0
-159.59,6.89,-34.12,1004,-4617,6808,0,0,0
-159.59,6.88,-34.11,985,-4610,6798,0,0,0
-159.59,6.88,-34.11,987,-4606,6790,0,0,0
-159.59,6.89,-34.12,984,-4609,6800,-1,0,0
-159.59,6.88,-34.12,990,-4617,6783,-1,-1,0
-159.60,6.89,-34.13,991,-4626,6787,-1,-1,0
-159.60,6.89,-34.13,1001,-4628,6794,0,0,0
-159.60,6.89,-34.13,994,-4623,6791,-1,0,0
-159.60,6.89,-34.13,994,-4632,6785,0,0,0
-159.60,6.88,-34.12,998,-4624,6803,0,0,-1
-159.59,6.88,-34.11,987,-4628,6802,0,-1,-1
-159.59,6.89,-34.09,1002,-4620,6812,0,-1,-1
-159.58,6.90,-34.09,1002,-4610,6818,0,-1,-1
-159.58,6.90,-34.08,1001,-4595,6822,-1,-1,0
-159.58,6.90,-34.09,998,-4605,6818,-1,-1,0
-159.58,6.90,-34.10,1003,-4605,6808,-1,0,0
-159.58,6.90,-34.11,1005,-4614,6807,-1,-1,0
-159.59,6.90,-34.12,997,-4618,6802,-1,-1,0
-159.59,6.90,-34.13,987,-4634,6789,-1,-1,0
-159.59,6.90,-34.13,986,-4645,6802,0,0,-1
-159.59,6.90,-34.13,992,-4631,6803,-1,0,-1
-159.59,6.90,-34.12,992,-4626,6798,0,0,-1
-159.58,6.90,-34.11,993,-4622,6802,0,0,-1
