BR
24016
24016
24016
23952
23968
23920
23840
23984
24144
24320
24064
23920
23888
23312
23408
24352
25808
24816
23568
23008
23728
24032
23984
24096
24064
23952
24064
24016
23968
24032
24016
24016
24032
24064
23968
24016
24032
24080
24016
23888
23936
24064
24336
24160
24032
23824
23632
23056
23872
25136
25440
23984
23184
23360
24032
24064
24016
24048
23968
24016
24016
24032
24032
24032
24000
23984
24080
24048
24016
24064
23984
24064
24000
23936
23968
24176
24400
24064
23968
23952
23328
23424
24304
25840
24800
23568
23072
23712
24032
24064
24032
24032
24048
23984
24048
24016
24096
24016
24032
24032
24016
24048
24080
24064
24048
24096
24000
23936
24032
24224
24304
24064
23936
23792
23136
23696
24720
25824
24400
23408
23312
23856
24080
24096
24080
24112
24032
24064
24096
24080
24080
24032
24032
24048
24032
24064
24016
24032
24032
24048
23888
23936
24128
24384
24128
23936
23872
23504
23312
24128
25568
25024
23712
22976
23616
24000
24032
24016
24032
24064
24032
24032
24096
24112
24064
24096
24112
24096
24112
24112
24096
24080
24096
24048
23920
24080
24304
24368
24144
23936
23968
23296
23744
24656
25968
24528
23504
23296
24048
24080
24096
24128
24048
24080
24096
24160
24112
24112
24112
24080
24112
24048
24064
24064
24064
24096
24032
23952
23904
24016
24240
24256
24048
23920
23648
23040
23824
25024
25632
24112
23296
23248
24064
24016
24112
24096
24064
24016
24064
24096
24048
24048
24064
24000
24016
24032
24000
24016
24096
24048
24000
23904
23856
24048
24352
24144
23936
23904
23504
23232
23984
25344
25248
23840
23072
23536
23984
24080
24064
24080
24080
24032
24096
24080
24048
24080
24064
24064
24048
24048
24000
24064
24032
24016
23968
23856
24016
24224
24368
24080
23968
23904
23344
23568
24544
25936
24704
23472
23072
23888
24064
24032
24064
24080
24128
24048
24048
24064
24032
24064
24080
24080
24096
24112
24112
24128
24112
24128
24016
23920
24048
24288
24352
24064
23936
23872
23184
23680
24736
25888
24496
23504
23280
23984
24080
24080
24096
24064
24096
24048
24080
24064
24048
24032
24080
24000
24112
24080
24112
24080
24048
24048
23952
23920
24064
24352
24160
23952
23904
23584
23200
23904
25344
25248
23776
23056
23504
24064
24016
24032
24048
23952
24032
24032
24080
24048
24048
24080
24032
24000
24016
24000
24048
24032
24000
24016
23888
23968
24176
24304
24048
23888
23920
23216
23456
24416
25920
24704
23472
22976
23760
24032
24000
24064
24016
24032
24000
24064
24016
24032
23984
24048
23968
23984
24000
24016
24016
24000
24048
23920
23888
24096
24256
24128
23952
23872
23552
23104
23888
25216
25344
23712
23024
23440
23984
24000
24016
24048
24048
23968
24016
24000
24048
24016
24032
24032
24064
24064
24048
24032
24048
24016
24016
23920
23936
24144
24384
24096
24016
23840
23360
23280
24064
25584
25056
23600
22752
23264
24000
23968
23920
23984
23888
23872
23904
23904
23888
23824
23840
23760
23728
23824
23840
23808
23776
23760
23744
23664
23744
24016
24144
23824
23728
23744
23056
23264
24176
25808
24592
23312
22816
23648
23824
23920
23808
23872
23808
23856
23808
23840
23888
23808
23904
23872
23856
23904
