Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
-156.20,11.86,-68.73,1746,-7609,2983,0,0,0
-156.21,11.85,-68.73,1708,-7590,2970,0,0,0
-156.22,11.84,-68.73,1700,-7593,2966,0,-1,0
-156.23,11.84,-68.72,1715,-7595,2967,-1,-1,0
-156.24,11.83,-68.72,1705,-7594,2967,0,-1,-1
-156.23,11.83,-68.72,1710,-7601,2977,-1,-1,0
-156.24,11.83,-68.72,1709,-7609,2974,0,-1,0
-156.23,11.83,-68.71,1707,-7583,2965,0,-1,0
-156.23,11.83,-68.70,1702,-7559,2979,-1,0,0
-156.23,11.83,-68.70,1699,-7587,2987,-1,-1,-1
-156.24,11.83,-68.71,1710,-7600,2965,-1,-1,0
-156.24,11.83,-68.71,1710,-7599,2961,0,0,-1
-156.23,11.83,-68.71,1710,-7601,2965,0,0,-1
-156.22,11.83,-68.70,1696,-7592,2988,-1,0,-1
-156.21,11.84,-68.70,1700,-7585,2995,-1,-1,-1
-156.20,11.85,-68.70,1708,-7583,2983,-1,-1,-1
-156.21,11.86,-68.71,1713,-7583,2977,-1,0,-1
-156.20,11.86,-68.71,1722,-7592,2973,-1,0,-1
-156.19,11.87,-68.72,1720,-7590,2971,-1,0,-1
-156.20,11.87,-68.73,1710,-7593,2967,-1,0,-1
-156.20,11.87,-68.74,1710,-7595,2967,-1,-1,-1
-156.19,11.88,-68.74,1718,-7606,2960,-1,0,-1
-156.19,11.89,-68.74,1723,-7595,2956,0,0,-1
-156.18,11.89,-68.75,1716,-7608,2955,-1,0,-1
-156.18,11.89,-68.75,1716,-7598,2967,-1,0,-1
-156.17,11.90,-68.75,1710,-7592,2958,-1,0,-1
-156.16,11.90,-68.75,1720,-7596,2962,-1,0,-1
-156.16,11.91,-68.76,1719,-7603,2951,-1,0,-1
-156.16,11.91,-68.76,1723,-7601,2957,-1,0,-1
-156.15,11.92,-68.76,1728,-7596,2960,-1,0,-1
-156.15,11.92,-68.76,1732,-7587,2970,-1,0,-1
-156.15,11.93,-68.78,1727,-7592,2950,-1,0,-1
-156.14,11.94,-68.79,1725,-7604,2950,-1,0,-1
-156.15,11.94,-68.80,1726,-7607,2942,-1,0,-1
-156.15,11.94,-68.81,1724,-7610,2944,-1,0,-1
-156.14,11.95,-68.80,1720,-7610,2942,0,0,-1
-156.14,11.95,-68.81,1724,-7604,2941,0,0,-1
-156.13,11.95,-68.81,1732,-7603,2950,0,0,-1
-156.13,11.95,-68.81,1722,-7595,2953,-1,0,-1
-156.12,11.96,-68.80,1720,-7595,2962,-1,-1,-1
-156.12,11.96,-68.81,1723,-7597,2947,-1,0,-1
-156.12,11.96,-68.81,1724,-7595,2959,-1,0,-1
-156.11,11.97,-68.81,1728,-7603,2962,-1,-1,-1
-156.11,11.98,-68.81,1731,-7603,2951,0,0,-1
-156.11,11.98,-68.81,1735,-7599,2953,0,0,-1
-156.10,11.98,-68.81,1738,-7588,2953,0,0,-1
-156.10,11.98,-68.81,1740,-7592,2958,-1,0,-1
-156.10,11.99,-68.82,1732,-7598,2944,-1,0,-1
-156.10,11.99,-68.83,1729,-7604,2924,-1,0,-1
-156.10,11.99,-68.82,1729,-7606,2937,0,0,-1
-156.08,12.00,-68.81,1733,-7591,2950,0,0,-1
-156.07,12.00,-68.81,1732,-7587,2956,-1,0,0
-156.08,12.01,-68.82,1728,-7595,2951,-1,-1,-1
-156.08,12.01,-68.82,1729,-7610,2941,-1,0,-1
-156.08,12.00,-68.82,1728,-7619,2935,-1,0,-1
-156.08,12.00,-68.83,1727,-7613,2938,0,0,-1
-156.08,12.01,-68.82,1730,-7603,2947,0,0,-1
-156.06,12.01,-68.81,1730,-7600,2953,0,0,-1
-156.06,12.01,-68.81,1729,-7599,2955,0,-1,-1
-156.06,12.02,-68.81,1732,-7596,2962,-1,-1,0
-156.05,12.02,-68.81,1738,-7598,2956,0,0,-1
-156.06,12.02,-68.81,1730,-7600,2956,-1,0,-1
-156.06,12.02,-68.82,1729,-7604,2946,-1,0,-1
-156.06,12.02,-68.82,1722,-7609,2932,-1,-1,-1
-156.06,12.02,-68.82,1726,-7618,2937,0,0,-1
-156.06,12.02,-68.83,1735,-7609,2932,0,0,-1
-156.05,12.02,-68.82,1733,-7600,2948,-1,0,-1
-156.04,12.03,-68.82,1741,-7601,2944,0,0,-1
-156.04,12.03,-68.82,1740,-7604,2935,-1,0,-1
-156.04,12.03,-68.82,1731,-7602,2952,0,0,-1
-156.03,12.04,-68.82,1741,-7609,2943,0,0,-1
-156.03,12.04,-68.82,1739,-7604,2949,0,0,-1
-156.02,12.05,-68.82,1742,-7589,2955,0,0,-1
-156.02,12.05,-68.82,1743,-7580,2953,-1,-1,-1
-156.02,12.05,-68.82,1742,-7585,2946,-1,-1,-1
-156.01,12.06,-68.83,1742,-7597,2936,-1,-1,-1
-156.01,12.06,-68.83,1741,-7597,2949,-1,-1,-1
-156.01,12.06,-68.82,1739,-7597,2951,0,0,-1
-156.00,12.07,-68.82,1741,-7598,2947,-1,0,-1
-156.00,12.07,-68.82,1743,-7598,2955,0,0,-1
-155.99,12.07,-68.82,1742,-7602,2953,0,0,-1
-155.99,12.07,-68.82,1736,-7598,2959,-1,0,-1
-155.98,12.07,-68.81,1740,-7602,2956,-1,0,-1
-155.98,12.08,-68.81,1739,-7596,2959,0,0,-1
-155.98,12.08,-68.81,1744,-7597,2958,-1,0,-1
-155.97,12.09,-68.81,1738,-7597,2957,-1,0,-1
-155.97,12.09,-68.82,1749,-7597,2952,-1,0,-1
-155.96,12.09,-68.82,1748,-7592,2958,-1,0,-1
-155.96,12.09,-68.81,1742,-7593,2953,-1,0,-1
-155.96,12.10,-68.81,1742,-7594,2957,-1,0,-1
-155.96,12.10,-68.82,1742,-7599,2948,-1,0,-1
-155.95,12.11,-68.81,1751,-7593,2948,0,-1,-1
-155.94,12.11,-68.82,1754,-7600,2954,0,0,-1
-155.93,12.11,-68.81,1756,-7587,2960,-1,0,-1
-155.94,12.11,-68.82,1738,-7602,2954,-1,0,-1
-155.93,12.12,-68.82,1744,-7602,2953,-1,0,-1
-155.92,12.12,-68.82,1749,-7603,2947,0,0,-1
-155.91,12.13,-68.81,1755,-7587,2951,0,0,-1
-155.91,12.13,-68.81,1756,-7579,2961,-1,0,-1
-155.91,12.13,-68.81,1753,-7584,2954,-1,0,-1
-155.90,12.14,-68.81,1757,-7597,2953,-1,0,-1
-155.91,12.13,-68.82,1748,-7606,2944,0,0,-1
-155.90,12.14,-68.81,1750,-7604,2947,0,0,-1
-155.89,12.14,-68.81,1740,-7602,2941,0,0,-1
-155.88,12.14,-68.80,1742,-7592,2944,0,0,-1
-155.88,12.15,-68.80,1743,-7589,2954,0,0,-1
-155.87,12.15,-68.80,1750,-7592,2954,-1,0,-1
-155.86,12.16,-68.80,1756,-7597,2960,-1,0,-1
-155.86,12.16,-68.80,1762,-7592,2953,-1,0,-1
-155.85,12.16,-68.80,1760,-7583,2952,-1,0,-1
