Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
85.66,178.37,-133.46,220,-6171,-5819,-1,0,-1
85.65,178.38,-133.46,209,-6133,-5776,-1,-1,0
85.65,178.40,-133.50,183,-6130,-5775,-2,-1,0
85.66,178.42,-133.53,182,-6149,-5800,-1,-1,0
85.66,178.41,-133.53,185,-6168,-5790,-1,0,-1
85.65,178.40,-133.53,182,-6155,-5760,-1,0,-1
85.66,178.40,-133.53,180,-6122,-5732,-1,0,-1
85.67,178.41,-133.55,181,-6098,-5711,-2,-1,-1
85.68,178.41,-133.58,183,-6091,-5736,-2,-1,0
85.70,178.43,-133.62,190,-6100,-5771,-2,-1,-1
85.71,178.45,-133.64,185,-6117,-5792,-1,-1,0
85.73,178.47,-133.67,172,-6113,-5813,-1,-1,0
85.75,178.49,-133.69,161,-6101,-5834,-1,-1,0
85.75,178.51,-133.71,153,-6092,-5837,0,-1,0
85.75,178.52,-133.69,170,-6064,-5812,1,-1,0
85.76,178.53,-133.65,202,-6043,-5802,1,-1,0
85.76,178.55,-133.61,209,-6052,-5793,1,-1,0
85.76,178.59,-133.56,184,-6079,-5788,1,-2,0
85.78,178.62,-133.52,164,-6125,-5792,1,-1,0
85.79,178.64,-133.49,146,-6144,-5795,1,-1,0
85.79,178.66,-133.45,151,-6158,-5797,0,-1,0
85.80,178.67,-133.42,158,-6163,-5800,0,-1,-1
85.81,178.68,-133.41,162,-6169,-5785,0,-1,-1
85.81,178.69,-133.40,160,-6159,-5787,-1,-1,0
85.82,178.70,-133.42,156,-6151,-5796,-1,-1,0
85.82,178.71,-133.43,147,-6154,-5805,-1,-1,0
85.82,178.72,-133.45,144,-6151,-5826,-1,0,0
85.81,178.72,-133.46,136,-6147,-5825,-1,0,0
85.81,178.73,-133.47,128,-6139,-5820,-1,0,0
85.80,178.73,-133.48,125,-6141,-5812,-1,0,0
85.79,178.74,-133.48,120,-6134,-5789,-1,0,0
85.78,178.74,-133.48,116,-6127,-5797,0,0,0
85.77,178.75,-133.48,120,-6113,-5792,0,0,0
85.75,178.75,-133.48,129,-6110,-5792,0,0,0
85.73,178.75,-133.46,133,-6094,-5774,0,0,0
85.71,178.76,-133.42,133,-6091,-5756,1,0,0
85.71,178.77,-133.38,130,-6085,-5740,1,-1,0
85.70,178.78,-133.34,154,-6097,-5730,1,-1,0
85.70,178.79,-133.31,158,-6116,-5735,1,-1,0
85.69,178.82,-133.27,138,-6129,-5737,1,-1,0
85.70,178.85,-133.24,120,-6137,-5728,0,-1,0
85.70,178.87,-133.23,115,-6164,-5749,0,-1,0
85.70,178.88,-133.22,122,-6184,-5761,0,-1,0
85.70,178.89,-133.21,131,-6209,-5785,-1,0,-1
85.70,178.88,-133.22,135,-6199,-5792,-1,0,-1
85.70,178.87,-133.23,141,-6195,-5790,-1,0,-1
85.70,178.86,-133.25,136,-6192,-5772,-1,0,-1
85.70,178.85,-133.26,143,-6175,-5760,-1,0,-1
85.71,178.83,-133.29,148,-6158,-5748,-2,0,-1
85.71,178.83,-133.32,149,-6137,-5749,-2,0,-1
85.73,178.83,-133.36,144,-6122,-5763,-2,-1,-1
85.73,178.83,-133.39,143,-6123,-5786,-1,0,-1
85.73,178.82,-133.41,138,-6114,-5795,-1,0,-1
85.74,178.82,-133.42,134,-6105,-5793,-1,0,-1
85.73,178.82,-133.41,131,-6100,-5789,0,0,-1
85.74,178.82,-133.41,121,-6108,-5783,0,0,-1
85.75,178.82,-133.40,118,-6122,-5772,0,-1,-1
85.75,178.83,-133.40,114,-6126,-5776,0,-1,-1
85.75,178.83,-133.39,110,-6139,-5786,0,-1,-1
85.77,178.84,-133.38,110,-6145,-5785,0,0,-1
85.76,178.84,-133.37,110,-6149,-5781,0,-1,-1
85.77,178.85,-133.35,113,-6141,-5754,0,-1,0
85.75,178.85,-133.33,115,-6145,-5771,0,0,0
85.76,178.86,-133.31,125,-6146,-5765,0,-1,0
85.74,178.87,-133.28,121,-6166,-5773,0,0,0
85.74,178.88,-133.27,110,-6162,-5763,0,0,0
85.74,178.88,-133.27,116,-6163,-5755,0,0,0
85.74,178.89,-133.26,118,-6177,-5762,-1,0,-1
85.73,178.88,-133.28,118,-6185,-5776,-1,0,-1
85.72,178.88,-133.29,119,-6181,-5800,-1,0,-1
85.73,178.86,-133.31,123,-6172,-5799,-1,0,-1
85.73,178.85,-133.34,119,-6143,-5777,-1,0,-1
85.73,178.84,-133.35,117,-6120,-5745,-1,0,-1
85.74,178.84,-133.37,120,-6103,-5742,-1,0,-1
85.75,178.83,-133.38,121,-6102,-5742,-1,-1,-1
85.76,178.85,-133.39,123,-6103,-5740,-1,-1,-1
85.77,178.86,-133.39,130,-6099,-5745,-1,-1,0
85.78,178.87,-133.39,132,-6101,-5750,0,-1,0
85.79,178.90,-133.38,125,-6106,-5749,0,-1,0
85.79,178.92,-133.38,124,-6107,-5765,0,-1,0
85.81,178.95,-133.37,117,-6126,-5777,0,-1,0
85.80,178.96,-133.35,106,-6143,-5795,0,-1,0
85.81,178.98,-133.34,111,-6155,-5800,0,-1,0
85.81,178.99,-133.34,117,-6163,-5802,0,-1,0
85.81,178.99,-133.34,112,-6161,-5787,-1,-1,-1
85.82,178.99,-133.35,110,-6167,-5785,-1,0,-1
85.82,178.98,-133.37,101,-6170,-5794,-1,0,-1
85.82,178.97,-133.39,99,-6177,-5807,-1,0,-1
85.82,178.96,-133.40,97,-6176,-5812,-1,0,-1
85.82,178.94,-133.41,111,-6156,-5804,-1,0,-1
85.82,178.92,-133.43,115,-6138,-5796,-1,0,-1
85.81,178.91,-133.43,112,-6134,-5787,-1,0,-1
85.81,178.90,-133.43,114,-6118,-5772,0,0,-1
