Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
174.68,-6.13,-41.92,-879,-5507,6148,-1,-1,-1
174.68,-6.13,-41.92,-877,-5496,6149,-1,0,0
174.68,-6.13,-41.92,-878,-5501,6152,-1,0,0
174.68,-6.13,-41.92,-878,-5508,6143,-1,0,-1
174.67,-6.14,-41.93,-886,-5518,6146,-1,0,0
174.68,-6.13,-41.93,-876,-5512,6150,0,-1,-1
174.68,-6.13,-41.93,-894,-5519,6145,-1,0,-1
174.68,-6.13,-41.93,-895,-5526,6137,-1,-1,0
174.68,-6.13,-41.93,-898,-5532,6140,0,-1,-1
174.68,-6.13,-41.93,-890,-5524,6134,0,-1,-1
174.68,-6.12,-41.93,-887,-5523,6137,0,-1,-1
174.69,-6.12,-41.92,-880,-5514,6151,0,0,-1
174.69,-6.12,-41.92,-876,-5508,6148,0,0,-1
174.69,-6.12,-41.92,-887,-5513,6152,-1,0,-1
174.69,-6.12,-41.92,-888,-5506,6152,-1,-1,0
174.69,-6.12,-41.93,-883,-5505,6154,-1,0,-1
174.69,-6.12,-41.93,-892,-5513,6155,-1,-1,0
174.69,-6.12,-41.94,-888,-5519,6146,-1,0,-1
174.69,-6.12,-41.93,-886,-5524,6155,0,0,0
174.69,-6.12,-41.93,-889,-5524,6144,0,0,-1
174.69,-6.12,-41.92,-893,-5523,6158,0,-1,-1
174.69,-6.12,-41.92,-895,-5519,6158,0,-1,0
174.69,-6.12,-41.92,-889,-5513,6157,-1,-1,0
174.69,-6.12,-41.92,-886,-5510,6159,-1,-1,0
174.69,-6.12,-41.92,-883,-5506,6153,-1,0,0
174.68,-6.13,-41.92,-884,-5500,6150,-1,0,0
174.68,-6.13,-41.93,-885,-5509,6155,-1,0,0
174.68,-6.13,-41.94,-884,-5519,6151,-1,0,0
174.68,-6.14,-41.94,-887,-5519,6154,-1,0,0
174.68,-6.14,-41.94,-888,-5520,6142,0,0,-1
174.67,-6.15,-41.94,-898,-5516,6153,-1,-1,0
174.67,-6.15,-41.94,-897,-5522,6152,0,0,-1
174.67,-6.15,-41.94,-890,-5519,6139,0,0,0
174.67,-6.15,-41.94,-893,-5526,6141,0,0,-1
174.67,-6.15,-41.93,-890,-5524,6140,0,-1,-1
174.67,-6.15,-41.93,-890,-5511,6142,0,-1,0
174.67,-6.15,-41.93,-884,-5509,6142,-1,0,0
174.67,-6.15,-41.93,-884,-5513,6139,0,0,0
174.67,-6.15,-41.93,-889,-5513,6140,0,0,0
174.66,-6.16,-41.93,-900,-5508,6137,0,0,-1
174.66,-6.16,-41.93,-901,-5516,6146,0,0,-1
174.67,-6.16,-41.92,-901,-5512,6148,0,0,-1
174.67,-6.16,-41.92,-891,-5526,6145,0,0,-1
174.67,-6.15,-41.91,-889,-5515,6161,0,-1,-1
174.67,-6.15,-41.90,-887,-5505,6163,0,-1,0
174.67,-6.15,-41.90,-890,-5506,6155,0,0,0
174.68,-6.15,-41.90,-881,-5499,6148,0,0,-1
174.68,-6.15,-41.90,-882,-5506,6161,-1,0,0
174.68,-6.16,-41.90,-881,-5513,6159,0,0,0
174.68,-6.16,-41.90,-883,-5517,6148,0,0,0
174.68,-6.16,-41.90,-891,-5515,6144,0,0,0
174.68,-6.16,-41.90,-898,-5516,6145,0,0,-1
174.67,-6.17,-41.89,-899,-5516,6141,0,0,-1
174.68,-6.17,-41.89,-899,-5516,6139,0,0,-1
174.68,-6.17,-41.88,-898,-5518,6149,0,0,0
174.68,-6.17,-41.87,-893,-5512,6158,0,0,-1
174.68,-6.17,-41.87,-896,-5508,6155,0,0,0
174.68,-6.17,-41.87,-897,-5507,6166,0,0,-1
174.68,-6.17,-41.86,-892,-5500,6170,0,0,0
174.69,-6.17,-41.85,-898,-5495,6164,-1,0,0
174.68,-6.17,-41.85,-896,-5498,6162,-1,0,0
174.68,-6.17,-41.86,-890,-5504,6160,0,0,0
174.68,-6.18,-41.85,-890,-5506,6158,0,0,-1
174.68,-6.18,-41.85,-891,-5509,6156,0,0,0
174.68,-6.18,-41.85,-888,-5510,6159,0,0,0
174.68,-6.18,-41.85,-895,-5511,6157,0,0,0
174.68,-6.19,-41.84,-898,-5513,6157,0,0,-1
174.68,-6.19,-41.84,-906,-5506,6165,0,0,0
174.68,-6.19,-41.83,-902,-5503,6160,0,0,-1
174.68,-6.19,-41.83,-898,-5508,6156,0,0,-1
174.68,-6.19,-41.82,-897,-5500,6174,0,0,-1
174.68,-6.19,-41.81,-894,-5496,6169,0,0,0
174.68,-6.19,-41.81,-886,-5502,6160,0,0,0
174.68,-6.20,-41.81,-888,-5510,6160,0,0,0
174.68,-6.20,-41.81,-896,-5510,6161,0,0,0
174.68,-6.21,-41.81,-902,-5502,6170,0,0,0
174.68,-6.21,-41.81,-903,-5505,6169,0,0,0
174.67,-6.22,-41.81,-906,-5501,6171,-1,0,-1
174.68,-6.22,-41.81,-905,-5505,6163,0,0,-1
174.68,-6.22,-41.81,-899,-5505,6151,0,0,-1
174.68,-6.22,-41.80,-890,-5503,6156,0,-1,0
174.68,-6.22,-41.79,-894,-5491,6168,0,0,0
174.68,-6.22,-41.79,-900,-5492,6164,-1,0,0
174.68,-6.22,-41.79,-907,-5498,6159,-1,0,0
174.67,-6.23,-41.79,-911,-5498,6154,0,0,-1
174.67,-6.23,-41.79,-912,-5495,6157,0,-1,-1
174.68,-6.22,-41.79,-906,-5495,6171,-1,-1,-1
174.68,-6.22,-41.79,-900,-5497,6165,0,-1,-1
174.68,-6.22,-41.78,-898,-5499,6166,0,-1,0
174.68,-6.21,-41.78,-889,-5490,6169,0,-1,-1
174.68,-6.21,-41.78,-893,-5480,6165,-1,-1,0
174.68,-6.21,-41.78,-894,-5480,6160,-1,-1,-1
174.68,-6.20,-41.79,-892,-5491,6158,-1,-1,0
174.68,-6.20,-41.79,-892,-5495,6159,-1,-1,-1
174.68,-6.20,-41.79,-898,-5498,6163,-1,-1,0
174.68,-6.19,-41.79,-903,-5507,6157,-1,-1,-1
174.68,-6.20,-41.80,-896,-5511,6160,0,-1,-1
174.68,-6.20,-41.80,-900,-5514,6158,0,-1,-1
174.68,-6.19,-41.80,-907,-5501,6167,0,-1,-1
174.68,-6.19,-41.79,-909,-5500,6163,0,-1,-1
174.68,-6.19,-41.79,-907,-5492,6163,-1,-1,0
174.68,-6.18,-41.79,-896,-5498,6169,0,-1,-1
174.68,-6.18,-41.79,-886,-5489,6162,-1,-1,0
174.68,-6.18,-41.79,-885,-5497,6171,-1,-1,0
174.68,-6.18,-41.79,-887,-5493,6172,-1,-1,0
174.68,-6.18,-41.80,-894,-5487,6168,-1,-1,-1
174.68,-6.18,-41.80,-898,-5496,6169,-1,-1,-1
174.69,-6.17,-41.81,-898,-5504,6157,-1,-1,-1
174.69,-6.17,-41.81,-896,-5504,6152,-1,-1,-1
174.69,-6.17,-41.81,-891,-5508,6151,-1,-1,0
174.69,-6.16,-41.81,-893,-5516,6146,0,0,-1
174.68,-6.17,-41.81,-905,-5514,6152,0,-1,0
174.68,-6.17,-41.81,-900,-5506,6164,0,-1,-1
174.69,-6.16,-41.81,-902,-5496,6169,-1,-1,-1
174.68,-6.17,-41.81,-894,-5495,6163,-1,-1,-1
174.68,-6.16,-41.81,-886,-5499,6164,-1,-1,0
174.68,-6.16,-41.81,-889,-5491,6163,-1,0,0
174.68,-6.16,-41.82,-887,-5493,6163,-1,0,0
174.68,-6.16,-41.83,-894,-5503,6161,-1,0,0
174.68,-6.16,-41.84,-889,-5510,6149,-1,-1,-1
174.68,-6.16,-41.84,-885,-5512,6151,0,-1,-1
174.69,-6.15,-41.84,-880,-5512,6154,-1,-1,0
174.69,-6.15,-41.83,-884,-5506,6161,-1,-1,0
174.68,-6.16,-41.84,-890,-5501,6168,-1,-1,0
174.68,-6.16,-41.83,-894,-5498,6167,-1,0,0
174.68,-6.16,-41.84,-900,-5498,6158,-1,0,-1
174.68,-6.16,-41.84,-901,-5501,6144,-1,-1,0
174.69,-6.15,-41.85,-893,-5508,6136,-1,0,-1
174.69,-6.15,-41.85,-881,-5506,6142,-1,-1,0
174.68,-6.15,-41.86,-882,-5515,6154,-1,-1,0
174.68,-6.15,-41.86,-883,-5506,6153,-1,-1,0
174.68,-6.15,-41.86,-890,-5498,6161,-1,-1,0
174.68,-6.14,-41.86,-889,-5500,6147,-1,-1,0
174.68,-6.15,-41.87,-881,-5499,6146,-1,-1,0
174.68,-6.15,-41.87,-879,-5494,6145,-1,0,0
174.68,-6.15,-41.88,-884,-5494,6148,-1,0,0
174.68,-6.15,-41.88,-892,-5505,6155,-1,0,0
174.67,-6.15,-41.89,-900,-5502,6153,-1,0,0
174.67,-6.15,-41.89,-906,-5505,6152,0,0,-1
174.67,-6.15,-41.89,-904,-5507,6150,-1,-1,-1
174.67,-6.15,-41.89,-898,-5508,6151,-1,-1,-1
174.67,-6.15,-41.89,-891,-5515,6152,-1,-1,-1
174.67,-6.15,-41.89,-883,-5515,6154,-1,-1,0
174.67,-6.14,-41.89,-880,-5511,6160,-1,-1,0
174.67,-6.14,-41.89,-888,-5498,6165,-1,-1,-1
174.67,-6.14,-41.89,-879,-5497,6159,-1,0,0
174.67,-6.14,-41.89,-873,-5506,6157,-1,0,0
174.67,-6.14,-41.90,-883,-5512,6149,-1,0,0
174.67,-6.15,-41.91,-889,-5516,6143,-1,0,0
174.67,-6.15,-41.92,-888,-5518,6129,-1,-1,0
174.67,-6.15,-41.92,-895,-5512,6128,0,-1,-1
174.67,-6.15,-41.92,-902,-5512,6133,0,-1,-1
174.67,-6.14,-41.91,-895,-5514,6136,0,-1,-1
174.67,-6.14,-41.91,-893,-5516,6149,0,-1,-1
174.67,-6.14,-41.90,-893,-5508,6146,0,-1,-1
174.68,-6.14,-41.91,-887,-5502,6146,-1,-1,0
174.67,-6.14,-41.91,-881,-5498,6146,-1,0,0
174.67,-6.14,-41.92,-876,-5509,6145,-1,0,-1
174.67,-6.14,-41.92,-882,-5521,6140,-1,0,0
174.67,-6.13,-41.93,-880,-5528,6149,0,-1,0
174.67,-6.13,-41.93,-887,-5524,6147,-1,-1,0
174.67,-6.13,-41.93,-896,-5513,6143,-1,-1,0
174.66,-6.13,-41.93,-899,-5521,6136,-1,-1,0
174.66,-6.13,-41.93,-894,-5519,6135,0,0,-1
174.67,-6.13,-41.93,-894,-5521,6152,0,0,-1
174.67,-6.13,-41.92,-896,-5515,6151,0,-1,-1
174.67,-6.13,-41.92,-891,-5510,6149,0,-1,-1
174.67,-6.12,-41.92,-890,-5513,6149,-1,-1,0
174.67,-6.12,-41.92,-883,-5512,6160,-1,-1,-1
174.67,-6.12,-41.92,-878,-5512,6158,-1,-1,-1
174.68,-6.12,-41.93,-877,-5503,6149,-1,-1,-1
174.68,-6.12,-41.93,-878,-5508,6146,-1,0,0
174.68,-6.12,-41.94,-887,-5515,6137,-1,0,0
174.67,-6.13,-41.94,-889,-5520,6140,0,0,0
174.67,-6.13,-41.94,-895,-5514,6149,0,-1,0
174.67,-6.13,-41.94,-890,-5517,6136,-1,-1,-1
174.67,-6.13,-41.95,-889,-5528,6134,0,-1,-1
174.67,-6.12,-41.94,-894,-5525,6135,0,-1,-1
174.67,-6.12,-41.94,-892,-5524,6144,0,-1,-1
174.68,-6.12,-41.93,-889,-5514,6149,0,-1,-1
