RED,IR,EKG,TIME
41057,82621,7
41060,82599,8
41060,82599,5
41039,82645,7
41053,82624,8
41090,82659,5
41128,82715,7
41150,82779,8
41162,82792,9
41162,82792,8
41197,82792,5
41222,82881,7
41261,82929,8
41279,82936,5
41254,82928,7
41229,82893,8
41229,82893,5
41231,82832,7
41221,82879,7
41225,82905,5
41234,82903,7
41237,82917,8
41244,82924,9
41244,82924,5
41263,82919,8
41288,82993,7
41298,83018,5
41303,83007,8
41277,82976,7
41255,82936,7
41255,82936,10
41250,82935,5
41255,82934,5
41244,82956,8
41252,82933,7
41253,82933,8
41253,82933,7
41222,82935,9
41254,82931,10
41245,82902,9
41245,82902,10
41236,82910,9
41246,82898,8
41246,82898,7
41231,82902,9
41226,82890,10
41232,82890,5
41228,82878,8
41228,82878,7
41227,82888,7
41227,82881,10
41214,82867,5
41172,82854,5
41210,82857,10
41210,82857,5
41220,82850,5
41217,82880,10
41234,82897,5
41233,82912,5
41236,82922,10
41255,82941,5
41238,82978,5
41238,82978,10
41269,82962,5
41267,82972,7
41271,82943,8
41216,82949,5
41256,82952,7
41256,82940,8
41256,82940,5
41271,82994,7
41319,82979,8
41258,82948,10
41252,82919,8
41252,82919,5
41245,82909,7
41258,82899,8
41239,82902,5
41240,82898,7
41217,82880,8
41238,82876,5
41218,82877,7
41218,82877,8
41268,82876,5
41224,82876,7
41211,82809,8
41224,82865,5
41226,82880,7
41215,82868,8
41215,82868,5
41254,82893,7
41225,82860,8
41213,82865,5
41221,82854,7
41213,82923,3
41216,82868,5
41210,82855,4
41212,82847,5
41202,82873,5
41205,82845,5
41213,82847,5
41211,82850,4
41211,82845,5
41210,82851,5
41210,82855,5
41206,82855,5
41206,82857,4
41218,82862,5
41224,82865,5
41218,82872,5
41225,82879,5
41230,82883,4
41231,82885,5
41238,82891,5
41229,82895,6
41238,82894,4
41236,82896,4
41236,82896,5
41237,82903,5
41238,82904,5
41234,82901,4
41242,82893,4
41235,82900,5
41234,82894,5
41232,82895,5
41225,82892,4
41232,82883,5
41224,82893,5
41225,82890,5
41226,82872,5
41220,82860,4
41210,82853,5
41200,82843,5
41208,82845,5
41207,82839,5
41201,82839,5
41212,82828,4
41200,82839,5
41201,82832,5
41201,82830,6
41199,82833,3
41203,82828,5
41196,82831,5
41197,82832,5
41191,82820,5
41203,82822,4
41198,82824,5
41199,82808,5
41189,82806,5
41190,82789,4
41174,82792,4
41171,82778,5
41170,82768,5
41173,82767,5
41161,82756,4
41163,82760,5
41155,82743,5
41143,82741,5
41146,82739,5
41141,82725,4
41156,82735,6
41151,82721,4
41147,82732,5
41148,82727,5
41158,82731,4
41153,82745,5
41149,82751,5
41163,82754,5
41156,82749,5
41154,82746,4
41151,82735,5
41148,82729,5
41144,82719,5
41135,82712,5
41134,82694,4
41118,82682,5
41114,82669,5
41096,82654,5
41096,82655,4
41102,82657,5
41100,82656,5
41100,82652,5
41103,82647,5
41080,82669,4
41112,82665,5
41122,82690,6
41123,82714,4
41092,82715,5
41136,82720,4
41128,82713,5
41136,82725,5
41098,82740,5
41160,82783,5
41194,82824,4
41224,82889,5
41248,82910,5
41247,82923,5
41259,82953,5
41277,82975,4
41331,83020,5
41309,83036,5
41318,83041,5
41319,83054,4
41358,83029,4
41313,83034,5
41303,83029,5
41308,83052,5
41354,83092,4
41380,83181,5
41418,83250,5
41467,83315,6
41476,83317,4
41479,83327,4
41476,83321,5
41475,83324,5
41473,83269,5
41463,83296,5
41456,83298,4
41459,83286,5
41472,83273,5
41486,83337,5
41492,83358,5
41504,83372,4
41523,83390,5
41516,83390,5
41511,83376,5
41518,83404,5
41541,83479,4
41569,83522,5
41605,83572,5
41608,83534,5
41576,83540,5
41558,83471,4
41574,83495,5
41591,83528,5
41607,83579,5
41615,83571,4
41623,83576,5
41636,83611,5
41650,83663,5
41693,83695,5
41686,83697,4
41676,83659,5
41652,83634,5
41666,83653,5
41672,83678,5
41668,83682,4
41685,83683,5
41685,83691,5
41697,83718,5
41715,83759,5
41735,83789,4
41753,83818,5
41767,83827,5
41756,83814,5
41750,83798,4
41749,83790,5
41737,83791,4
41742,83805,5
41734,83790,5
41727,83769,4
41712,83727,5
41696,83677,5
41678,83673,5
41686,83673,5
41679,83676,4
41684,83685,5
41668,83654,5
41656,83617,5
41625,83568,5
41597,83525,4
41584,83508,5
41582,83503,5
41578,83474,5
41539,83400,5
41478,83306,4
41424,83211,5
41384,83137,5
41376,83113,5
41361,83108,5
41360,83109,4
41351,83086,6
41343,83067,4
41329,83046,5
41326,83025,4
41301,82997,5
41296,82983,5
41291,82975,5
41287,82964,5
41279,82966,4
41291,82959,5
41275,82966,5
41273,82942,5
41264,82944,5
41268,82948,4
41262,82937,5
41258,82914,5
41254,82905,5
41251,82913,5
41258,82931,4
41285,82954,5
41293,82993,5
41292,82997,5
41306,83008,5
41312,83025,4
41315,83030,5
41323,83030,6
41316,83017,4
41320,83027,4
41329,83064,4
41356,83118,5
41372,83126,5
41369,83106,5
41343,83077,4
41343,83074,5
41351,83098,5
41365,83127,5
41365,83134,5
41361,83103,4
41326,83060,5
41306,83048,5
41329,83057,5
41333,83066,5
41333,83070,4
41296,83074,5
41335,83054,5
41335,83066,5
41344,83112,5
41340,83148,4
41405,83201,5
41419,83235,5
41439,83236,5
41442,83235,5
41419,83223,4
41432,83243,5
41440,83264,5
41486,83276,5
41446,83275,4
41458,83286,4
41465,83308,5
41511,83306,5
41470,83304,5
41461,83280,4
41443,83258,5
41464,83243,5
41441,83247,5
41443,83261,5
41462,83317,4
41504,83375,5
41544,83432,5
41532,83402,5
41514,83357,5
41482,83296,5
41481,83335,4
41495,83354,5
41507,83379,5
41500,83297,5
41467,83297,5
41440,83248,4
41425,83225,5
41427,83237,5
41449,83275,5
41465,83286,4
41450,83272,5
41443,83293,5
41441,83247,5
41436,83243,4
41421,83226,5
41395,83219,5
41367,83096,5
41339,83057,5
41318,83041,4
41326,83064,5
41316,83038,6
41318,83030,4
41311,83017,5
41298,83016,4
41286,82976,7
41281,82954,3
41269,82926,5
41246,82900,5
41228,82883,4
41219,82858,5
41227,82859,5
41221,82868,5
41216,82863,5
41226,82856,4
41215,82850,5
41206,82824,5
41199,82818,5
41196,82806,4
41186,82787,4
41171,82782,5
41165,82759,5
41150,82724,5
41131,82710,4
41131,82695,5
41117,82678,5
41115,82674,6
41119,82669,4
41115,82658,4
41117,82651,5
41107,82651,5
41107,82640,5
41103,82655,5
41098,82639,4
41098,82639,5
41092,82644,5
41092,82635,5
41094,82631,5
41086,82617,4
41084,82620,5
41085,82623,5
41091,82609,5
41079,82602,5
41066,82599,4
41063,82588,5
41059,82577,5
41069,82578,5
41061,82575,5
41060,82571,4
41062,82577,5
41058,82571,5
41059,82571,6
41052,82559,3
41045,82554,5
41042,82534,5
41031,82534,5
41036,82522,5
41031,82511,4
41020,82524,5
41024,82517,5
41024,82524,5
41021,82519,5
41034,82520,4
41029,82520,5
41029,82522,5
41031,82510,5
41027,82517,5
41018,82508,4
41020,82505,5
41025,82502,5
41013,82519,5
41024,82527,5
41036,82533,5
41042,82556,4
41049,82565,5
41049,82562,5
41050,82562,6
41055,82566,3
41052,82563,5
41057,82573,5
41051,82571,5
41043,82558,4
41045,82562,5
41046,82556,5
41037,82549,5
41021,82552,5
41026,82523,4
41019,82515,5
41023,82521,5
40986,82516,5
41018,82507,5
41026,82522,4
41025,82521,5
40982,82528,5
41022,82519,5
41025,82508,5
41028,82512,4
41017,82501,6
41019,82505,4
41010,82501,5
41013,82501,5
41062,82504,4
41006,82496,5
41007,82494,5
41010,82484,5
41055,82486,4
41002,82480,5
41006,82490,5
41006,82485,5
41028,82474,5
40998,82477,4
40998,82467,5
40995,82465,5
40996,82460,5
40997,82456,5
40991,82458,4
40991,82458,5
40991,82428,5
40985,82460,5
40986,82452,5
40973,82443,4
40981,82400,5
40974,82450,6
40976,82447,4
40981,82443,5
40980,82427,4
40987,82443,5
40977,82443,5
40987,82452,5
40996,82487,4
40992,82475,4
41001,82476,5
41003,82483,5
41013,82539,5
41016,82505,4
41020,82510,5
41020,82521,5
41032,82556,5
41029,82536,5
41032,82547,4
41040,82544,5
41040,82561,5
41048,82557,5
41041,82548,5
41041,82545,4
41047,82552,5
41039,82551,5
41047,82555,6
41051,82558,4
41039,82552,4
41046,82543,5
41027,82531,5
41018,82507,5
40999,82477,5
40983,82452,4
40975,82430,5
40956,82402,5
40945,82367,5
40931,82351,4
40915,82327,7
40902,82317,2
40907,82307,5
40900,82308,5
40898,82309,4
40899,82307,5
40900,82312,5
40910,82319,5
40912,82322,5
40907,82336,5
40920,82333,4
40925,82345,5
40928,82350,5
40920,82340,6
40921,82360,3
40917,82353,5
40928,82360,5
40926,82345,5
40908,82335,5
40913,82337,4
40916,82321,5
40910,82326,5
40900,82313,5
40906,82314,5
40907,82323,4
40903,82333,5
40915,82327,5
40913,82332,5
40915,82334,4
40917,82331,5
40921,82336,5
40910,82345,5
40916,82345,5
40925,82336,4
40922,82339,6
40913,82335,4
40918,82332,5
40917,82338,5
40909,82330,4
40920,82328,5
40905,82323,5
40905,82318,5
40903,82320,5
40906,82314,4
40908,82322,5
40904,82317,5
40906,82320,5
40902,82312,5
40903,82312,4
40904,82325,5
40908,82319,5
40914,82331,5
40917,82332,5
40919,82341,4
40916,82348,5
40924,82335,5
40919,82342,5
40911,82331,4
40918,82337,5
40921,82342,6
40918,82329,4
40915,82337,5
40920,82343,4
40902,82346,5
40919,82340,5
40920,82339,5
40917,82341,5
40889,82345,4
40922,82347,5
40926,82339,5
40926,82344,5
40884,82354,5
40932,82353,4
40932,82346,5
40921,82351,5
40928,82356,5
40923,82361,5
40935,82353,4
40929,82372,5
40972,82373,5
40933,82370,5
40934,82372,3
40934,82382,4
40988,82371,5
40939,82376,6
40941,82379,4
40932,82376,4
40956,82368,5
40939,82368,5
40935,82367,5
40944,82368,5
40936,82366,4
40929,82366,5
40927,82366,5
40938,82358,5
40922,82328,5
40917,82363,4
40913,82351,5
40922,82352,5
40926,82295,5
40911,82344,5
40922,82337,4
40917,82344,5
40911,82326,5
40913,82339,5
40916,82329,5
40916,82333,4
40916,82355,5
40920,82325,5
40910,82325,5
40912,82322,4
40902,82363,4
40903,82312,5
40907,82320,5
40907,82319,5
40912,82349,4
40904,82321,5
40908,82333,5
40912,82334,5
40911,82362,5
40924,82353,4
40925,82369,5
40922,82372,5
40925,82370,5
40937,82373,5
40931,82375,4
40937,82375,5
40938,82375,5
40944,82372,5
40927,82365,5
40922,82352,5
40926,82341,4
40922,82330,5
40907,82316,5
40902,82311,5
40901,82307,4
40899,82303,5
40892,82303,5
40897,82297,5
40893,82293,4
40892,82297,5
40893,82299,5
40892,82306,5
40890,82298,5
40895,82295,4
40893,82291,5
40896,82294,5
40893,82301,5
40894,82303,5
40896,82304,4
40896,82303,5
40903,82306,5
40900,82302,5
40902,82304,5
40903,82289,4
40891,82298,6
40893,82300,4
40894,82291,5
40886,82294,5
40892,82296,4
40892,82286,5
40891,82288,5
40890,82290,5
40887,82299,5
40889,82290,4
40892,82295,5
40892,82299,5
40887,82304,5
40893,82293,4
40890,82297,5
40891,82298,5
40896,82299,5
40888,82298,5
40898,82299,4
40901,82304,5
40893,82305,5
40897,82309,5
40912,82302,5
40893,82314,4
40898,82310,5
40895,82310,5
40904,82314,5
40901,82317,5
40914,82321,4
40911,82321,5
40908,82325,5
40917,82337,5
40922,82332,5
40916,82333,4
40920,82339,5
40918,82343,5
40922,82341,5
40916,82340,4
40913,82350,4
40913,82341,5
40918,82337,5
40920,82342,5
40926,82341,5
40922,82345,4
40924,82345,5
40904,82347,5
40922,82341,6
40920,82344,3
40917,82345,5
40880,82350,5
40936,82349,5
40917,82349,5
40921,82344,4
40891,82356,5
40919,82353,5
40929,82349,5
40919,82354,5
40927,82353,4
40923,82347,5
40923,82348,5
40929,82355,5
40964,82349,5
40924,82352,4
40926,82350,5
40923,82352,5
40966,82352,5
40919,82352,4
40929,82355,5
40920,82349,4
40947,82357,5
40929,82350,5
40930,82365,6
40936,82367,3
40929,82361,5
40922,82365,5
40935,82364,5
40932,82365,4
40932,82340,5
40939,82370,5
40933,82364,5
40939,82364,5
40944,82330,4
40933,82369,5
40936,82374,5
40932,82367,5
40929,82350,5
40932,82374,5
40935,82374,4
40939,82372,5
40940,82396,5
40947,82375,5
40937,82377,4
40934,82373,6
40932,82425,4
40931,82366,5
40935,82375,4
40936,82378,6
40937,82405,3
40942,82374,5
40933,82373,5
40926,82370,4
40940,82368,5
40930,82353,5
40924,82352,5
40919,82342,5
40917,82338,4
40903,82326,5
40907,82330,5
40901,82317,5
40908,82306,5
40896,82306,4
40896,82318,5
40892,82319,5
40896,82316,5
40902,82316,5
40899,82327,4
40909,82328,5
40905,82338,6
40919,82351,4
