Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
-162.19,28.04,-57.50,3880,-6172,3925,0,-1,-1
-162.19,28.05,-57.50,3892,-6175,3935,0,-1,-1
-162.19,28.06,-57.49,3901,-6168,3947,0,-1,-1
-162.19,28.07,-57.48,3902,-6163,3947,0,-1,-1
-162.18,28.07,-57.48,3904,-6163,3939,0,-1,-1
-162.18,28.08,-57.48,3899,-6155,3933,0,-1,0
-162.18,28.08,-57.47,3898,-6150,3941,0,-1,-1
-162.19,28.08,-57.48,3893,-6159,3944,-1,-1,0
-162.18,28.09,-57.48,3888,-6166,3942,-1,-1,-1
-162.19,28.09,-57.48,3891,-6163,3933,-1,-1,-1
-162.18,28.09,-57.48,3898,-6163,3926,0,-1,-1
-162.18,28.10,-57.49,3909,-6164,3925,0,-1,0
-162.18,28.10,-57.49,3914,-6171,3923,0,-1,0
-162.17,28.11,-57.49,3908,-6177,3922,0,-1,-1
-162.18,28.11,-57.49,3900,-6173,3926,0,-1,0
-162.18,28.11,-57.48,3904,-6168,3930,0,-1,0
-162.19,28.11,-57.47,3897,-6172,3932,0,-1,0
-162.19,28.11,-57.46,3904,-6172,3938,0,-1,-1
-162.19,28.12,-57.46,3903,-6162,3936,0,-1,0
-162.19,28.12,-57.46,3907,-6155,3928,0,-1,-1
-162.19,28.13,-57.45,3909,-6155,3929,0,-1,-1
-162.19,28.12,-57.45,3906,-6162,3930,0,-1,0
-162.19,28.13,-57.46,3904,-6164,3931,-1,-1,0
-162.19,28.13,-57.47,3905,-6166,3928,-1,-1,0
-162.19,28.13,-57.47,3906,-6166,3933,-1,-1,0
-162.19,28.13,-57.47,3911,-6172,3932,0,-1,0
-162.19,28.14,-57.47,3907,-6166,3930,0,-1,0
-162.19,28.14,-57.47,3905,-6167,3923,0,-1,0
-162.20,28.14,-57.46,3906,-6165,3928,0,-1,0
-162.20,28.14,-57.45,3912,-6165,3926,0,-1,0
-162.20,28.14,-57.45,3903,-6169,3941,0,-1,0
-162.21,28.14,-57.44,3907,-6171,3946,0,-1,-1
-162.20,28.15,-57.44,3907,-6165,3936,0,-1,-1
-162.21,28.14,-57.43,3905,-6153,3933,0,-1,-1
-162.21,28.15,-57.43,3904,-6147,3944,-1,-1,0
-162.22,28.15,-57.43,3903,-6160,3942,-1,-1,-1
-162.21,28.16,-57.43,3914,-6174,3933,0,-1,0
-162.22,28.15,-57.42,3905,-6169,3932,0,-1,0
-162.22,28.16,-57.42,3899,-6165,3926,0,-1,-1
-162.22,28.16,-57.43,3907,-6163,3930,0,-1,-1
-162.22,28.17,-57.43,3912,-6170,3922,0,-1,-1
-162.22,28.17,-57.42,3913,-6155,3928,0,-1,-1
-162.22,28.17,-57.41,3916,-6153,3933,0,-1,-1
-162.22,28.18,-57.41,3920,-6160,3931,0,-1,0
-162.23,28.18,-57.41,3914,-6154,3934,0,-1,0
-162.23,28.17,-57.41,3916,-6163,3934,0,-1,0
-162.23,28.17,-57.41,3908,-6159,3928,0,-1,0
-162.24,28.18,-57.41,3904,-6152,3935,0,-1,0
-162.23,28.18,-57.41,3905,-6158,3925,0,-1,0
-162.23,28.19,-57.41,3911,-6166,3922,0,-1,-1
-162.23,28.19,-57.41,3915,-6163,3923,0,-1,0
-162.24,28.19,-57.41,3916,-6161,3920,0,-1,0
-162.24,28.19,-57.41,3915,-6161,3931,0,-1,0
-162.25,28.19,-57.40,3921,-6160,3934,0,-1,0
-162.26,28.19,-57.39,3914,-6156,3934,0,-1,0
-162.27,28.19,-57.38,3906,-6146,3940,0,-1,0
-162.28,28.18,-57.38,3896,-6150,3946,-1,-1,0
-162.27,28.18,-57.39,3895,-6154,3935,-1,-1,0
-162.27,28.19,-57.40,3907,-6155,3937,-1,-1,0
-162.28,28.18,-57.40,3904,-6157,3929,0,-1,0
-162.28,28.18,-57.41,3906,-6161,3921,0,-1,0
-162.29,28.18,-57.41,3914,-6158,3920,0,-1,0
-162.30,28.18,-57.40,3910,-6160,3918,0,-1,0
-162.30,28.18,-57.41,3904,-6162,3912,0,-1,0
