Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
-168.29,151.51,-117.26,3991,-6540,-3342,-1,-1,0
-168.30,151.52,-117.28,3998,-6548,-3364,-1,-1,0
-168.33,151.53,-117.30,3996,-6555,-3386,-1,-1,0
-168.33,151.53,-117.30,3990,-6549,-3389,0,0,-1
-168.32,151.53,-117.30,3997,-6540,-3381,-1,0,-1
-168.32,151.52,-117.32,4009,-6520,-3384,-1,-1,-1
-168.34,151.52,-117.35,4017,-6531,-3409,-1,-1,-1
-168.35,151.52,-117.36,4014,-6542,-3420,0,0,0
-168.35,151.53,-117.34,3998,-6542,-3406,0,0,0
-168.34,151.53,-117.32,3979,-6528,-3377,0,-1,0
-168.34,151.54,-117.33,3983,-6530,-3360,-1,-1,-1
-168.36,151.54,-117.36,4005,-6536,-3389,-1,-1,0
-168.37,151.54,-117.37,4007,-6551,-3427,0,0,0
-168.36,151.54,-117.36,4002,-6550,-3434,0,0,0
-168.35,151.54,-117.33,3985,-6537,-3388,0,0,0
-168.34,151.54,-117.32,3975,-6535,-3359,-1,-1,0
-168.36,151.55,-117.33,3982,-6545,-3390,-1,-1,0
-168.36,151.55,-117.34,3994,-6563,-3412,0,0,0
-168.35,151.54,-117.33,3998,-6565,-3408,0,0,-1
-168.34,151.54,-117.32,3992,-6541,-3376,0,0,0
-168.34,151.54,-117.32,3988,-6546,-3355,-1,-1,-1
-168.35,151.54,-117.32,3995,-6546,-3369,-1,0,0
-168.35,151.54,-117.32,3995,-6547,-3376,0,-1,0
-168.35,151.54,-117.32,3994,-6542,-3372,-1,-1,0
-168.36,151.54,-117.35,4000,-6539,-3382,-1,-1,-1
-168.37,151.54,-117.36,4004,-6533,-3413,-1,-1,0
-168.38,151.55,-117.37,3999,-6528,-3407,0,-1,0
-168.38,151.55,-117.37,3994,-6536,-3404,-1,0,0
-168.38,151.55,-117.38,4003,-6548,-3408,0,0,-1
-168.37,151.54,-117.37,3990,-6550,-3407,0,0,-1
-168.37,151.54,-117.36,3980,-6542,-3382,0,0,-1
-168.36,151.54,-117.35,3983,-6535,-3373,-1,-1,0
-168.37,151.54,-117.36,3993,-6535,-3388,-1,-1,0
-168.37,151.54,-117.36,3998,-6546,-3400,0,0,0
-168.36,151.54,-117.35,3996,-6545,-3382,0,0,0
-168.35,151.54,-117.33,3989,-6543,-3365,0,0,0
-168.35,151.54,-117.33,3994,-6538,-3372,-1,-1,-1
-168.36,151.54,-117.35,4002,-6534,-3380,-1,-1,0
-168.36,151.54,-117.35,4008,-6537,-3391,-1,-1,0
-168.36,151.53,-117.35,4003,-6547,-3378,-1,0,0
-168.36,151.54,-117.34,3993,-6548,-3375,0,0,-1
-168.34,151.53,-117.33,3996,-6550,-3370,0,0,0
-168.34,151.53,-117.33,3995,-6549,-3357,-1,-1,-1
-168.35,151.53,-117.34,4002,-6548,-3375,-1,-1,0
-168.36,151.54,-117.35,3995,-6545,-3386,-1,-1,0
-168.36,151.54,-117.35,3989,-6541,-3396,-1,-1,-1
-168.36,151.54,-117.36,3982,-6538,-3388,-1,0,-1
-168.36,151.54,-117.36,3987,-6542,-3391,-1,0,-1
-168.36,151.54,-117.36,3997,-6532,-3403,0,0,0
-168.36,151.54,-117.35,3993,-6532,-3391,0,0,0
-168.36,151.54,-117.35,3988,-6537,-3386,-1,-1,0
-168.38,151.55,-117.36,3991,-6546,-3390,-1,0,0
-168.37,151.54,-117.36,3992,-6551,-3398,0,0,-1
-168.36,151.54,-117.34,3989,-6548,-3384,0,0,-1
-168.35,151.53,-117.33,3989,-6540,-3358,0,0,-1
-168.36,151.54,-117.33,3992,-6541,-3351,-1,-1,0
-168.37,151.54,-117.35,3994,-6544,-3375,-1,-1,0
-168.37,151.54,-117.36,4002,-6549,-3408,0,0,0
-168.36,151.54,-117.35,3987,-6544,-3404,0,0,-1
-168.35,151.53,-117.33,3980,-6532,-3377,0,0,-1
-168.36,151.54,-117.33,3985,-6537,-3360,-1,-1,0
-168.37,151.54,-117.35,3992,-6549,-3365,-1,-1,0
-168.38,151.55,-117.35,3994,-6560,-3394,-1,-1,0
-168.38,151.55,-117.35,3992,-6552,-3385,0,0,0
-168.37,151.55,-117.33,3984,-6545,-3381,0,0,-1
-168.37,151.55,-117.33,3984,-6538,-3366,-1,-1,0
-168.37,151.56,-117.34,3990,-6534,-3371,-1,-1,0
-168.38,151.55,-117.35,3999,-6538,-3385,-1,-1,0
-168.38,151.56,-117.35,3998,-6545,-3387,-1,-1,0
-168.38,151.56,-117.35,3997,-6549,-3386,0,0,0
-168.38,151.55,-117.35,3991,-6548,-3387,0,0,-1
-168.37,151.55,-117.35,4002,-6548,-3379,-1,-1,-1
-168.38,151.55,-117.35,3999,-6544,-3376,-1,-1,0
-168.38,151.55,-117.35,3995,-6538,-3385,0,0,0
-168.38,151.55,-117.35,3997,-6541,-3383,0,0,-1
-168.38,151.55,-117.35,3995,-6538,-3376,0,0,-1
-168.37,151.55,-117.34,3994,-6539,-3375,-1,0,0
-168.37,151.55,-117.34,3997,-6538,-3376,0,0,0
-168.37,151.55,-117.34,3999,-6534,-3387,-1,-1,0
-168.37,151.55,-117.34,4002,-6539,-3378,-1,-1,0
-168.38,151.55,-117.35,4002,-6541,-3380,0,-1,0
-168.38,151.55,-117.35,4004,-6547,-3384,-1,0,-1
-168.37,151.54,-117.35,3998,-6543,-3383,0,0,-1
-168.36,151.54,-117.34,3997,-6543,-3389,0,0,-1
-168.36,151.54,-117.33,3996,-6534,-3371,0,0,-1
-168.36,151.54,-117.33,3999,-6528,-3366,-1,-1,0
-168.37,151.55,-117.36,4000,-6537,-3390,-1,-1,0
