RED,IR,EKG,TIME
27412,53432,9
27414,53442,5
27425,53455,5
27429,53465,8
27422,53439,5
27433,53461,5
27437,53470,8
27462,53482,5
27451,53478,5
27435,53488,8
27444,53488,5
27446,53486,5
27450,53494,5
27435,53476,8
27435,53476,5
27434,53429,5
27416,53417,8
27417,53428,5
27416,53428,5
27433,53428,5
27393,53420,8
27385,53417,5
27401,53406,5
27398,53412,8
27398,53415,5
27405,53406,5
27405,53404,8
27405,53404,5
27400,53392,5
27396,53414,5
27414,53408,8
27409,53414,5
27394,53411,5
27388,53408,8
27393,53404,5
27394,53427,5
27390,53408,5
27399,53392,8
27402,53405,5
27409,53405,5
27398,53403,8
27398,53403,5
27403,53404,5
27394,53406,8
27397,53403,5
27399,53409,5
27405,53437,5
27406,53425,8
27399,53375,5
27397,53393,5
27402,53405,8
27402,53412,5
27402,53412,5
27411,53425,5
27411,53420,8
27411,53417,5
27414,53428,5
27405,53427,8
27414,53437,5
27415,53442,5
27393,53404,8
27414,53433,5
27419,53438,5
27425,53446,5
27418,53451,8
27418,53451,5
27420,53440,5
27423,53453,8
27423,53453,5
27433,53464,5
27425,53463,5
27417,53444,8
27427,53451,5
27430,53459,5
27437,53468,8
27424,53463,5
27421,53465,5
27433,53467,8
27433,53467,5
27424,53470,5
27451,53465,5
27448,53471,8
27410,53465,5
27423,53455,5
27422,53455,8
27426,53459,5
27421,53447,5
27416,53449,5
27415,53448,8
27434,53449,5
27441,53458,5
27436,53475,8
27436,53475,5
27417,53477,5
27419,53490,8
27453,53489,5
27436,53490,5
27446,53503,5
27446,53492,8
27448,53491,5
27447,53487,5
27452,53499,7
27441,53502,0
27428,53493,1
27435,53482,4
27437,53464,5
27418,53458,5
27423,53441,5
27407,53435,5
27410,53423,4
27404,53416,5
27392,53417,5
27401,53406,5
27392,53409,5
27395,53402,5
27405,53402,4
27391,53394,5
27407,53405,5
27396,53396,6
27405,53401,3
27390,53408,5
27400,53397,5
27400,53408,5
27395,53403,4
27404,53397,5
27399,53399,5
27394,53408,5
27403,53404,5
27398,53398,4
27394,53405,5
27401,53398,5
27389,53406,5
27395,53411,5
27394,53407,4
27399,53403,5
27403,53409,5
27393,53406,5
27397,53406,5
27402,53408,4
27403,53407,6
27399,53409,4
27404,53410,5
27401,53405,5
27400,53409,6
27400,53410,3
27403,53410,5
27407,53416,5
27402,53413,4
27415,53421,5
27410,53423,5
27412,53426,5
27408,53434,5
27412,53428,4
27415,53435,5
27419,53437,5
27414,53445,5
27420,53438,5
27417,53447,4
27425,53456,5
27429,53459,5
27434,53457,5
27432,53462,5
27437,53460,4
27435,53479,5
27435,53481,11
27438,53494,4
27445,53487,4
27442,53496,5
27449,53497,5
27448,53499,5
27450,53501,4
27455,53506,4
27448,53512,5
27458,53518,5
27449,53509,5
27456,53517,4
27462,53517,5
27459,53520,5
27456,53519,5
27460,53517,5
27462,53518,4
27460,53522,5
27456,53524,5
27454,53516,5
27451,53508,5
27447,53505,4
27446,53500,5
27445,53501,5
27445,53500,6
27447,53501,4
27446,53495,4
27442,53491,5
27447,53503,5
27445,53494,5
27442,53500,4
27448,53500,4
27446,53508,5
27448,53511,5
27456,53519,5
27456,53515,4
27463,53524,5
27466,53524,5
27454,53521,5
27462,53524,5
27459,53525,4
27460,53526,5
27470,53527,5
27458,53520,5
27463,53524,5
27460,53515,5
27456,53495,4
27444,53484,5
27441,53470,5
27435,53460,6
27422,53452,3
27427,53444,5
27413,53439,5
27409,53437,5
27422,53434,5
27418,53435,4
27408,53435,5
27409,53438,5
27410,53437,5
27415,53430,4
27420,53429,5
27417,53439,5
27416,53438,5
27415,53434,5
27420,53435,4
27409,53438,5
27417,53444,5
