Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
21.93,21.25,-59.79,3004,-6690,3879,0,-1,0
21.92,21.24,-59.79,2991,-6684,3881,0,-1,-1
21.93,21.25,-59.79,3012,-6682,3890,0,-1,0
21.93,21.26,-59.80,3007,-6687,3898,-1,-1,-1
21.93,21.26,-59.80,3013,-6685,3893,0,-1,0
21.93,21.27,-59.79,3009,-6679,3887,0,-1,-1
21.93,21.28,-59.80,3004,-6688,3892,0,-1,-1
21.93,21.29,-59.79,3013,-6693,3884,0,-1,-1
21.94,21.30,-59.78,3021,-6688,3896,0,-1,0
21.94,21.31,-59.78,3012,-6690,3891,0,-1,-1
21.94,21.33,-59.78,3022,-6687,3881,0,-1,-1
21.94,21.33,-59.76,3031,-6671,3895,0,-1,0
21.94,21.34,-59.75,3030,-6657,3888,0,-1,0
21.93,21.35,-59.74,3030,-6653,3900,0,-1,0
21.93,21.35,-59.75,3030,-6667,3905,-1,-1,0
21.93,21.36,-59.75,3035,-6684,3885,0,-1,0
21.93,21.36,-59.74,3018,-6678,3894,0,-1,0
21.92,21.37,-59.74,3018,-6673,3895,0,-1,0
21.93,21.37,-59.74,3027,-6669,3892,0,-1,0
21.93,21.38,-59.74,3032,-6668,3887,0,-1,0
21.93,21.39,-59.74,3039,-6673,3886,0,-1,0
21.93,21.40,-59.74,3038,-6671,3893,0,-1,0
21.92,21.39,-59.73,3034,-6673,3901,0,-1,0
21.92,21.39,-59.73,3028,-6682,3891,0,-1,0
21.92,21.40,-59.73,3019,-6676,3889,0,-1,0
21.91,21.40,-59.73,3015,-6683,3879,0,-1,0
21.91,21.40,-59.73,3025,-6678,3882,0,-1,0
21.91,21.41,-59.73,3029,-6676,3891,0,-1,0
21.91,21.41,-59.72,3027,-6677,3893,0,-1,0
21.91,21.42,-59.73,3041,-6680,3898,0,-1,0
21.90,21.41,-59.73,3040,-6679,3900,0,-1,0
21.90,21.41,-59.73,3035,-6681,3894,0,-1,0
21.89,21.41,-59.72,3041,-6676,3901,0,-1,0
21.89,21.42,-59.72,3042,-6662,3901,0,-1,-1
21.89,21.41,-59.72,3036,-6663,3893,0,0,0
21.89,21.42,-59.73,3041,-6673,3897,-1,-1,-1
21.89,21.42,-59.73,3032,-6679,3894,-1,-1,0
21.88,21.42,-59.73,3045,-6682,3893,0,-1,0
21.88,21.42,-59.73,3035,-6679,3896,0,-1,0
21.88,21.42,-59.73,3030,-6685,3885,0,-1,-1
21.88,21.42,-59.73,3026,-6678,3888,0,-1,-1
21.88,21.42,-59.72,3029,-6665,3898,0,-1,0
21.88,21.42,-59.72,3034,-6666,3891,0,-1,0
21.88,21.43,-59.72,3035,-6666,3893,0,-1,-1
21.88,21.43,-59.71,3031,-6661,3893,0,0,0
21.88,21.43,-59.72,3038,-6665,3889,-1,-1,0
21.87,21.43,-59.72,3038,-6663,3894,-1,-1,0
21.87,21.43,-59.72,3038,-6671,3878,-1,-1,0
21.88,21.44,-59.72,3039,-6668,3885,0,-1,0
21.87,21.43,-59.72,3041,-6665,3888,0,-1,0
21.87,21.44,-59.72,3039,-6665,3880,0,-1,0
21.87,21.43,-59.73,3037,-6667,3886,0,-1,0
21.87,21.44,-59.73,3041,-6667,3886,0,-1,0
21.87,21.44,-59.72,3037,-6666,3889,0,-1,0
21.86,21.44,-59.72,3034,-6663,3901,0,-1,0
21.87,21.45,-59.72,3040,-6669,3896,-1,-1,0
21.87,21.45,-59.71,3048,-6671,3896,0,-1,-1
21.87,21.45,-59.72,3037,-6664,3885,0,-1,0
21.86,21.45,-59.72,3037,-6665,3892,0,-1,0
21.86,21.45,-59.72,3044,-6666,3894,-1,-1,-1
21.86,21.45,-59.72,3059,-6664,3901,0,-1,0
21.86,21.45,-59.72,3035,-6669,3895,-1,-1,-1
21.86,21.46,-59.72,3041,-6680,3890,0,-1,0
21.86,21.46,-59.71,3031,-6675,3880,0,-1,-1
21.86,21.46,-59.71,3035,-6675,3879,0,-1,0
21.86,21.46,-59.71,3039,-6668,3887,0,-1,0
21.85,21.46,-59.70,3041,-6661,3893,-1,-1,0
21.86,21.47,-59.70,3042,-6669,3893,0,-1,0
21.86,21.47,-59.70,3043,-6673,3893,0,-1,-1
21.85,21.46,-59.70,3043,-6668,3886,0,-1,0
21.86,21.48,-59.70,3051,-6668,3892,0,-1,0
21.85,21.47,-59.70,3053,-6662,3891,0,-1,0
21.85,21.48,-59.70,3060,-6666,3881,0,-1,0
21.86,21.49,-59.70,3055,-6670,3884,0,-1,0
21.85,21.48,-59.71,3053,-6678,3895,0,-1,0
21.85,21.48,-59.70,3043,-6673,3899,0,-1,0
21.85,21.48,-59.70,3028,-6670,3888,0,-1,0
21.84,21.48,-59.70,3024,-6669,3886,0,-1,0
21.83,21.47,-59.69,3023,-6665,3891,0,-1,0
21.83,21.48,-59.69,3033,-6669,3895,0,-1,-1
21.83,21.49,-59.69,3042,-6668,3900,0,-1,0
21.83,21.49,-59.68,3050,-6674,3908,0,-1,0
21.83,21.49,-59.68,3056,-6670,3898,0,-1,0
21.83,21.49,-59.68,3040,-6661,3891,0,-1,0
21.82,21.49,-59.68,3044,-6661,3897,0,-1,0
21.81,21.49,-59.68,3048,-6653,3896,-1,-1,0
