Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
177.22,-3.68,-43.17,-528,-5679,6044,0,-1,-1
177.23,-3.67,-43.16,-533,-5668,6044,0,-1,-1
177.23,-3.66,-43.16,-544,-5672,6048,-1,-1,-1
177.24,-3.65,-43.16,-544,-5676,6046,0,-1,-1
177.24,-3.64,-43.15,-528,-5678,6052,0,-1,-1
177.25,-3.62,-43.14,-520,-5680,6053,0,-1,-1
177.25,-3.61,-43.14,-516,-5671,6059,0,-1,-1
177.25,-3.60,-43.14,-512,-5662,6067,-1,-1,0
177.25,-3.60,-43.15,-510,-5668,6053,-1,-1,0
177.25,-3.60,-43.15,-519,-5668,6066,-1,0,-1
177.25,-3.60,-43.16,-517,-5681,6054,-1,0,-1
177.25,-3.60,-43.16,-526,-5680,6050,-1,0,-1
177.25,-3.60,-43.17,-526,-5682,6041,-1,-1,-1
177.25,-3.60,-43.18,-531,-5689,6041,-1,-1,-1
177.25,-3.60,-43.18,-527,-5688,6034,0,-1,-1
177.25,-3.59,-43.18,-528,-5679,6041,0,-1,-1
177.25,-3.59,-43.18,-523,-5665,6037,-1,-1,-1
177.25,-3.59,-43.18,-523,-5665,6043,0,0,-1
177.26,-3.59,-43.18,-515,-5664,6044,-1,-1,-1
177.26,-3.58,-43.18,-508,-5659,6054,-1,-1,-1
177.26,-3.58,-43.19,-505,-5665,6039,-1,0,-1
177.26,-3.58,-43.19,-518,-5680,6035,-1,0,-1
177.26,-3.58,-43.19,-518,-5677,6034,0,0,-1
177.26,-3.58,-43.19,-515,-5676,6038,0,-1,0
177.27,-3.58,-43.20,-513,-5684,6044,-1,-1,-1
177.27,-3.58,-43.20,-518,-5684,6037,-1,0,0
177.26,-3.58,-43.20,-520,-5682,6047,0,0,0
177.26,-3.58,-43.20,-529,-5684,6043,-1,-1,-1
177.26,-3.58,-43.21,-528,-5690,6039,-1,-1,-1
177.27,-3.58,-43.21,-525,-5681,6044,-1,-1,-1
177.27,-3.57,-43.21,-519,-5685,6042,0,0,-1
177.27,-3.57,-43.21,-510,-5681,6037,0,0,-1
177.27,-3.57,-43.21,-510,-5675,6050,-1,-1,-1
177.27,-3.57,-43.21,-501,-5674,6048,-1,-1,0
177.28,-3.56,-43.22,-496,-5677,6046,-1,0,0
177.28,-3.56,-43.22,-499,-5677,6043,-1,-1,0
177.28,-3.56,-43.22,-499,-5678,6039,-1,0,0
177.28,-3.56,-43.22,-514,-5678,6041,-1,0,0
177.28,-3.56,-43.23,-519,-5677,6033,-1,0,0
177.28,-3.56,-43.23,-519,-5674,6033,-1,0,-1
177.28,-3.56,-43.24,-514,-5675,6041,-1,0,-1
177.28,-3.56,-43.24,-513,-5680,6046,-1,0,-1
177.28,-3.56,-43.24,-528,-5689,6053,0,-1,-1
177.28,-3.56,-43.24,-525,-5687,6046,0,-1,-1
177.28,-3.56,-43.24,-513,-5680,6041,0,-1,-1
177.29,-3.55,-43.24,-508,-5675,6042,-1,0,-1
177.29,-3.55,-43.24,-511,-5674,6036,0,0,-1
177.29,-3.55,-43.24,-499,-5675,6039,-1,0,0
177.29,-3.55,-43.25,-510,-5677,6037,-1,0,0
177.28,-3.56,-43.25,-517,-5673,6032,-1,0,-1
177.28,-3.56,-43.25,-522,-5686,6023,-1,0,-1
177.28,-3.56,-43.26,-526,-5693,6029,0,-1,-1
177.28,-3.56,-43.26,-526,-5705,6022,0,-1,-1
177.29,-3.55,-43.26,-521,-5701,6023,0,-1,-1
177.29,-3.55,-43.26,-517,-5691,6031,0,-1,-1
177.29,-3.55,-43.25,-521,-5681,6035,0,-1,0
177.28,-3.55,-43.25,-514,-5681,6038,0,-1,0
177.28,-3.55,-43.25,-514,-5667,6037,-1,-1,-1
177.28,-3.54,-43.25,-506,-5661,6048,-1,0,0
177.28,-3.55,-43.27,-517,-5672,6041,-1,0,0
177.28,-3.55,-43.27,-520,-5690,6037,-1,-1,-1
177.29,-3.54,-43.28,-516,-5699,6039,0,-1,-1
177.28,-3.54,-43.27,-512,-5684,6038,0,-1,0
177.29,-3.54,-43.27,-507,-5685,6040,0,-1,0
177.29,-3.54,-43.27,-510,-5680,6037,-1,-1,0
177.29,-3.54,-43.27,-514,-5679,6037,0,0,-1
177.29,-3.54,-43.27,-515,-5691,6036,0,0,-1
177.29,-3.54,-43.27,-524,-5689,6037,-1,-1,-1
177.29,-3.54,-43.27,-513,-5688,6040,0,-1,-1
177.30,-3.53,-43.27,-511,-5682,6044,0,-1,-1
177.30,-3.53,-43.27,-509,-5682,6041,0,-1,-1
177.30,-3.52,-43.26,-510,-5673,6042,0,-1,-1
177.30,-3.52,-43.26,-501,-5682,6041,-1,-1,-1
177.30,-3.52,-43.27,-498,-5666,6043,-1,0,0
177.30,-3.52,-43.27,-502,-5672,6035,0,0,-1
177.30,-3.52,-43.27,-501,-5682,6046,-1,0,-1
177.30,-3.52,-43.27,-508,-5683,6041,-1,0,-1
177.30,-3.52,-43.28,-511,-5684,6032,-1,0,-1
177.30,-3.52,-43.28,-512,-5688,6017,0,-1,-1
177.31,-3.52,-43.28,-501,-5690,6018,0,0,0
177.31,-3.53,-43.28,-502,-5690,6022,0,0,0
177.31,-3.53,-43.27,-500,-5692,6027,0,0,0
177.30,-3.53,-43.27,-504,-5689,6039,0,0,0
177.30,-3.54,-43.27,-512,-5679,6048,-1,0,0
177.30,-3.55,-43.27,-515,-5681,6046,-1,0,0
177.30,-3.55,-43.27,-516,-5679,6037,-1,0,-1
177.30,-3.55,-43.28,-513,-5678,6026,-1,0,0
177.30,-3.55,-43.28,-519,-5686,6024,0,0,0
177.30,-3.55,-43.28,-511,-5696,6030,0,0,0
177.30,-3.55,-43.28,-515,-5690,6025,0,0,0
177.29,-3.56,-43.27,-512,-5696,6021,0,0,0
177.29,-3.56,-43.27,-517,-5687,6029,0,0,-1
177.29,-3.56,-43.26,-514,-5681,6034,0,0,0
177.29,-3.56,-43.26,-510,-5683,6038,0,0,0
177.29,-3.56,-43.25,-505,-5679,6040,0,0,-1
177.29,-3.56,-43.25,-507,-5681,6043,0,0,-1
177.29,-3.56,-43.25,-516,-5678,6043,0,0,0
177.29,-3.56,-43.25,-509,-5681,6036,0,0,0
177.29,-3.56,-43.25,-505,-5679,6033,-1,0,0
177.29,-3.56,-43.25,-513,-5690,6021,0,0,-1
177.29,-3.57,-43.24,-516,-5689,6028,0,0,0
177.29,-3.56,-43.24,-516,-5684,6041,0,-1,0
177.29,-3.57,-43.23,-518,-5679,6044,0,0,-1
177.29,-3.57,-43.24,-519,-5690,6029,0,0,-1
177.29,-3.57,-43.23,-519,-5690,6031,0,-1,-1
177.29,-3.56,-43.22,-514,-5687,6038,0,-1,0
177.29,-3.56,-43.22,-504,-5675,6038,0,-1,0
177.30,-3.55,-43.21,-497,-5671,6048,0,0,0
177.29,-3.56,-43.21,-507,-5660,6040,0,0,0
177.29,-3.57,-43.20,-510,-5673,6044,0,0,0
177.28,-3.58,-43.20,-528,-5677,6046,0,-1,-1
177.29,-3.57,-43.20,-525,-5682,6053,0,0,-1
177.29,-3.57,-43.20,-518,-5674,6054,0,0,-1
177.29,-3.57,-43.19,-514,-5666,6047,0,-1,0
177.29,-3.57,-43.19,-506,-5672,6047,0,-1,0
177.29,-3.57,-43.18,-502,-5677,6048,0,0,0
177.29,-3.57,-43.16,-497,-5671,6054,0,0,0
177.29,-3.58,-43.16,-502,-5658,6053,0,0,0
177.28,-3.59,-43.15,-517,-5656,6062,0,0,0
177.27,-3.60,-43.16,-521,-5670,6058,-1,0,0
177.28,-3.61,-43.16,-523,-5665,6053,0,0,0
177.27,-3.62,-43.16,-522,-5684,6044,0,0,0
177.27,-3.62,-43.15,-521,-5662,6047,0,0,0
177.27,-3.63,-43.15,-515,-5659,6040,0,0,0
177.26,-3.64,-43.14,-530,-5657,6048,0,0,0
177.26,-3.64,-43.14,-528,-5671,6067,-1,0,0
177.26,-3.65,-43.14,-531,-5677,6053,0,0,-1
177.26,-3.65,-43.14,-530,-5681,6049,0,0,0
177.26,-3.65,-43.14,-528,-5676,6041,-1,0,0
177.26,-3.65,-43.14,-520,-5668,6036,0,-1,0
177.26,-3.64,-43.14,-518,-5670,6038,-1,-1,0
177.26,-3.64,-43.14,-518,-5661,6041,0,-1,0
177.25,-3.64,-43.14,-518,-5671,6038,0,-1,0
