Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
-23.51,-4.03,36.76,-575,4840,6468,-1,0,0
-23.51,-4.03,36.75,-578,4839,6470,-1,-1,0
-23.51,-4.03,36.75,-570,4834,6466,-1,-1,0
-23.51,-4.03,36.75,-567,4834,6473,0,-1,0
-23.52,-4.02,36.75,-563,4833,6486,0,0,0
-23.53,-4.02,36.75,-562,4831,6491,0,0,0
-23.52,-4.02,36.74,-559,4830,6484,0,0,-1
-23.52,-4.02,36.75,-568,4830,6481,0,0,-1
-23.51,-4.03,36.76,-571,4834,6479,0,0,-1
-23.51,-4.03,36.76,-571,4841,6483,0,0,0
-23.52,-4.03,36.76,-568,4846,6484,0,-1,0
-23.52,-4.03,36.76,-563,4844,6480,0,-1,0
-23.52,-4.02,36.76,-554,4839,6471,0,-1,0
-23.52,-4.02,36.76,-554,4846,6481,-1,-1,0
-23.53,-4.02,36.75,-562,4828,6492,-1,0,0
-23.53,-4.01,36.75,-558,4829,6484,-1,0,-1
-23.52,-4.02,36.75,-566,4833,6483,0,0,-1
-23.52,-4.02,36.75,-566,4842,6482,-1,0,0
-23.53,-4.02,36.75,-569,4840,6490,-1,-1,0
-23.53,-4.01,36.74,-563,4838,6483,-1,-1,0
-23.54,-4.00,36.74,-554,4835,6494,-1,-1,0
-23.54,-4.00,36.74,-558,4833,6487,0,0,-1
-23.54,-4.00,36.75,-568,4838,6478,0,0,-1
-23.53,-4.01,36.75,-567,4841,6477,0,0,-1
-23.53,-4.01,36.75,-572,4844,6487,0,-1,0
-23.53,-4.01,36.76,-578,4851,6485,0,-1,0
-23.53,-4.01,36.76,-571,4853,6482,-1,-1,0
-23.54,-4.00,36.76,-564,4840,6487,-1,-1,0
-23.54,-4.00,36.76,-565,4832,6481,-1,0,0
-23.54,-4.00,36.75,-566,4832,6487,-1,0,-1
-23.54,-4.00,36.75,-570,4828,6488,0,0,0
-23.54,-4.00,36.75,-567,4831,6487,-1,0,0
-23.54,-4.01,36.74,-571,4832,6495,0,0,0
-23.55,-4.00,36.74,-571,4832,6485,0,-1,0
-23.55,-4.00,36.75,-570,4833,6472,0,0,0
-23.54,-4.01,36.75,-575,4831,6474,0,-1,0
-23.54,-4.01,36.75,-567,4832,6479,0,0,0
-23.54,-4.00,36.76,-566,4840,6470,0,0,0
-23.54,-4.00,36.76,-573,4843,6471,0,0,-1
-23.54,-4.00,36.76,-569,4842,6472,0,0,0
-23.54,-4.00,36.76,-572,4844,6467,0,-1,-1
-23.54,-4.00,36.76,-566,4855,6478,-1,-1,0
-23.55,-4.00,36.75,-563,4839,6469,-1,0,0
-23.56,-4.00,36.74,-562,4823,6484,-1,0,0
-23.56,-4.00,36.74,-564,4829,6487,0,-1,-1
-23.56,-4.00,36.74,-560,4830,6475,0,0,0
-23.56,-4.00,36.75,-564,4836,6480,0,0,0
-23.56,-4.00,36.75,-575,4844,6478,-1,-1,0
-23.57,-3.99,36.75,-568,4854,6480,-1,0,0
-23.58,-3.99,36.74,-569,4839,6476,-1,-1,0
-23.58,-3.99,36.73,-565,4826,6481,-1,0,0
-23.58,-3.99,36.73,-567,4827,6485,-1,0,0
-23.58,-3.99,36.73,-567,4827,6500,0,-1,0
-23.59,-3.98,36.73,-565,4825,6493,0,-1,0
-23.59,-3.98,36.73,-560,4831,6487,0,0,-1
-23.59,-3.98,36.72,-558,4829,6478,-1,-1,-1
-23.59,-3.98,36.72,-558,4830,6477,0,0,-1
-23.58,-3.98,36.73,-557,4838,6485,0,0,-1
-23.58,-3.98,36.73,-563,4836,6492,0,-1,-1
-23.58,-3.98,36.73,-570,4838,6489,0,-1,0
-23.58,-3.98,36.73,-570,4835,6477,0,-1,0
-23.58,-3.98,36.74,-565,4834,6471,0,-1,0
-23.59,-3.98,36.74,-559,4835,6468,0,0,0
-23.58,-3.98,36.75,-557,4843,6467,-1,0,-1
-23.58,-3.99,36.74,-565,4842,6470,-1,0,0
-23.58,-3.99,36.74,-569,4839,6472,-1,0,-1
-23.58,-3.99,36.74,-567,4839,6483,0,-1,-1
-23.58,-3.99,36.74,-566,4842,6486,-1,-1,0
-23.59,-3.98,36.73,-562,4838,6483,-1,0,0
-23.59,-3.98,36.73,-558,4821,6474,0,-1,-1
-23.59,-3.98,36.73,-565,4821,6479,0,0,-1
-23.58,-3.99,36.74,-561,4834,6471,0,0,-1
-23.58,-3.99,36.74,-567,4839,6475,0,-1,0
-23.58,-3.99,36.74,-572,4843,6467,0,-1,0
-23.58,-3.98,36.75,-566,4848,6475,0,-1,0
-23.58,-3.98,36.75,-557,4838,6483,0,-1,0
-23.58,-3.98,36.75,-557,4837,6479,0,0,-1
-23.58,-3.98,36.75,-559,4840,6481,0,0,-1
-23.58,-3.98,36.75,-562,4837,6478,-1,0,-1
-23.58,-3.99,36.74,-566,4839,6476,-1,0,-1
