Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
-159.92,4.67,-30.59,687,-4201,7111,0,0,-1
-159.92,4.67,-30.58,677,-4191,7112,0,0,0
-159.92,4.66,-30.58,679,-4186,7102,-1,0,0
-159.92,4.65,-30.58,668,-4189,7106,-1,0,0
-159.93,4.66,-30.58,668,-4200,7100,-1,-1,-1
-159.93,4.66,-30.58,668,-4196,7112,-1,-1,0
-159.93,4.66,-30.59,670,-4204,7102,-1,-1,0
-159.93,4.66,-30.59,661,-4204,7097,-1,-1,-1
-159.93,4.66,-30.59,666,-4208,7092,0,0,-1
-159.93,4.66,-30.59,665,-4203,7086,0,0,-1
-159.92,4.66,-30.58,668,-4203,7092,0,0,-1
-159.92,4.66,-30.58,670,-4204,7098,0,0,-1
-159.92,4.65,-30.58,674,-4197,7098,0,0,-1
-159.92,4.65,-30.58,677,-4202,7106,0,0,-1
-159.92,4.65,-30.57,682,-4194,7108,-1,0,-1
-159.92,4.65,-30.57,678,-4193,7104,-1,-1,0
-159.92,4.65,-30.58,672,-4196,7098,-1,0,0
-159.93,4.65,-30.58,668,-4201,7101,-1,0,0
-159.93,4.65,-30.59,671,-4203,7088,-1,0,-1
-159.92,4.64,-30.59,675,-4202,7095,-1,0,0
-159.93,4.64,-30.60,671,-4205,7102,-1,-1,0
-159.93,4.64,-30.60,660,-4210,7088,0,0,0
-159.93,4.64,-30.60,657,-4215,7097,0,0,-1
-159.93,4.64,-30.60,658,-4206,7104,0,0,-1
-159.93,4.63,-30.59,659,-4194,7098,0,0,-1
-159.93,4.62,-30.59,658,-4198,7098,-1,0,-1
-159.93,4.62,-30.60,664,-4200,7086,0,0,-1
-159.93,4.62,-30.59,664,-4211,7100,0,0,-1
-159.93,4.62,-30.59,665,-4200,7097,-1,0,-1
-159.93,4.62,-30.59,665,-4193,7104,-1,0,-1
-159.93,4.62,-30.60,660,-4193,7094,-1,0,0
-159.93,4.61,-30.60,663,-4204,7084,-1,0,-1
-159.93,4.61,-30.61,658,-4209,7087,-1,0,0
-159.93,4.61,-30.61,662,-4200,7083,-1,0,0
-159.93,4.61,-30.61,666,-4194,7084,-1,0,0
-159.93,4.60,-30.61,663,-4198,7090,0,0,-1
-159.93,4.60,-30.61,663,-4202,7089,-1,0,0
-159.93,4.60,-30.61,666,-4194,7090,0,0,0
-159.94,4.59,-30.60,662,-4189,7099,-1,0,-1
-159.94,4.59,-30.60,664,-4185,7108,-1,0,-1
-159.94,4.59,-30.60,659,-4193,7099,-1,0,-1
-159.94,4.59,-30.61,664,-4199,7093,-1,-1,0
-159.94,4.59,-30.61,658,-4203,7099,0,0,0
-159.95,4.59,-30.62,657,-4205,7104,-1,-1,0
-159.94,4.59,-30.62,656,-4211,7103,-1,-1,-1
-159.94,4.59,-30.62,661,-4207,7102,0,-1,-1
-159.94,4.60,-30.61,676,-4205,7110,0,0,-1
-159.93,4.60,-30.61,672,-4194,7111,0,0,-1
-159.94,4.60,-30.62,669,-4188,7098,-1,-1,0
-159.94,4.59,-30.62,658,-4202,7107,-1,0,-1
-159.94,4.59,-30.62,646,-4208,7102,-1,-1,-1
-159.94,4.59,-30.63,639,-4214,7104,-1,-1,-1
-159.94,4.60,-30.63,653,-4209,7100,-1,-1,-1
-159.94,4.62,-30.64,665,-4216,7090,-1,-1,-1
-159.94,4.63,-30.63,677,-4215,7099,0,-1,-1
-159.94,4.63,-30.63,683,-4214,7096,0,0,-1
-159.94,4.63,-30.63,679,-4201,7096,0,0,-1
-159.94,4.63,-30.61,677,-4194,7105,0,0,0
-159.93,4.62,-30.60,674,-4192,7111,0,-1,0
-159.93,4.63,-30.61,666,-4194,7095,-1,-1,0
-159.93,4.63,-30.61,663,-4198,7088,0,-1,-1
-159.93,4.64,-30.61,663,-4200,7095,-1,-1,-1
-159.94,4.65,-30.62,668,-4204,7092,-1,-1,0
-159.94,4.65,-30.62,676,-4209,7089,-1,-1,-1
-159.94,4.65,-30.62,665,-4214,7089,0,-1,-1
-159.94,4.65,-30.62,671,-4212,7078,0,-1,-1
