Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
-157.90,153.65,-95.95,3715,-7439,-790,-1,0,0
-157.90,153.65,-95.95,3709,-7440,-807,-1,0,-1
-157.90,153.63,-95.96,3708,-7444,-818,0,0,-1
-157.88,153.62,-95.95,3721,-7448,-807,0,-1,-1
-157.88,153.63,-95.95,3730,-7444,-800,0,-1,0
-157.89,153.64,-95.95,3723,-7440,-794,0,-1,0
-157.89,153.65,-95.94,3713,-7443,-784,0,-1,0
-157.89,153.65,-95.94,3707,-7441,-775,0,0,-1
-157.88,153.63,-95.94,3719,-7443,-770,-1,0,-1
-157.87,153.62,-95.94,3725,-7441,-782,-1,0,-1
-157.86,153.61,-95.95,3727,-7439,-790,-1,0,-1
-157.86,153.61,-95.94,3730,-7436,-789,0,-1,0
-157.86,153.61,-95.94,3720,-7433,-792,0,-1,0
-157.86,153.61,-95.94,3719,-7437,-801,0,-1,0
-157.86,153.61,-95.95,3723,-7438,-795,0,-1,-1
-157.86,153.61,-95.95,3723,-7439,-793,-1,0,0
-157.87,153.61,-95.95,3717,-7431,-798,0,0,-1
-157.86,153.61,-95.95,3717,-7430,-799,-1,0,-1
-157.85,153.60,-95.95,3721,-7439,-804,0,0,-1
-157.84,153.59,-95.94,3726,-7438,-785,0,-1,-1
-157.84,153.60,-95.94,3730,-7439,-780,0,-1,0
-157.84,153.60,-95.94,3718,-7429,-783,0,-1,0
-157.84,153.60,-95.94,3711,-7427,-793,-1,-1,-1
-157.84,153.60,-95.94,3712,-7430,-790,-1,0,-1
-157.84,153.59,-95.95,3719,-7430,-796,-1,0,-1
-157.83,153.58,-95.96,3725,-7435,-798,-1,0,-1
-157.83,153.57,-95.96,3735,-7436,-805,-1,0,-1
-157.85,153.58,-95.98,3736,-7433,-806,-1,-1,0
-157.86,153.59,-95.99,3727,-7433,-810,-1,-1,0
-157.87,153.59,-96.00,3725,-7436,-810,-1,0,-1
-157.87,153.58,-96.00,3727,-7431,-799,-1,0,0
-157.88,153.59,-96.01,3727,-7435,-808,-1,0,0
-157.88,153.58,-96.02,3723,-7438,-810,-1,0,-1
-157.88,153.58,-96.02,3723,-7438,-807,-1,0,-1
-157.88,153.58,-96.03,3727,-7442,-813,-1,-1,0
-157.89,153.58,-96.04,3727,-7443,-813,0,-1,0
-157.90,153.59,-96.05,3727,-7435,-811,-1,-1,0
-157.91,153.59,-96.05,3724,-7427,-808,-1,-1,0
-157.91,153.58,-96.06,3726,-7436,-803,-1,0,-1
-157.91,153.57,-96.07,3735,-7438,-808,-1,0,-1
-157.90,153.57,-96.06,3739,-7439,-809,0,0,0
-157.91,153.58,-96.07,3733,-7432,-813,0,-1,0
-157.92,153.58,-96.07,3728,-7434,-795,0,-1,0
-157.92,153.58,-96.08,3733,-7429,-801,-1,-1,-1
-157.92,153.58,-96.08,3736,-7425,-798,-1,0,0
-157.93,153.58,-96.10,3726,-7437,-811,-1,0,0
-157.93,153.58,-96.10,3719,-7437,-805,-1,0,-1
-157.93,153.57,-96.09,3726,-7438,-818,0,-1,-1
-157.93,153.57,-96.10,3737,-7433,-819,0,-1,0
-157.94,153.58,-96.11,3735,-7428,-807,0,-1,0
-157.95,153.59,-96.11,3726,-7427,-801,-1,0,0
-157.96,153.59,-96.11,3718,-7421,-796,-1,0,-1
-157.95,153.58,-96.12,3724,-7429,-807,-1,0,-1
-157.94,153.57,-96.13,3726,-7432,-813,-1,0,-1
-157.95,153.57,-96.13,3723,-7427,-814,-1,0,0
-157.96,153.57,-96.14,3720,-7434,-826,-1,-1,0
-157.97,153.57,-96.15,3726,-7441,-824,0,-1,-1
-157.97,153.57,-96.15,3731,-7432,-819,0,-1,0
-157.97,153.57,-96.15,3733,-7434,-822,-1,0,0
-157.96,153.57,-96.15,3734,-7445,-831,-1,0,-1
-157.95,153.57,-96.14,3727,-7441,-829,0,0,-1
-157.94,153.56,-96.13,3729,-7439,-815,0,-1,-1
-157.94,153.56,-96.13,3729,-7440,-820,0,-1,0
-157.94,153.57,-96.12,3728,-7432,-803,0,-1,0
-157.94,153.58,-96.11,3726,-7428,-797,0,-1,0
-157.95,153.58,-96.12,3723,-7431,-800,0,0,0
-157.94,153.57,-96.12,3730,-7433,-799,-1,0,-1
-157.93,153.56,-96.12,3738,-7436,-800,-1,0,-1
-157.92,153.56,-96.11,3733,-7437,-793,-1,0,0
-157.93,153.56,-96.12,3725,-7438,-809,0,-1,-1
-157.93,153.56,-96.12,3723,-7433,-821,0,-1,-1
-157.92,153.56,-96.11,3732,-7427,-810,0,-1,0
-157.93,153.56,-96.12,3735,-7429,-803,0,0,0
-157.93,153.57,-96.11,3726,-7423,-797,-1,-1,0
-157.93,153.57,-96.11,3732,-7424,-794,-1,0,-1
-157.92,153.56,-96.11,3732,-7422,-788,-1,0,0
-157.94,153.56,-96.13,3733,-7437,-804,-1,0,0
