BR
26464
26512
26224
26112
26208
26272
26240
26256
26240
26272
26224
26288
26224
26320
26496
26560
26400
26336
26256
26288
26432
26352
26384
26384
26320
26320
26304
26368
26336
26368
26368
26368
26304
26368
26416
26320
26368
26320
26416
26352
26416
26336
26400
26352
26400
26384
26256
26128
26336
26464
26608
26368
26160
26208
26368
26336
26336
26256
26256
26304
26384
26320
26320
26336
26304
26336
26352
26352
26368
26352
26288
26320
26288
26368
26416
26320
26336
26400
26320
26352
26368
26336
26256
26288
26384
26640
26496
26288
26288
26288
26368
26304
26368
26320
26352
26416
26416
26368
26336
26352
26288
26336
26336
26384
26304
26384
26336
26384
26288
26336
26352
26320
26384
26400
26368
26320
26304
26224
26240
26288
26576
26480
26304
26240
26288
26368
26336
26400
26320
26368
26304
26352
26272
26320
26352
26320
26272
26288
26304
26304
26320
26336
26304
26288
26336
26256
26352
26304
26288
26288
26288
26272
26304
26144
26272
26400
26560
26352
26256
26160
26256
26288
26272
26256
26240
26304
26272
26352
26288
26320
26336
26336
26336
26368
26368
26336
26368
26304
26272
26368
26352
26304
26336
26320
26368
26320
26288
26304
26224
26176
26400
26512
26496
26336
26240
26320
26432
26352
26368
26352
26288
26384
26352
26416
26352
26352
26400
26336
26304
26352
26336
26336
26384
26416
26320
26336
26336
26336
26352
26352
26384
26352
26416
26336
26240
26304
26480
26672
26400
26368
26224
26304
26336
26320
26336
26336
26304
26320
26320
26288
26368
26304
26368
26336
26336
26336
26320
26384
26272
26336
26352
26304
26272
26352
26352
26416
26320
26272
26320
26240
26256
26352
26512
26576
26400
26256
26176
26352
26336
26368
26304
26368
26352
26336
26272
26352
26288
26288
26272
26304
26304
26368
26336
26352
26304
26288
26352
26352
26384
26416
26368
26400
26368
26320
26336
26208
26224
26368
26592
26544
26352
26208
26288
26400
26384
26400
26336
26400
26352
26384
26352
26336
26304
26352
26320
26336
26352
26400
26352
26336
26320
26256
26384
26288
26336
26304
26304
26288
26272
26288
26256
26208
26272
26352
26656
26400
26240
26208
26304
26336
26336
26288
26288
26256
26288
26320
26368
26256
26272
26304
26336
26288
26288
26320
26272
26288
26240
26304
26272
26304
26240
26320
26368
26272
26320
26336
26192
26176
26272
26480
26496
26288
26192
26224
26272
26272
26272
26288
26304
26320
26288
26272
26288
26320
26224
26240
26304
26304
26304
26272
26288
26352
26256
26288
26320
26368
26288
26336
26288
26272
26288
26320
26176
26240
26368
26544
26432
26304
26176
26256
26304
26368
26320
26304
26320
26320
26336
26320
26320
26272
26336
26352
26304
26304
26320
26320
26336
26400
26320
26368
26320
26272
26352
26320
26384
26368
26304
26304
26240
26240
26368
26560
26496
26336
26176
26336
26336
26320
26336
26416
26320
26352
26288
26288
26368
26336
26336
26288
26368
26336
26336
26320
26272
26288
26304
26352
26320
26320
26352
26384
26368
26336
26320
26336
26208
26208
26272
26480
26512
26320
26240
26240
26304
26304
26304
26336
26288
26336
26304
26320
26320
26304
26304
26368
26288
26352
26272
26368
26368
26336
26384
26416
26336
26288
26368
26384
26400
26352
26320
26368
26320
26288
26352
26528
26592
26384
26256
26208
26288
26320
26352
26336
26368
26352
26320
26352
26400
26336
26336
26336
26272
26288
26352
26352
26288
26272
26336
26272
26320
26256
26320
26352
26320
26320
26320
26336
26224
26160
26272
26528
26496
26272
26224
26192
26304
26352
26256
26320
26288
26288
26288
26288
26320
26384
26320
26272
26304
26256
26256
26288
26320
26208
26288
26304
26288
26272
26272
26288
26288
26288
26192
26272
26144
26144
26320
26544
26400
26256
26144
26224
26272
26272
26256
26256
26272
26192
26272
26240
26272
26272
26256
26256
26256
26272
26320
26320
26304
26304
26352
26288
26240
26320
26288
26320
26320
26288
26304
26272
26144
26256
26448
26560
26400
26192
26176
26304
26352
26320
26304
26336
26288
26368
26320
26304
26352
26400
26304
26304
26320
26336
26384
26336
26304
26400
26320
26320
26352
26336
26400
26352
26368
26336
26336
26192
26208
26368
26592
26448
26352
26192
26256
26352
26304
26336
26352
26384
26368
26352
26352
26352
26304
26400
26336
26320
26368
26368
26368
26352
26320
26288
26336
26320
26320
26336
26352
26320
26320
26288
26256
26144
26240
26464
26608
26368
26224
26192
26320
26288
26304
26400
26352
26352
26304
26288
26320
26352
26352
26272
26320
26352
26352
26320
26288
26336
26272
26336
26320
26288
26320
26352
26352
26288
26352
26256
26128
26304
26464
26688
26400
26256
26160
26304
26288
26288
26352
26368
26304
26320
26256
26320
26368
26304
26336
26336
26288
26304
26320
26272
26256
26336
26320
26320
26320
26320
26336
26320
26336
26256
26288
26192
26144
26224
26416
26592
26352
26224
26192
26240
26272
26272
26256
26256
26272
26240
26256
26304
