Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
-163.01,4.04,-27.20,584,-3757,7349,-1,-1,0
-163.01,4.04,-27.21,584,-3763,7348,-1,-1,-1
-163.01,4.04,-27.21,584,-3770,7338,-1,-1,0
-163.01,4.05,-27.21,597,-3776,7338,-1,-1,-1
-163.01,4.05,-27.22,595,-3774,7339,-1,0,0
-163.01,4.05,-27.22,590,-3777,7339,-1,0,0
-163.01,4.04,-27.22,592,-3783,7338,0,0,0
-163.01,4.04,-27.22,586,-3778,7330,0,0,0
-163.01,4.04,-27.21,576,-3767,7328,0,-1,-1
-163.01,4.04,-27.21,574,-3768,7338,-1,-1,-1
-163.01,4.05,-27.21,581,-3770,7351,-1,-1,0
-163.01,4.05,-27.21,589,-3765,7342,-1,-1,0
-163.01,4.05,-27.22,594,-3774,7334,-1,-1,0
-163.01,4.05,-27.22,584,-3775,7341,-1,0,0
-163.01,4.05,-27.22,576,-3774,7330,-1,-1,0
-163.01,4.04,-27.22,576,-3778,7329,-1,-1,-1
-163.01,4.04,-27.22,574,-3781,7333,0,-1,-1
-163.01,4.04,-27.22,573,-3780,7336,0,-1,-1
-163.01,4.05,-27.22,573,-3772,7332,0,-1,-1
-163.01,4.05,-27.22,586,-3771,7330,-1,-1,-1
-163.01,4.05,-27.22,587,-3766,7326,-1,-1,0
-163.01,4.05,-27.22,587,-3762,7326,0,0,0
-163.01,4.05,-27.22,586,-3765,7327,-1,-1,0
-163.01,4.05,-27.22,590,-3780,7341,0,-1,0
-163.01,4.05,-27.22,587,-3777,7348,0,-1,0
-163.01,4.06,-27.22,583,-3773,7338,-1,-1,-1
-163.01,4.06,-27.22,578,-3769,7335,-1,-1,-1
-163.01,4.06,-27.23,585,-3774,7334,0,-1,-1
-163.01,4.06,-27.23,590,-3780,7329,-1,0,0
-163.01,4.06,-27.23,592,-3783,7329,-1,0,0
-163.01,4.06,-27.23,580,-3782,7329,-1,0,0
-163.01,4.05,-27.23,578,-3774,7329,-1,0,0
-163.01,4.05,-27.24,576,-3779,7330,-1,-1,-1
-163.01,4.05,-27.24,577,-3777,7329,-1,-1,-1
-163.01,4.05,-27.24,586,-3785,7333,-1,-1,0
-163.01,4.06,-27.24,595,-3779,7337,-1,-1,0
-163.01,4.06,-27.24,604,-3774,7327,-1,0,0
-163.01,4.05,-27.24,602,-3771,7337,-1,0,0
-163.02,4.05,-27.25,590,-3772,7326,-1,0,0
-163.02,4.05,-27.25,583,-3780,7312,-1,0,0
-163.03,4.04,-27.26,578,-3788,7327,0,0,0
-163.03,4.04,-27.26,580,-3784,7333,-1,-1,0
-163.03,4.04,-27.26,591,-3785,7328,-1,0,0
-163.03,4.04,-27.26,599,-3785,7341,-1,0,0
-163.03,4.03,-27.27,598,-3781,7337,-1,0,0
-163.03,4.02,-27.27,584,-3770,7335,-1,0,0
-163.04,4.01,-27.28,567,-3771,7334,-1,0,0
-163.05,4.01,-27.29,562,-3772,7332,-1,-1,0
-163.06,4.00,-27.30,559,-3779,7331,-1,-1,0
-163.06,4.00,-27.31,559,-3794,7334,-1,-1,0
-163.06,4.01,-27.33,567,-3805,7324,-1,-1,-1
-163.06,4.01,-27.34,587,-3809,7319,-1,0,0
-163.06,4.02,-27.33,597,-3801,7319,0,0,0
-163.06,4.02,-27.32,606,-3796,7321,0,0,0
-163.06,4.01,-27.31,602,-3790,7326,0,0,0
-163.06,4.00,-27.31,597,-3777,7336,0,0,0
-163.07,3.99,-27.30,571,-3766,7337,-1,0,0
-163.08,3.98,-27.31,548,-3773,7338,-1,-1,0
-163.08,3.98,-27.32,553,-3782,7340,-1,-1,0
-163.08,3.99,-27.33,566,-3790,7332,-1,-1,0
-163.09,3.99,-27.35,578,-3790,7323,-1,-1,0
-163.09,4.00,-27.36,590,-3795,7315,-1,-1,0
-163.10,3.99,-27.36,589,-3797,7314,-1,0,0
-163.10,3.99,-27.36,583,-3797,7312,-1,0,0
-163.10,3.99,-27.36,577,-3794,7319,0,0,0
-163.10,3.99,-27.36,572,-3788,7319,-1,0,0
-163.10,3.99,-27.36,571,-3784,7331,-1,-1,0
-163.10,3.99,-27.36,575,-3782,7338,-1,-1,0
-163.10,3.99,-27.36,580,-3780,7328,0,0,0
-163.10,3.99,-27.36,584,-3779,7327,0,0,0
-163.10,3.99,-27.36,585,-3787,7310,0,0,-1
-163.10,3.98,-27.35,576,-3790,7306,0,0,-1
-163.10,3.98,-27.35,583,-3794,7316,0,0,-1
-163.10,3.99,-27.34,572,-3798,7335,0,-1,-1
-163.09,4.00,-27.33,573,-3805,7327,0,-1,-1
-163.09,4.00,-27.32,576,-3796,7323,0,-1,-1
-163.08,4.00,-27.32,581,-3786,7319,0,-1,-1
-163.08,4.01,-27.31,580,-3779,7322,0,-1,-1
-163.08,4.01,-27.30,578,-3777,7325,0,-1,-1
-163.07,4.02,-27.29,581,-3773,7327,0,0,-1
-163.07,4.02,-27.29,579,-3776,7325,0,0,-1
-163.06,4.02,-27.28,575,-3781,7332,0,-1,-1
-163.06,4.02,-27.28,585,-3785,7325,0,-1,-1
-163.06,4.03,-27.27,579,-3778,7324,0,-1,-1
-163.05,4.03,-27.27,578,-3781,7324,0,-1,-1
-163.05,4.04,-27.27,583,-3782,7327,0,-1,-1
-163.04,4.04,-27.26,588,-3778,7332,0,0,-1
-163.04,4.04,-27.25,590,-3777,7332,0,-1,-1
-163.04,4.04,-27.24,586,-3775,7340,0,-1,-1
-163.04,4.04,-27.24,586,-3768,7341,0,-1,-1
-163.03,4.05,-27.23,585,-3769,7333,0,-1,-1
-163.03,4.05,-27.23,591,-3771,7332,0,-1,-1
-163.02,4.05,-27.22,592,-3763,7336,-1,0,-1
-163.02,4.05,-27.23,591,-3769,7332,-1,-1,-1
-163.02,4.06,-27.23,582,-3784,7328,-1,-1,-1
-163.02,4.06,-27.23,589,-3785,7318,0,-1,-1
-163.02,4.06,-27.23,594,-3784,7317,0,-1,-1
-163.01,4.06,-27.22,595,-3779,7333,0,0,-1
-163.01,4.06,-27.22,590,-3771,7338,0,0,-1
-163.01,4.06,-27.21,594,-3765,7344,0,0,-1
-163.01,4.05,-27.21,585,-3756,7336,-1,0,0
-163.01,4.05,-27.21,567,-3763,7342,-1,-1,0
-163.01,4.05,-27.21,572,-3778,7343,-1,-1,-1
-163.01,4.05,-27.22,582,-3781,7340,-1,0,-1
-163.01,4.06,-27.23,584,-3789,7334,0,-1,-1
-163.00,4.07,-27.22,593,-3792,7323,0,-1,0
-163.00,4.07,-27.22,606,-3790,7331,0,0,-1
-163.00,4.07,-27.20,600,-3776,7336,0,0,0
-163.00,4.06,-27.20,603,-3769,7340,0,0,0
-163.00,4.06,-27.19,596,-3770,7343,0,0,-1
-163.00,4.05,-27.18,591,-3760,7341,0,0,0
-163.00,4.05,-27.18,586,-3750,7339,-1,-1,0
-163.00,4.05,-27.18,588,-3756,7333,-1,-1,0
-163.00,4.05,-27.19,584,-3765,7330,-1,0,0
-163.00,4.04,-27.19,578,-3768,7336,-1,0,0
-163.00,4.04,-27.20,581,-3779,7337,-1,-1,-1
-163.00,4.04,-27.20,578,-3781,7334,0,0,0
-163.01,4.03,-27.20,570,-3774,7329,0,0,0
-163.01,4.03,-27.20,578,-3771,7330,-1,0,-1
