Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
-13.12,6.24,-0.84,893,-113,8145,-1,0,0
-13.12,6.24,-0.84,894,-116,8137,-1,0,0
-13.12,6.23,-0.84,894,-115,8148,-1,0,-1
-13.12,6.22,-0.84,893,-126,8147,0,0,0
-13.12,6.21,-0.84,891,-119,8140,0,0,0
-13.12,6.21,-0.84,895,-120,8140,0,0,0
-13.12,6.21,-0.84,890,-122,8138,0,0,0
-13.12,6.20,-0.84,883,-119,8150,-1,0,0
-13.13,6.19,-0.85,881,-115,8143,-1,0,0
-13.12,6.19,-0.85,877,-119,8145,-1,0,0
-13.12,6.18,-0.85,879,-128,8141,0,0,0
-13.12,6.17,-0.84,875,-122,8138,0,0,-1
-13.12,6.17,-0.84,878,-118,8145,0,0,-1
-13.12,6.16,-0.84,885,-115,8137,-1,0,0
-13.12,6.15,-0.84,872,-110,8152,-1,0,0
-13.12,6.14,-0.84,876,-114,8149,-1,0,0
-13.12,6.13,-0.83,878,-119,8154,0,0,-1
-13.12,6.12,-0.84,869,-125,8154,-1,0,0
-13.12,6.12,-0.84,882,-129,8152,0,0,-1
-13.12,6.12,-0.83,887,-131,8141,0,0,0
-13.12,6.11,-0.83,887,-129,8136,0,0,-1
-13.12,6.10,-0.82,884,-119,8135,0,0,-1
-13.12,6.10,-0.82,873,-105,8148,-1,0,0
-13.12,6.09,-0.83,860,-110,8144,-1,-1,0
-13.12,6.10,-0.82,872,-116,8146,0,-1,-1
-13.12,6.10,-0.82,877,-121,8160,0,0,-1
-13.11,6.10,-0.82,867,-114,8165,0,0,-1
-13.11,6.10,-0.82,870,-120,8148,0,-1,-1
-13.11,6.10,-0.82,868,-127,8147,0,-1,-1
-13.11,6.10,-0.81,877,-132,8147,0,-1,-1
-13.10,6.11,-0.81,882,-121,8148,0,-1,-1
-13.11,6.11,-0.80,862,-106,8152,0,-1,-1
-13.11,6.11,-0.80,866,-95,8151,-1,-1,-1
-13.11,6.12,-0.80,866,-112,8152,-1,-1,0
-13.10,6.13,-0.81,870,-127,8145,-1,-1,0
-13.10,6.14,-0.81,875,-135,8143,0,-1,-1
-13.10,6.14,-0.81,879,-138,8137,0,-1,0
-13.10,6.15,-0.81,877,-133,8138,0,-1,0
-13.11,6.16,-0.81,883,-116,8147,0,-1,0
-13.11,6.16,-0.81,889,-107,8142,-1,-1,-1
-13.11,6.17,-0.81,885,-105,8141,-1,-1,0
-13.11,6.18,-0.81,879,-121,8144,0,-1,0
-13.11,6.18,-0.81,878,-124,8135,0,-1,0
-13.11,6.19,-0.81,889,-128,8139,0,-1,-1
-13.11,6.20,-0.80,892,-109,8142,0,-1,-1
-13.11,6.20,-0.79,882,-94,8146,0,-1,0
-13.11,6.21,-0.79,883,-105,8154,-1,-1,0
-13.11,6.21,-0.80,889,-109,8149,-1,-1,0
-13.11,6.22,-0.80,888,-118,8144,-1,-1,0
-13.11,6.23,-0.80,894,-122,8147,0,-1,0
-13.11,6.23,-0.80,897,-125,8150,0,-1,-1
-13.11,6.23,-0.80,890,-118,8151,-1,-1,0
-13.11,6.24,-0.80,885,-120,8147,-1,-1,0
-13.11,6.24,-0.81,894,-117,8142,-1,-1,-1
-13.11,6.25,-0.81,894,-119,8151,-1,-1,-1
-13.11,6.25,-0.81,893,-121,8150,-1,-1,-1
-13.11,6.26,-0.81,895,-116,8138,0,-1,-1
-13.11,6.26,-0.81,897,-113,8131,0,-1,0
-13.10,6.27,-0.81,899,-113,8133,0,-1,-1
-13.11,6.27,-0.81,897,-108,8127,0,-1,0
-13.11,6.28,-0.80,898,-108,8129,0,-1,0
-13.11,6.28,-0.80,895,-101,8141,-1,-1,0
-13.11,6.29,-0.80,899,-105,8136,-1,-1,0
-13.11,6.29,-0.80,896,-113,8130,0,-1,0
-13.11,6.30,-0.80,898,-115,8139,0,-1,0
