Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
76.73,179.53,-109.93,88,-7908,-2876,0,-1,1
76.73,179.57,-109.92,8,-7918,-2882,0,-1,0
76.73,179.57,-109.92,-2,-7914,-2873,-1,0,-1
76.75,179.53,-109.93,86,-7898,-2859,-1,0,-2
76.75,179.49,-109.95,140,-7894,-2881,-2,0,0
76.78,179.52,-109.98,105,-7931,-2915,-1,-1,1
76.80,179.57,-109.98,43,-7943,-2926,0,-1,1
76.80,179.59,-109.95,26,-7912,-2893,0,-1,0
76.82,179.59,-109.92,76,-7898,-2852,0,-1,0
76.80,179.59,-109.91,54,-7917,-2856,0,0,0
76.80,179.59,-109.91,59,-7921,-2843,-1,-1,-1
76.82,179.60,-109.93,79,-7926,-2846,-1,-1,0
76.86,179.60,-109.96,57,-7915,-2873,-1,-1,0
76.86,179.61,-109.97,54,-7909,-2880,-1,0,0
76.84,179.61,-109.98,33,-7906,-2889,-1,0,-1
76.85,179.58,-109.99,83,-7893,-2879,0,0,-1
76.86,179.57,-109.98,114,-7901,-2879,0,-1,0
76.84,179.60,-109.97,48,-7906,-2897,0,-1,0
76.85,179.61,-109.95,41,-7881,-2875,0,-1,0
76.86,179.60,-109.95,82,-7893,-2865,0,-1,0
76.87,179.61,-109.95,64,-7913,-2882,0,-1,0
76.87,179.62,-109.94,33,-7927,-2894,0,-1,-1
76.87,179.62,-109.92,54,-7916,-2869,0,0,-1
76.85,179.61,-109.90,79,-7912,-2857,0,-1,0
76.85,179.62,-109.90,69,-7910,-2870,0,-1,0
76.87,179.62,-109.89,58,-7900,-2868,0,-1,0
76.89,179.62,-109.89,47,-7904,-2877,0,-1,-1
76.89,179.62,-109.89,63,-7916,-2873,0,-1,-1
76.91,179.62,-109.89,73,-7918,-2871,0,-1,0
76.88,179.63,-109.89,51,-7924,-2880,0,-1,0
76.90,179.64,-109.87,39,-7919,-2867,0,-1,0
76.91,179.64,-109.86,50,-7913,-2849,0,-1,0
76.91,179.65,-109.86,46,-7904,-2851,0,-1,0
76.93,179.66,-109.86,49,-7895,-2856,-1,-1,0
76.93,179.65,-109.86,58,-7900,-2868,-1,-1,0
76.92,179.66,-109.86,57,-7913,-2859,0,-1,0
76.94,179.67,-109.85,59,-7920,-2866,0,-1,0
76.96,179.67,-109.85,58,-7921,-2867,0,-1,0
76.99,179.68,-109.84,42,-7921,-2871,0,-1,0
76.99,179.69,-109.84,54,-7912,-2862,0,-1,0
77.01,179.70,-109.84,58,-7908,-2859,-1,-1,0
77.03,179.70,-109.84,47,-7919,-2876,-1,-1,0
77.05,179.70,-109.85,53,-7919,-2893,0,-1,-1
77.05,179.70,-109.84,61,-7914,-2890,0,-1,0
77.06,179.71,-109.82,57,-7919,-2882,0,-1,0
77.08,179.71,-109.80,55,-7911,-2865,0,-1,0
77.07,179.72,-109.78,45,-7904,-2862,0,-1,0
77.04,179.73,-109.76,41,-7905,-2863,0,-1,0
77.06,179.74,-109.73,36,-7940,-2851,1,-1,0
77.07,179.76,-109.70,34,-7954,-2840,1,-1,0
77.06,179.77,-109.67,27,-7928,-2824,0,-1,0
77.10,179.78,-109.67,46,-7907,-2818,-1,-1,0
77.09,179.79,-109.67,36,-7910,-2821,-1,-1,0
77.10,179.80,-109.68,23,-7927,-2829,0,-1,0
77.12,179.81,-109.68,26,-7933,-2838,0,-1,0
77.12,179.82,-109.67,37,-7935,-2840,0,-1,0
77.14,179.82,-109.68,38,-7922,-2848,0,-1,0
77.15,179.83,-109.68,40,-7911,-2856,-1,-1,0
77.17,179.84,-109.69,31,-7909,-2857,0,-1,0
77.16,179.86,-109.67,34,-7923,-2846,0,-1,0
77.15,179.87,-109.65,33,-7935,-2843,0,-1,0
77.16,179.89,-109.63,37,-7926,-2837,0,-1,0
77.16,179.89,-109.62,43,-7900,-2843,-1,-1,0
77.17,179.91,-109.63,28,-7895,-2857,0,-1,0
77.15,179.93,-109.62,7,-7917,-2863,0,-1,0
77.14,179.96,-109.58,2,-7940,-2859,1,-1,0
77.13,179.97,-109.54,4,-7940,-2849,1,-1,0
77.11,180.00,-109.49,12,-7924,-2830,1,-1,0
77.08,-179.98,-109.46,15,-7910,-2826,1,-1,0
77.06,-179.96,-109.42,10,-7909,-2812,1,-1,0
77.00,-179.93,-109.36,1,-7921,-2804,2,-1,1
77.01,-179.89,-109.30,-7,-7918,-2799,2,-1,1
76.96,-179.85,-109.24,-14,-7895,-2778,1,-1,1
76.94,-179.81,-109.21,-34,-7904,-2748,0,-1,1
76.91,-179.77,-109.18,-50,-7946,-2771,1,-1,1
76.91,-179.74,-109.13,-59,-7981,-2797,2,-1,0
76.85,-179.72,-109.06,-44,-7992,-2767,2,-1,0
76.80,-179.68,-109.01,-59,-7992,-2753,1,-1,1
76.77,-179.64,-108.96,-75,-8015,-2774,2,-1,1
76.75,-179.61,-108.88,-78,-8018,-2775,3,-1,0
76.69,-179.60,-108.78,-69,-7965,-2683,1,-1,0
