Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
63.53,11.08,-14.69,1589,-1727,7846,-2,-2,1
63.50,11.11,-14.73,1541,-1811,7849,-3,-3,0
63.49,11.15,-14.78,1549,-1867,7845,-3,-2,-1
63.49,11.21,-14.82,1590,-1925,7812,-2,-2,-1
63.53,11.22,-14.86,1597,-1924,7826,-3,-1,-2
63.55,11.24,-14.92,1623,-1937,7843,-4,0,-2
63.60,11.23,-15.01,1662,-1984,7839,-5,1,-2
63.64,11.20,-15.13,1698,-2004,7829,-6,3,-2
63.72,11.11,-15.26,1721,-1950,7868,-8,4,-3
63.82,10.99,-15.44,1726,-1856,7891,-11,7,-3
63.89,10.81,-15.70,1691,-1916,7859,-11,7,-2
63.92,10.63,-15.96,1578,-1974,7794,-11,6,-1
63.95,10.46,-16.25,1386,-2066,7739,-11,4,-1
63.95,10.35,-16.54,1258,-2191,7749,-11,2,-1
63.92,10.30,-16.82,1161,-2348,7700,-9,-2,-1
63.93,10.33,-17.02,1082,-2355,7684,-7,-4,-3
63.94,10.45,-17.23,1084,-2384,7659,-8,-8,-2
63.91,10.63,-17.45,1192,-2584,7699,-7,-8,-1
63.86,10.80,-17.62,1384,-2741,7739,-3,-6,0
63.83,10.92,-17.69,1517,-2763,7736,-1,-4,-1
63.83,11.03,-17.70,1632,-2693,7684,0,-3,-2
63.87,11.09,-17.70,1702,-2681,7657,1,-1,-2
63.92,11.12,-17.62,1754,-2567,7672,2,1,-2
63.96,11.10,-17.53,1737,-2432,7708,1,1,-1
63.99,11.07,-17.48,1717,-2356,7773,0,2,0
63.99,11.02,-17.46,1672,-2299,7815,-1,1,0
63.99,10.94,-17.48,1618,-2276,7785,-3,3,0
63.96,10.86,-17.55,1599,-2354,7719,-3,2,1
63.93,10.78,-17.61,1542,-2463,7674,-2,2,1
63.90,10.71,-17.64,1516,-2523,7659,0,1,1
63.89,10.63,-17.63,1460,-2541,7650,1,1,0
63.88,10.60,-17.58,1433,-2518,7649,2,0,0
63.86,10.55,-17.51,1376,-2513,7661,2,0,0
63.87,10.54,-17.41,1384,-2445,7703,3,-1,0
63.87,10.53,-17.31,1406,-2399,7720,2,-1,0
