BR
19424
19376
19424
19408
19392
19392
19456
19280
19168
21168
22112
22256
21312
20832
21104
21344
21392
21344
21392
21344
21344
21376
21408
21376
21328
21392
21360
21360
21376
21360
21344
21312
21440
21328
21312
21328
21472
21456
21344
21296
21152
20784
21248
22096
22304
21376
20896
21104
21360
21360
21376
21344
21328
21392
21424
21360
21344
21376
21376
21408
21376
21360
21344
21328
21424
21392
21376
21296
21360
21376
21472
21344
21328
21216
20784
21088
21840
22576
21536
21008
20960
21312
21360
21344
21344
21360
21376
21408
21312
21344
21360
21328
21312
21392
21312
21328
21312
21344
21392
21424
21280
21344
21440
21568
21376
21296
21264
20944
20848
21392
22400
22000
21232
20752
21136
21344
21392
21328
21344
21344
21344
21344
21312
21344
21360
21360
21408
21392
21328
21344
21360
21344
21360
21344
21296
21344
21456
21456
21312
21280
21216
20768
21040
21760
22656
21632
21040
20928
21376
21296
21360
21392
21312
21344
21312
21360
21328
21312
21360
21392
21424
21376
21328
21376
21408
21296
21408
21280
21296
21344
21488
21424
21312
21280
21056
20832
21312
22160
22176
21328
20768
21072
21360
21376
21344
21328
21344
21312
21360
21360
21296
21312
21312
21360
21376
21360
21344
21392
21312
21392
21312
21264
21328
21456
21456
21344
21232
21296
20880
21008
21712
22608
21648
21008
20848
21344
21344
21296
21376
21344
21360
21408
21360
21344
21280
21360
21328
21328
21344
21344
21344
21296
21408
21360
21296
21312
21424
21536
21392
21248
21280
21008
20832
21392
22304
22032
21200
20768
21184
21344
21344
21312
21376
21360
21312
21328
21344
21360
21408
21312
21360
21312
21408
21344
21360
21344
21312
21312
21216
21312
21488
21456
21344
21280
21168
20704
21200
21952
22336
21424
20864
20976
21312
21280
21328
21328
21360
21312
21360
21376
21360
21360
21344
21344
21344
21296
21360
21360
21312
21312
21328
21296
21312
21440
21472
21376
21296
21248
20864
20976
21536
22528
21808
21104
20800
21264
21312
21344
21360
21328
21360
21376
21360
21328
21296
21344
21392
21312
21360
21376
21312
21328
21376
21280
21280
21248
21376
21456
21456
21328
21264
21168
20736
21072
21888
22448
21504
20976
20960
21360
21328
21312
21312
21328
21376
21312
21392
21328
21328
21328
21376
21312
21328
21360
21312
21360
21360
21312
21248
21296
21408
21488
21376
21328
21264
21024
20800
21312
22208
22048
21232
20784
21072
21328
21360
21344
21376
21312
21360
21344
21344
21344
21344
21392
21328
21328
21344
21360
21328
21296
21376
21312
21264
21344
21376
21488
21360
21264
21248
20784
21008
21616
22576
21744
21104
20816
21312
21392
21392
21328
21344
21328
21360
21360
21296
21344
21344
21296
21344
21408
21392
21312
21360
21312
21360
21296
21264
21360
21488
21392
21296
21200
21120
20688
21104
21824
22400
21472
20992
20896
21344
21296
21296
21344
21312
21312
21312
21344
21296
21296
21328
21360
21296
21344
21312
21328
21344
21264
21328
21296
21248
21360
21472
21408
21280
21216
21088
20736
21200
21952
22384
21344
20880
21008
21280
21296
21312
21280
21360
21328
21312
21360
21328
21376
21328
21344
21296
21312
21296
21296
21264
21312
21248
21264
21264
21296
21520
21424
21296
21232
21040
20704
21232
22064
22272
21264
20848
21008
21296
21328
21328
21296
21360
21328
21296
21296
21328
21344
21328
21312
21280
21360
21312
21376
21360
21312
21328
21248
21232
