Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
123.49,179.88,-132.58,20,-6195,-5705,0,0,-1
123.49,179.88,-132.58,22,-6198,-5703,-1,0,0
123.49,179.88,-132.58,20,-6200,-5702,-1,-1,-1
123.49,179.88,-132.58,17,-6209,-5702,-1,-1,0
123.49,179.88,-132.58,21,-6207,-5709,-1,-1,0
123.49,179.88,-132.58,24,-6208,-5698,-1,-1,-1
123.49,179.87,-132.59,28,-6204,-5704,-1,-1,0
123.49,179.87,-132.59,15,-6209,-5715,0,-1,0
123.49,179.88,-132.58,18,-6204,-5708,0,-1,0
123.49,179.88,-132.59,18,-6202,-5702,0,-1,0
123.49,179.88,-132.59,19,-6202,-5701,-1,-1,0
123.49,179.88,-132.59,14,-6201,-5695,-1,-1,0
123.48,179.88,-132.59,17,-6199,-5701,-1,0,0
123.48,179.89,-132.58,9,-6202,-5699,-1,-1,0
123.48,179.89,-132.58,7,-6202,-5694,0,-1,0
123.48,179.89,-132.58,10,-6199,-5697,-1,0,0
123.48,179.89,-132.58,17,-6198,-5705,0,-1,0
123.48,179.89,-132.58,21,-6198,-5695,-1,0,-1
123.48,179.89,-132.58,18,-6197,-5691,-1,-1,-1
123.48,179.88,-132.59,15,-6203,-5702,-1,0,0
123.48,179.89,-132.59,11,-6200,-5697,-1,-1,0
123.48,179.89,-132.59,15,-6200,-5698,-1,-1,0
123.48,179.89,-132.58,11,-6198,-5701,-1,-1,-1
123.48,179.89,-132.58,7,-6199,-5712,-1,-1,0
123.48,179.90,-132.59,12,-6199,-5715,0,-1,0
123.47,179.90,-132.60,14,-6194,-5705,-1,0,0
123.47,179.90,-132.60,18,-6197,-5711,-1,-1,0
123.47,179.90,-132.60,13,-6195,-5717,-1,-1,0
123.47,179.90,-132.60,14,-6205,-5714,0,-1,0
123.47,179.90,-132.60,15,-6209,-5713,0,-1,0
123.48,179.90,-132.59,16,-6208,-5696,-1,-1,-1
123.48,179.90,-132.59,16,-6203,-5694,-1,-1,0
123.47,179.90,-132.60,12,-6200,-5695,-1,-1,0
123.47,179.90,-132.60,11,-6199,-5704,-1,0,-1
123.47,179.90,-132.61,9,-6200,-5717,-1,0,0
