Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
74.01,-177.52,-115.65,-360,-7599,-3659,-1,-1,0
74.02,-177.51,-115.64,-370,-7589,-3651,0,-1,0
74.02,-177.50,-115.64,-370,-7594,-3651,0,-1,0
74.02,-177.50,-115.64,-375,-7601,-3651,0,0,0
74.01,-177.50,-115.64,-380,-7594,-3640,0,-1,0
74.01,-177.50,-115.64,-371,-7588,-3644,-1,0,0
74.01,-177.49,-115.63,-366,-7586,-3638,-1,-1,0
74.01,-177.49,-115.63,-369,-7588,-3640,0,-1,0
74.01,-177.49,-115.64,-367,-7581,-3636,-1,-1,0
74.01,-177.49,-115.64,-357,-7588,-3635,0,0,0
74.01,-177.49,-115.65,-365,-7597,-3637,-1,0,0
74.01,-177.49,-115.65,-367,-7596,-3640,0,-1,0
74.01,-177.49,-115.64,-361,-7600,-3640,-1,-1,0
74.01,-177.49,-115.64,-364,-7595,-3650,0,-1,0
73.99,-177.48,-115.63,-365,-7597,-3646,0,-1,0
73.99,-177.48,-115.63,-367,-7593,-3639,-1,0,0
73.99,-177.48,-115.63,-372,-7593,-3632,-1,0,0
73.97,-177.48,-115.63,-371,-7599,-3640,0,0,0
73.97,-177.48,-115.63,-374,-7603,-3655,-1,0,0
73.94,-177.49,-115.62,-366,-7597,-3649,0,0,-1
73.93,-177.49,-115.63,-363,-7598,-3655,0,0,-1
73.93,-177.49,-115.62,-364,-7591,-3619,-1,0,-1
73.90,-177.50,-115.62,-367,-7593,-3631,0,0,-1
73.87,-177.50,-115.61,-367,-7574,-3614,-1,0,-1
73.87,-177.51,-115.62,-359,-7587,-3633,0,0,0
73.87,-177.50,-115.62,-374,-7593,-3649,0,0,-1
73.86,-177.52,-115.62,-370,-7600,-3640,-1,0,0
73.85,-177.51,-115.61,-369,-7596,-3628,0,-1,0
73.85,-177.51,-115.62,-369,-7598,-3664,0,0,-1
73.86,-177.51,-115.61,-369,-7589,-3634,-1,-1,0
73.87,-177.51,-115.63,-378,-7588,-3657,0,0,0
73.87,-177.51,-115.63,-370,-7599,-3641,-1,-1,0
73.87,-177.51,-115.63,-371,-7599,-3643,-1,-1,-1
73.87,-177.50,-115.62,-370,-7602,-3648,0,-1,0
73.86,-177.50,-115.62,-368,-7596,-3632,0,-1,-1
73.88,-177.49,-115.61,-363,-7594,-3632,0,-1,0
73.88,-177.49,-115.61,-361,-7587,-3623,-1,-1,0
73.88,-177.49,-115.62,-373,-7587,-3634,0,-1,-1
