Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
22.80,13.73,-47.72,1972,-5959,5421,-1,-1,0
22.79,13.73,-47.73,1959,-5952,5428,-1,-1,0
22.79,13.74,-47.75,1963,-5969,5418,-1,-1,-1
22.79,13.75,-47.76,1955,-5966,5409,-1,-1,-1
22.79,13.76,-47.78,1972,-5985,5406,-1,-1,-1
22.79,13.77,-47.79,1986,-5982,5406,-1,-1,0
22.79,13.77,-47.80,1958,-5980,5396,-1,-1,0
22.78,13.77,-47.81,1969,-5982,5374,0,-1,0
22.78,13.77,-47.80,1967,-5975,5388,0,-1,0
22.77,13.78,-47.79,1991,-5976,5401,0,-1,0
22.77,13.77,-47.79,1975,-5971,5386,0,0,0
22.76,13.76,-47.78,1973,-5974,5393,0,-1,0
22.76,13.77,-47.78,1972,-5967,5402,0,-1,0
22.76,13.76,-47.77,1974,-5963,5411,-1,-1,0
22.76,13.77,-47.78,1962,-5962,5398,-1,-1,0
22.75,13.77,-47.78,1974,-5951,5403,0,0,0
22.75,13.77,-47.79,1969,-5960,5430,-1,-1,0
22.74,13.77,-47.80,1967,-5991,5405,-1,-1,0
22.75,13.78,-47.82,1977,-5990,5383,-1,0,-1
22.75,13.77,-47.81,1968,-5985,5396,-1,0,-1
22.75,13.77,-47.82,1970,-5990,5395,-1,-1,-1
22.75,13.77,-47.82,1974,-5986,5391,0,0,-1
22.76,13.76,-47.80,1971,-5985,5396,0,0,-1
22.77,13.77,-47.79,1966,-5978,5400,0,0,-1
22.77,13.76,-47.78,1963,-5964,5421,0,0,-1
22.77,13.76,-47.78,1969,-5969,5421,-1,0,-1
22.78,13.75,-47.78,1983,-5980,5425,-1,0,-1
22.78,13.74,-47.78,1968,-5975,5420,-1,0,-1
22.78,13.74,-47.78,1961,-5967,5416,-1,0,-1
22.79,13.74,-47.79,1955,-5966,5418,-1,0,-1
22.79,13.74,-47.82,1963,-5972,5406,-1,0,-1
22.79,13.73,-47.83,1962,-5968,5398,-1,0,-1
22.79,13.73,-47.85,1970,-5977,5397,-1,0,-1
22.80,13.73,-47.86,1964,-5985,5403,-1,0,-1
22.79,13.72,-47.87,1957,-5986,5392,-1,0,-1
22.80,13.71,-47.89,1954,-5989,5412,-1,0,-1
22.81,13.71,-47.90,1975,-5983,5400,-1,0,-1
22.81,13.71,-47.92,1959,-5985,5398,-1,0,-1
22.81,13.71,-47.94,1989,-5980,5394,-1,0,-1
22.81,13.69,-47.96,1943,-5991,5401,-1,0,0
22.80,13.69,-47.98,1959,-6003,5389,-1,-1,-1
22.81,13.69,-48.00,1956,-5998,5377,-1,0,-1
22.80,13.67,-48.01,1940,-6003,5364,-1,0,-1
22.81,13.67,-48.01,1941,-6005,5377,-1,0,-1
22.82,13.67,-48.02,1949,-5997,5381,-1,0,-1
