Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
-163.60,3.71,-27.01,508,-3743,7354,-1,-1,-1
-163.60,3.71,-27.01,522,-3750,7353,-1,-1,-1
-163.60,3.71,-27.02,530,-3756,7356,-1,-1,-1
-163.60,3.71,-27.02,541,-3759,7353,0,-1,-1
-163.59,3.71,-27.02,546,-3749,7343,0,0,-1
-163.59,3.71,-27.01,554,-3744,7344,0,0,0
-163.59,3.71,-27.00,544,-3732,7357,0,0,0
-163.59,3.71,-27.00,529,-3731,7357,-1,0,0
-163.59,3.71,-27.01,526,-3730,7339,-1,-1,0
-163.59,3.71,-27.01,520,-3741,7344,-1,-1,0
-163.60,3.71,-27.02,533,-3745,7327,-1,-1,0
-163.60,3.72,-27.02,530,-3756,7339,-1,-1,-1
-163.60,3.72,-27.02,533,-3756,7344,0,-1,-1
-163.60,3.72,-27.02,526,-3761,7350,0,-1,-1
-163.59,3.73,-27.02,536,-3763,7342,0,0,-1
-163.59,3.73,-27.01,544,-3754,7339,0,-1,-1
-163.59,3.73,-27.00,540,-3745,7347,0,-1,-1
-163.58,3.73,-26.99,545,-3740,7354,0,-1,0
-163.58,3.74,-26.99,541,-3741,7351,-1,-1,0
-163.58,3.74,-27.00,541,-3741,7350,-1,-1,0
-163.58,3.74,-27.00,545,-3746,7355,-1,-1,0
-163.59,3.74,-27.01,538,-3752,7357,-1,-1,0
-163.59,3.74,-27.01,541,-3760,7354,-1,-1,0
-163.59,3.74,-27.01,539,-3752,7349,0,-1,-1
-163.58,3.74,-27.01,538,-3747,7352,0,0,-1
-163.58,3.74,-27.01,537,-3740,7350,0,-1,-1
-163.58,3.74,-27.00,538,-3740,7348,0,-1,-1
-163.58,3.75,-27.00,532,-3738,7352,0,-1,0
-163.58,3.75,-27.00,536,-3742,7348,-1,0,0
-163.58,3.75,-27.00,531,-3739,7354,0,-1,0
-163.58,3.75,-26.99,538,-3733,7354,0,-1,-1
-163.58,3.75,-26.99,541,-3734,7349,-1,-1,-1
-163.58,3.75,-26.99,547,-3733,7333,-1,-1,0
-163.58,3.75,-27.00,547,-3740,7337,-1,-1,0
-163.59,3.75,-27.00,543,-3746,7327,-1,0,0
-163.59,3.75,-27.00,544,-3759,7345,0,0,0
-163.59,3.75,-27.00,535,-3749,7355,0,-1,-1
-163.59,3.75,-27.00,526,-3741,7355,-1,-1,-1
-163.59,3.75,-26.99,528,-3736,7348,0,-1,-1
-163.58,3.76,-26.99,545,-3733,7344,0,-1,-1
-163.59,3.76,-26.99,551,-3742,7350,0,-1,0
-163.59,3.76,-26.99,543,-3737,7347,-1,0,0
-163.59,3.76,-26.99,540,-3736,7343,-1,0,0
-163.59,3.76,-26.99,540,-3736,7338,-1,-1,0
-163.59,3.76,-27.00,537,-3741,7345,-1,-1,-1
-163.59,3.76,-26.99,540,-3745,7351,0,-1,-1
-163.58,3.76,-26.99,555,-3750,7350,0,-1,-1
-163.58,3.77,-26.99,558,-3745,7358,0,-1,-1
-163.58,3.77,-26.98,558,-3733,7355,0,0,0
-163.57,3.77,-26.98,555,-3735,7348,-1,0,0
-163.58,3.76,-26.98,546,-3736,7350,-1,0,0
-163.58,3.76,-26.98,529,-3737,7349,-1,-1,0
-163.58,3.76,-26.99,523,-3739,7366,-1,-1,0
-163.59,3.76,-27.00,526,-3747,7351,-1,-1,-1
-163.58,3.77,-27.00,535,-3750,7347,-1,-1,-1
-163.58,3.77,-27.00,548,-3755,7344,0,-1,-1
-163.58,3.77,-27.00,556,-3759,7338,0,0,-1
-163.58,3.78,-26.99,560,-3745,7343,0,0,0
-163.58,3.77,-26.98,559,-3739,7356,0,0,0
-163.58,3.77,-26.98,559,-3732,7351,0,0,0
-163.59,3.77,-26.98,545,-3739,7362,-1,0,0
-163.59,3.77,-26.98,531,-3742,7360,-1,-1,0
